policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,first_wait_ms,deadline_ms,service_class,slo_miss,canvas
arrival_dense,0,0.0,0.0,5592.962693853934,5592.962693853934,0.0,20000.0,interactive_short,False,32
arrival_dense,1,1171.331658964187,1173.4005003992934,9526.833230286979,8355.501571322791,2.0688414351063784,21171.331658964187,interactive_short,False,32
arrival_dense,2,1565.7096795727393,1580.2398761559743,11077.968202862776,9512.258523290036,14.53019658323501,21565.70967957274,interactive_short,False,32
arrival_dense,3,2465.3888732375417,2473.2694324979093,13367.021754625119,10901.632881387577,7.8805592603675905,22465.38887323754,interactive_short,False,32
arrival_dense,4,2902.135697588422,2911.950618069386,14210.357273695456,11308.221576107033,9.814920480964247,52902.13569758842,interactive_medium,False,64
arrival_dense,5,2982.2751151728585,3016.894325087196,14330.83377641979,11348.55866124693,34.619209914337716,22982.27511517286,interactive_short,False,32
arrival_dense,6,3050.4402075585945,3142.8267735085683,14451.310279144123,11400.870071585528,92.38656594997383,53050.4402075586,interactive_medium,False,64
arrival_dense,7,3234.7115731194913,3264.8976022802235,14684.73350317252,11450.021930053028,30.186029160732232,23234.71157311949,interactive_short,False,32
arrival_dense,8,4380.9373226986045,4380.973751049643,16567.178858240233,12186.241535541629,0.03642835103892139,24380.937322698606,interactive_short,False,32
arrival_dense,9,5176.054822046136,5244.18889736349,20639.38470001352,15463.329877967386,68.13407531735356,25176.054822046135,interactive_short,False,32
arrival_dense,10,6161.626789000866,6220.755527536731,25081.791072857108,18920.16428385624,59.12873853586552,26161.626789000868,interactive_short,False,32
arrival_dense,11,7307.571222693039,7354.270366130676,29894.397976770993,22586.826754077956,46.69914343763685,27307.57122269304,interactive_short,True,32
arrival_dense,12,7425.480833787537,7450.183160165548,30264.598507841292,22839.117674053756,24.702326378010184,27425.480833787537,interactive_short,True,32
arrival_dense,13,7569.008461074401,7659.447438059814,31004.99956998189,23435.99110890749,90.43897698541332,27569.0084610744,interactive_short,True,32
arrival_dense,14,7623.243144680727,7659.447438059814,31004.99956998189,23381.756425301162,36.204293379087176,27623.243144680728,interactive_short,True,32
arrival_dense,15,8380.57126688595,8397.366017246353,33596.40328747399,25215.832020588045,16.79475036040276,28380.57126688595,interactive_short,True,32
arrival_dense,16,9458.234757895287,9526.833230286979,37298.40859817702,27840.173840281732,68.59847239169176,29458.234757895287,interactive_short,True,32
arrival_dense,17,9718.990506869739,9752.726672895104,38038.809660317624,28319.819153447883,33.73616602536458,29718.99050686974,interactive_short,True,32
arrival_dense,18,10203.653686584274,11077.968202862776,42111.01550209095,31907.36181550668,874.3145162785022,60203.65368658427,interactive_medium,False,64
arrival_dense,19,10287.598785380122,13367.021754625119,49144.8255924267,38857.22680704658,3079.422969244997,30287.59878538012,interactive_short,True,32
arrival_dense,20,11616.379637436165,14210.357273695456,51736.22930991882,40119.849672482655,2593.977636259291,61616.37963743616,interactive_medium,False,64
arrival_dense,21,12616.161631916308,14330.83377641979,52106.42984098912,39490.26820907281,1714.6721445034818,32616.161631916308,interactive_short,True,32
arrival_dense,22,14485.323239382093,14564.257000448186,52846.830903129725,38361.50766374763,78.93376106609321,34485.323239382094,interactive_short,True,32
arrival_dense,23,15317.723820262268,15362.413830996895,55438.23462062184,40120.510800359574,44.69001073462641,35317.72382026227,interactive_short,True,32
arrival_dense,24,16383.791537594923,16567.178858240233,59140.23993132487,42756.448393729945,183.38732064530996,66383.79153759492,interactive_medium,False,128
arrival_dense,25,16396.340895587342,20639.38470001352,63212.445773098196,46816.10487751085,4243.043804426179,36396.340895587346,interactive_short,True,32
arrival_dense,26,17063.31420335273,25081.791072857108,67654.85214594178,50591.53794258906,8018.476869504379,37063.314203352726,interactive_short,True,32
arrival_dense,27,17265.18659866415,29894.397976770993,72467.45904985562,55202.27245119147,12629.211378106844,37265.18659866415,interactive_short,True,32
arrival_dense,28,18600.678603606862,30264.598507841292,72837.65958092592,54236.98097731905,11663.91990423443,68600.67860360687,interactive_medium,True,64
arrival_dense,29,19411.01686580571,31004.99956998189,73578.0606430665,54167.0437772608,11593.982704176182,39411.01686580571,interactive_short,True,32
arrival_dense,30,20408.802516297103,31004.99956998189,73578.0606430665,53169.258126769404,10596.197053684788,70408.8025162971,interactive_medium,True,64
arrival_dense,31,21241.14390401677,33596.40328747399,76169.46436055857,54928.3204565418,12355.259383457222,71241.14390401678,interactive_medium,True,64
arrival_dense,32,21396.316179153477,37298.40859817702,79871.46967126153,58475.153492108046,15902.092419023542,41396.31617915348,interactive_short,True,32
arrival_dense,33,22170.4276389915,38038.809660317624,80611.87073340212,58441.44309441061,15868.382021326124,72170.4276389915,interactive_medium,True,128
arrival_dense,34,22227.625817309778,42111.01550209095,81937.11226336971,59709.486446059935,19883.389684781174,42227.625817309774,interactive_short,True,32
arrival_dense,35,23256.140245383693,49144.8255924267,84226.16581513191,60970.02556974822,25888.685347043007,43256.14024538369,interactive_short,True,32
arrival_dense,36,24234.197644985197,51736.22930991882,85069.5013342022,60835.303689217006,27502.03166493362,74234.1976449852,interactive_medium,True,64
