policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,first_wait_ms,service_ms,inter_iteration_delay_ms,dispatches,canvas,deadline_ms,service_class,slo_miss
arrival_dense,0,0.0,0.0,716.2483399151824,716.2483399151824,0.0,716.2483399151824,0.0,16,128,50000.0,interactive_medium,False
arrival_dense,1,3701.1334692950136,3701.1334692950136,4162.340937299445,461.2074680044311,0.0,461.2074680044316,-4.547473508864641e-13,16,32,23701.133469295015,interactive_short,False
arrival_dense,2,6693.351133783693,6693.351133783693,7151.354817788927,458.0036840052344,0.0,458.0036840052344,0.0,16,32,26693.351133783694,interactive_short,False
arrival_dense,3,7213.609648805001,7213.609648805001,9176.650453790213,1963.0408049852122,0.0,1963.0408049852122,0.0,16,32,27213.609648805003,interactive_short,False
arrival_dense,4,7278.86315844528,7299.406209838931,9774.177555804496,2495.314397359216,20.543051393651695,2474.7713459655643,0.0,16,256,107278.86315844528,interactive_long,False
arrival_dense,5,8036.859245562617,8143.763639842515,10885.64979380521,2848.790548242594,106.90439427989804,2741.886153962696,0.0,16,128,58036.85924556262,interactive_medium,False
arrival_dense,6,8660.100911749432,8779.48458981177,11335.868650809285,2675.767739059853,119.38367806233691,2556.384060997516,0.0,16,256,108660.10091174944,interactive_long,False
arrival_dense,7,9134.03533948673,9176.650453790213,11395.234935824416,2261.199596337685,42.61511430348219,2218.5844820342027,0.0,16,32,29134.03533948673,interactive_short,False
arrival_dense,8,14860.277949993648,14860.277949993648,15348.852810989516,488.5748609958682,0.0,488.5748609958682,0.0,16,64,64860.277949993644,interactive_medium,False
arrival_dense,9,19041.16364301744,19041.16364301744,19499.863490996446,458.6998479790054,0.0,458.6998479790054,0.0,16,32,39041.16364301744,interactive_short,False
arrival_dense,10,19796.89625150117,19796.89625150117,20254.418398487036,457.52214698586613,0.0,457.52214698586613,0.0,16,32,39796.896251501166,interactive_short,False
arrival_dense,11,21927.86258068714,21927.86258068714,22574.228223671304,646.3656429841649,0.0,646.3656429841649,0.0,16,128,71927.86258068714,interactive_medium,False
arrival_dense,12,22935.00624338232,22935.00624338232,23394.667056361883,459.66081297956407,0.0,459.66081297956407,0.0,16,32,42935.00624338232,interactive_short,False
arrival_dense,13,27854.59756969058,27854.59756969058,28312.245592605817,457.64802291523665,0.0,457.64802291523665,0.0,16,32,47854.59756969058,interactive_short,False
arrival_dense,14,29082.721965037814,29082.721965037814,29730.939551023363,648.2175859855488,0.0,648.2175859855488,0.0,16,128,79082.72196503781,interactive_medium,False
arrival_dense,15,29698.16547359885,29730.939551023363,30446.581855066648,748.4163814677995,32.77407742451396,715.6423040432855,0.0,16,128,79698.16547359884,interactive_medium,False
arrival_dense,16,30264.556465194222,30295.55633908563,30848.272356146077,583.7158909518548,30.999873891407333,552.7160170604475,0.0,16,32,50264.556465194226,interactive_short,False
arrival_dense,17,31912.746049415626,31912.746049415626,32559.947930315582,647.2018808999564,0.0,647.2018808999564,0.0,16,128,81912.74604941563,interactive_medium,False
arrival_dense,18,32522.379747854007,32559.947930315582,33731.65095531575,1209.2712074617448,37.56818246157491,1171.7030250001699,0.0,16,256,132522.37974785402,interactive_long,False
arrival_dense,19,34279.33903209065,34279.33903209065,34738.428514002735,459.08948191208765,0.0,459.08948191208765,0.0,16,32,54279.33903209065,interactive_short,False
arrival_dense,20,38841.434104668224,38841.434104668224,40088.78316067603,1247.3490560078062,0.0,1247.3490560078062,0.0,16,256,138841.4341046682,interactive_long,False
arrival_dense,21,39861.08803365395,39865.41024768121,40896.77028166807,1035.68224801412,4.322214027262817,1031.3600339868572,0.0,16,128,89861.08803365394,interactive_medium,False
arrival_dense,22,40356.26986695478,40374.26287868038,41172.28396764585,816.0141006910708,17.99301172560081,798.02108896547,0.0,16,64,90356.26986695478,interactive_medium,False
arrival_dense,23,52369.512732151736,52369.512732151736,52829.192478191646,459.67974603991024,0.0,459.67974603991024,0.0,16,32,72369.51273215174,interactive_short,False
