policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,first_wait_ms,service_ms,inter_iteration_delay_ms,dispatches,canvas,deadline_ms,service_class,slo_miss
arrival_dense,0,0.0,0.0,538.9175170275848,538.9175170275848,0.0,538.9175170275848,0.0,16,32,20000.0,interactive_short,False
arrival_dense,1,3701.1334692950136,3701.1334692950136,4167.223081284459,466.08961198944553,0.0,466.089611989446,-4.547473508864641e-13,16,32,23701.133469295015,interactive_short,False
arrival_dense,2,6693.351133783693,6693.351133783693,7158.950172771113,465.5990389874205,0.0,465.5990389874205,0.0,16,32,26693.351133783694,interactive_short,False
arrival_dense,3,7213.609648805001,7213.609648805001,7927.622397803358,714.012748998357,0.0,714.012748998357,0.0,16,32,27213.609648805003,interactive_short,False
arrival_dense,4,7278.86315844528,7300.858624798135,8021.56306482561,742.6999063803305,21.995466352855146,720.7044400274754,0.0,16,64,57278.86315844528,interactive_medium,False
arrival_dense,5,8036.859245562617,8036.859245562617,8503.627710625686,466.768465063069,0.0,466.768465063069,0.0,16,32,28036.859245562617,interactive_short,False
arrival_dense,6,8660.100911749432,8660.100911749432,9157.03322872836,496.9323169789277,0.0,496.9323169789277,0.0,16,64,58660.10091174943,interactive_medium,False
arrival_dense,7,9134.03533948673,9157.03322872836,9623.436382744367,489.40104325763605,22.99788924162931,466.40315401600674,0.0,16,32,29134.03533948673,interactive_short,False
arrival_dense,8,14860.277949993648,14860.277949993648,15325.508430965161,465.2304809715133,0.0,465.2304809715133,0.0,16,32,34860.277949993644,interactive_short,False
arrival_dense,9,19041.16364301744,19041.16364301744,19507.579321051977,466.41567803453654,0.0,466.41567803453654,0.0,16,32,39041.16364301744,interactive_short,False
arrival_dense,10,19796.89625150117,19796.89625150117,20261.979964533242,465.0837130320724,0.0,465.0837130320724,0.0,16,32,39796.896251501166,interactive_short,False
arrival_dense,11,21927.86258068714,21927.86258068714,22394.474057651456,466.61147696431726,0.0,466.61147696431726,0.0,16,32,41927.86258068714,interactive_short,False
arrival_dense,12,22935.00624338232,22935.00624338232,23400.481947321183,465.47570393886417,0.0,465.47570393886417,0.0,16,32,42935.00624338232,interactive_short,False
arrival_dense,13,27854.59756969058,27854.59756969058,28321.372943595547,466.7753739049658,0.0,466.7753739049658,0.0,16,32,47854.59756969058,interactive_short,False
arrival_dense,14,29082.721965037814,29082.721965037814,29548.085797082927,465.36383204511367,0.0,465.36383204511367,0.0,16,32,49082.72196503781,interactive_short,False
arrival_dense,15,29698.16547359885,29698.16547359885,30164.92845762484,466.7629840259906,0.0,466.7629840259906,0.0,16,32,49698.16547359885,interactive_short,False
arrival_dense,16,30264.556465194222,30264.556465194222,30730.276470236608,465.7200050423853,0.0,465.7200050423853,0.0,16,32,50264.556465194226,interactive_short,False
arrival_dense,17,31912.746049415626,31912.746049415626,32379.03457747151,466.28852805588394,0.0,466.28852805588394,0.0,16,32,51912.746049415626,interactive_short,False
arrival_dense,18,32522.379747854007,32522.379747854007,33020.80040186427,498.4206540102605,0.0,498.4206540102605,0.0,16,64,82522.37974785401,interactive_medium,False
arrival_dense,19,34279.33903209065,34279.33903209065,34745.51377505428,466.1747429636307,0.0,466.1747429636307,0.0,16,32,54279.33903209065,interactive_short,False
arrival_dense,20,38841.434104668224,38841.434104668224,39339.942084692666,498.5079800244421,0.0,498.5079800244421,0.0,16,64,88841.43410466822,interactive_medium,False
arrival_dense,21,39861.08803365395,39861.08803365395,40327.64499859085,466.556964936899,0.0,466.556964936899,0.0,16,32,59861.08803365395,interactive_short,False
arrival_dense,22,40356.26986695478,40356.26986695478,40821.86234003074,465.59247307595797,0.0,465.59247307595797,0.0,16,32,60356.26986695478,interactive_short,False
arrival_dense,23,52369.512732151736,52369.512732151736,52836.17615610648,466.66342395474203,0.0,466.66342395474203,0.0,16,32,72369.51273215174,interactive_short,False
arrival_dense,24,53794.27994670757,53794.27994670757,55193.85056674425,1399.570620036684,0.0,1399.570620036684,0.0,16,128,103794.27994670757,interactive_medium,False
arrival_dense,25,53984.901013098686,54003.48542670897,55411.207062740024,1426.3060496413382,18.584413610282354,1407.7216360310558,0.0,16,32,73984.90101309869,interactive_short,False
arrival_dense,26,54081.426008310475,54083.509175712854,55443.85120673748,1362.4251984270086,2.083167402379331,1360.3420310246293,0.0,16,32,74081.42600831047,interactive_short,False
arrival_dense,27,54313.70532508111,54372.27372871191,55532.75492574382,1219.0496006627145,58.568403630801185,1160.4811970319133,0.0,16,32,74313.7053250811,interactive_short,False
arrival_dense,28,56288.45211941025,56288.45211941025,56785.18230440768,496.73018499743193,0.0,496.73018499743193,0.0,16,64,106288.45211941024,interactive_medium,False
arrival_dense,29,59429.64978247119,59429.64978247119,59896.24186350784,466.5920810366515,0.0,466.5920810366515,0.0,16,32,79429.64978247118,interactive_short,False
arrival_dense,30,60526.56619803849,60526.56619803849,61166.96974408216,640.4035460436717,0.0,640.4035460436717,0.0,16,64,110526.56619803849,interactive_medium,False
arrival_dense,31,60657.83688268148,60681.65211205007,61323.432065110974,665.5951824294971,23.815229368592554,641.7799530609045,0.0,16,64,110657.83688268147,interactive_medium,False
arrival_dense,32,61619.13882257829,61619.13882257829,62086.147990551006,467.0091679727193,0.0,467.0091679727193,0.0,16,32,81619.13882257829,interactive_short,False
arrival_dense,33,72723.69066381486,72723.69066381486,73399.98457188028,676.2939080654178,0.0,676.2939080654178,0.0,16,128,122723.69066381486,interactive_medium,False
arrival_dense,34,74229.97063451579,74229.97063451579,74697.45295545102,467.48232093523256,0.0,467.48232093523256,0.0,16,32,94229.97063451579,interactive_short,False
arrival_dense,35,81316.30220281759,81316.30220281759,81781.70701273585,465.4048099182546,0.0,465.4048099182546,0.0,16,32,101316.30220281759,interactive_short,False
arrival_dense,36,85259.69765168004,85259.69765168004,85952.47660468187,692.7789530018345,0.0,692.7789530018345,0.0,16,64,135259.69765168004,interactive_medium,False
arrival_dense,37,85282.79252710378,85290.753878697,85982.65758865484,699.865061551056,7.961351593214204,691.9037099578418,0.0,16,32,105282.79252710378,interactive_short,False
arrival_dense,38,87833.88638844987,87833.88638844987,88331.4967734848,497.6103850349318,0.0,497.6103850349318,0.0,16,64,137833.88638844987,interactive_medium,False
arrival_dense,39,90123.47343143824,90123.47343143824,90590.08786343088,466.61443199263886,0.0,466.61443199263886,0.0,16,32,110123.47343143824,interactive_short,False
arrival_dense,40,91663.40172295526,91663.40172295526,92161.10638394087,497.70466098561883,0.0,497.70466098561883,0.0,16,64,141663.40172295526,interactive_medium,False
arrival_dense,41,92284.14396253253,92284.14396253253,92751.05041546236,466.9064529298339,0.0,466.9064529298339,0.0,16,32,112284.14396253253,interactive_short,False
arrival_dense,42,94332.79693356025,94332.79693356025,94819.34868657272,486.55175301246345,0.0,486.55175301246345,0.0,16,32,114332.79693356025,interactive_short,False
arrival_dense,43,94569.35564175498,94594.42878659474,95083.34726857147,513.9916268164816,25.073144839756424,488.91848197672516,0.0,16,32,114569.35564175498,interactive_short,False
