admission_ms,admission_wait_ms,arrival_ms,completion_ms,first_start_ms,latency_ms,policy,refine_wait_ms,refresh_wait_ms,request_id,service_ms
0.0,0.0,0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,45,4589.786410942907
0.0,0.0,0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,46,4589.786410942907
0.0,0.0,0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,47,4589.786410942907
0.0,0.0,0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,48,4589.786410942907
0.0,0.0,0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,49,4589.786410942907
0.0,0.0,0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,50,4589.786410942907
0.0,0.0,0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,51,4589.786410942907
0.0,0.0,0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,52,4589.786410942907
0.0,0.0,0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,53,4589.786410942907
0.0,0.0,0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,54,4589.786410942907
0.0,0.0,0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,55,4589.786410942907
0.0,0.0,0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,56,4589.786410942907
0.0,0.0,0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,57,4589.786410942907
0.0,0.0,0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,58,4589.786410942907
0.0,0.0,0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,59,4589.786410942907
0.0,0.0,0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,60,4589.786410942907
0.0,0.0,0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,61,4589.786410942907
0.0,0.0,0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,62,4589.786410942907
0.0,0.0,0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,63,4589.786410942907
0.0,0.0,0.0,28370.299491164857,0.0,28370.299491164857,staggered,21987.30958674645,2085.628668284293,0,4297.361236134126
83.25778089056257,33.25778089056257,50.0,30159.30040717352,127.81678103783634,30109.30040717352,staggered,23970.30230897834,1812.8734126782165,1,4292.866904626418
127.81678103783634,27.816781037836336,100.0,30614.30807497984,127.81678103783634,30514.30807497984,staggered,24406.867951300206,1880.9813322746395,2,4198.642010367176
199.82125754177105,49.82125754177105,150.0,30982.229740043666,271.44230028157256,30832.229740043666,staggered,25173.485152019977,1359.3468704632191,3,4249.57646001872
271.44230028157256,71.44230028157256,200.0,31074.210156309622,271.44230028157256,30874.210156309622,staggered,25357.445984551894,1195.7454114574593,4,4249.57646001872
271.44230028157256,21.442300281572557,250.0,31738.759573649062,271.44230028157256,31488.759573649062,staggered,25689.028202443886,1655.6474927872387,5,4122.641578136385
379.4490150374746,79.44901503747462,300.0,33579.078462683916,460.1550175245459,33279.078462683916,staggered,26882.467453402387,2104.2751603381344,6,4212.88683390594
379.4490150374746,29.449015037474624,350.0,33579.078462683916,460.1550175245459,33229.078462683916,staggered,27066.428285934304,1920.3143278062194,7,4212.88683390594
460.1550175245459,60.15501752454588,400.0,33579.078462683916,460.1550175245459,33179.078462683916,staggered,27158.40870220026,1747.6279090531916,8,4212.88683390594
460.1550175245459,10.155017524545883,450.0,33671.05887894987,460.1550175245459,33221.05887894987,staggered,27434.349950998134,1563.6670765212766,9,4212.88683390594
570.5774592749615,70.57745927496148,500.0,34590.86304160944,754.5382918068774,34090.86304160944,staggered,27170.002438126696,2299.510406648932,10,4550.772737558873
570.5774592749615,20.577459274961484,550.0,34590.86304160944,754.5382918068774,34040.86304160944,staggered,27261.982854392652,2207.5299903829755,11,4550.772737558873
662.5578755409194,62.55787554091944,600.0,34682.843457875395,754.5382918068774,34082.843457875395,staggered,27537.924103190526,1931.5887415851025,12,4550.772737558873
662.5578755409194,12.55787554091944,650.0,34682.843457875395,754.5382918068774,34032.843457875395,staggered,27537.924103190526,1931.5887415851025,13,4550.772737558873
754.5382918068774,54.538291806877396,700.0,34682.843457875395,754.5382918068774,33982.843457875395,staggered,27721.88493572244,1655.6474927872314,14,4550.772737558873
754.5382918068774,4.538291806877396,750.0,34682.843457875395,754.5382918068774,33932.843457875395,staggered,27813.865351988396,1563.6670765212748,15,4550.772737558873
920.1719544325008,120.1719544325008,800.0,34682.843457875395,1104.1327869644167,33882.843457875395,staggered,28278.66184684165,919.8041626595686,16,4564.2054939417
920.1719544325008,70.1719544325008,850.0,34682.843457875395,1104.1327869644167,33832.843457875395,staggered,28462.622679373562,735.8433301276555,17,4564.2054939417
920.1719544325008,20.171954432500797,900.0,35234.725955471135,1104.1327869644167,34334.725955471135,staggered,27834.65678444486,2115.549574117017,18,4364.347642476786
1012.1523706984588,62.15237069845875,950.0,35326.70637173709,1104.1327869644167,34376.70637173709,staggered,27926.637200710815,2023.5691578510591,19,4364.347642476786
1012.1523706984588,12.152370698458753,1000.0,35326.70637173709,1104.1327869644167,34326.70637173709,staggered,27926.637200710815,2023.5691578510591,20,4364.347642476786
1104.1327869644167,54.13278696441671,1050.0,35418.68678800305,1104.1327869644167,34368.68678800305,staggered,28018.61761697677,1931.5887415851012,21,4364.347642476786
1104.1327869644167,4.1327869644167095,1100.0,35418.68678800305,1104.1327869644167,34318.68678800305,staggered,28018.61761697677,1931.5887415851012,22,4364.347642476786
1283.1992059728666,133.1992059728666,1150.0,35970.56928559879,1559.1404547707405,34820.56928559879,staggered,27706.09284576815,2391.49082291489,23,4589.786410942907
1283.1992059728666,83.1992059728666,1200.0,35970.56928559879,1559.1404547707405,34770.56928559879,staggered,27706.09284576815,2391.49082291489,24,4589.786410942907
1283.1992059728666,33.199205972866594,1250.0,35970.56928559879,1559.1404547707405,34720.56928559879,staggered,27798.073262034108,2299.5104066489334,25,4589.786410942907
1375.1796222388245,75.17962223882455,1300.0,36062.549701864744,1559.1404547707405,34762.549701864744,staggered,28074.014510831985,2023.5691578510587,26,4589.786410942907
1375.1796222388245,25.17962223882455,1350.0,36062.549701864744,1559.1404547707405,34712.549701864744,staggered,28257.975343363898,1839.6083253191455,27,4589.786410942907
1467.1600385047825,67.1600385047825,1400.0,36062.549701864744,1559.1404547707405,34662.549701864744,staggered,28441.93617589581,1563.6670765212707,28,4589.786410942907
1467.1600385047825,17.160038504782506,1450.0,36154.5301181307,1559.1404547707405,34704.5301181307,staggered,28625.897008427724,1471.686660255314,29,4589.786410942907
1559.1404547707405,59.14045477074046,1500.0,36154.5301181307,1559.1404547707405,34654.5301181307,staggered,28625.897008427724,1379.7062439893562,30,4589.786410942907
1559.1404547707405,9.140454770740462,1550.0,36154.5301181307,2039.7290395782713,34604.5301181307,staggered,27736.01375160088,2269.5895008162047,31,4589.786410942907
1763.7877907803975,163.78779078039747,1600.0,36246.51053439666,2039.7290395782713,34646.51053439666,staggered,28011.95500039875,1880.9813322746345,32,4589.786410942907
1763.7877907803975,113.78779078039747,1650.0,36246.51053439666,2039.7290395782713,34596.51053439666,staggered,28308.582752674363,1584.353579999019,33,4589.786410942907
1763.7877907803975,63.78779078039747,1700.0,36246.51053439666,2039.7290395782713,34546.51053439666,staggered,28400.56316894032,1492.3731637330625,34,4589.786410942907
1763.7877907803975,13.787790780397472,1750.0,36338.49095066261,2039.7290395782713,34588.49095066261,staggered,28676.504417738193,1308.4123312011475,35,4589.786410942907
1855.7682070463554,55.76820704635543,1800.0,36338.49095066261,2039.7290395782713,34538.49095066261,staggered,28768.48483400415,1124.4514986692311,36,4589.786410942907
1855.7682070463554,5.768207046355428,1850.0,36430.47136692857,2039.7290395782713,34580.47136692857,staggered,29157.09300254572,827.8237463936175,37,4589.786410942907
1947.7486233123134,47.748623312313384,1900.0,36430.47136692857,2039.7290395782713,34530.47136692857,staggered,28011.955000398746,1880.9813322746336,38,4589.786410942907
2039.7290395782713,89.72903957827134,1950.0,36614.43219946048,2612.29804065176,34664.43219946048,staggered,27556.947332592426,2453.550333348114,39,4564.2054939417
2039.7290395782713,39.72903957827134,2000.0,36614.43219946048,2612.29804065176,34614.43219946048,staggered,27945.555501133997,2064.9421648065436,40,4564.2054939417
2244.376375587928,194.37637558792812,2050.0,36614.43219946048,2612.29804065176,34564.43219946048,staggered,28037.53591739996,1768.3144125309282,41,4564.2054939417
2244.376375587928,144.37637558792812,2100.0,36706.41261572644,2612.29804065176,34606.41261572644,staggered,28518.124502207487,1379.706243989358,42,4564.2054939417
2244.376375587928,94.37637558792812,2150.0,36706.41261572644,2612.29804065176,34556.41261572644,staggered,28702.0853347394,1195.7454114574448,43,4564.2054939417
2244.376375587928,44.37637558792812,2200.0,36706.41261572644,2612.29804065176,34506.41261572644,staggered,28794.065751005357,1103.7649951914864,44,4564.2054939417
2336.356791853886,86.35679185388608,2250.0,36706.41261572644,2612.29804065176,34456.41261572644,staggered,28794.065751005357,1011.7845789255284,45,4564.2054939417
2336.356791853886,36.35679185388608,2300.0,36890.37344825835,2612.29804065176,34590.37344825835,staggered,27368.092086537046,2596.138158924545,46,4589.786410942907
2428.337208119844,78.33720811984404,2350.0,36890.37344825835,3000.906209193333,34540.37344825835,staggered,27368.09208653705,2504.1577426585864,47,4589.786410942907
2428.337208119844,28.337208119844036,2400.0,36982.35386452431,3000.906209193333,34582.35386452431,staggered,27736.013751600876,2228.2164938607166,48,4589.786410942907
2520.317624385802,70.31762438580199,2450.0,36982.35386452431,3000.906209193333,34532.35386452431,staggered,27827.994167866833,2044.255661328802,49,4589.786410942907
2520.317624385802,20.31762438580199,2500.0,36982.35386452431,3000.906209193333,34482.35386452431,staggered,27827.994167866833,2044.255661328802,50,4589.786410942907
2612.29804065176,62.29804065175995,2550.0,36982.35386452431,3000.906209193333,34432.35386452431,staggered,27919.97458413279,1860.2948287968875,51,4589.786410942907
2612.29804065176,12.298040651759948,2600.0,36982.35386452431,3000.906209193333,34382.35386452431,staggered,27919.97458413279,1860.2948287968875,52,4589.786410942907
2816.945376661417,166.94537666141696,2650.0,36982.35386452431,3000.906209193333,34332.35386452431,staggered,27807.30766438909,1768.314412530929,53,4589.786410942907
2816.945376661417,116.94537666141696,2700.0,37074.334280790266,3573.4752102668217,34374.334280790266,staggered,26917.42440756224,2750.1780856237356,54,4589.786410942907
2816.945376661417,66.94537666141696,2750.0,37074.334280790266,3573.4752102668217,34324.334280790266,staggered,27214.052159837855,2453.55033334812,55,4589.786410942907
2816.945376661417,16.945376661416958,2800.0,37074.334280790266,3573.4752102668217,34274.334280790266,staggered,27214.052159837855,2453.55033334812,56,4589.786410942907
2908.925792927375,58.925792927374914,2850.0,37074.334280790266,3573.4752102668217,34224.334280790266,staggered,27214.052159837855,2361.569917082162,57,4589.786410942907
2908.925792927375,8.925792927374914,2900.0,37074.334280790266,3573.4752102668217,34174.334280790266,staggered,27510.679912113468,2064.9421648065486,58,4589.786410942907
3000.906209193333,50.90620919333287,2950.0,37074.334280790266,3573.4752102668217,34124.334280790266,staggered,27602.660328379425,1880.981332274634,59,4589.786410942907
3000.906209193333,0.9062091933328702,3000.0,37128.138282448315,3573.4752102668217,34128.138282448315,staggered,27641.67400176346,1972.9617485405906,60,4512.596322950962
3205.55354520299,155.55354520298988,3050.0,37128.138282448315,3573.4752102668217,34078.138282448315,staggered,27827.879312288656,1676.3339962649807,61,4418.37142869172
3205.55354520299,105.55354520298988,3100.0,37128.138282448315,4054.0637950743526,34028.138282448315,staggered,27040.007445419087,2729.4915821459913,62,4153.085709680275
3205.55354520299,55.55354520298988,3150.0,37172.69728259559,4054.0637950743526,34022.69728259559,staggered,27223.968277951,2637.5111658800347,63,4105.664293561591
0.0,0.0,0.0,32635.524484742695,0.0,32635.524484742695,memory_gated,0.0,29987.87064976106,0,2647.653834981613
0.0,0.0,0.0,32635.524484742695,0.0,32635.524484742695,memory_gated,0.0,29987.87064976106,1,2647.653834981613
0.0,0.0,0.0,32635.524484742695,0.0,32635.524484742695,memory_gated,0.0,29987.87064976106,2,2647.653834981613
0.0,0.0,0.0,32635.524484742695,0.0,32635.524484742695,memory_gated,0.0,29987.87064976106,3,2647.653834981613
0.0,0.0,0.0,33283.9869430736,702.2664599889385,33283.9869430736,memory_gated,0.0,30636.333108091963,4,2647.653834981613
0.0,0.0,0.0,33283.9869430736,702.2664599889385,33283.9869430736,memory_gated,0.0,30636.333108091963,5,2647.653834981613
0.0,0.0,0.0,33283.9869430736,702.2664599889385,33283.9869430736,memory_gated,0.0,30636.333108091963,6,2647.653834981613
0.0,0.0,0.0,33283.9869430736,702.2664599889385,33283.9869430736,memory_gated,0.0,30636.333108091963,7,2647.653834981613
0.0,0.0,0.0,33932.449401404505,1404.5329199778776,33932.449401404505,memory_gated,0.0,31284.79556642287,8,2647.653834981613
0.0,0.0,0.0,33932.449401404505,1404.5329199778776,33932.449401404505,memory_gated,0.0,31284.79556642287,9,2647.653834981613
0.0,0.0,0.0,33932.449401404505,1404.5329199778776,33932.449401404505,memory_gated,0.0,31284.79556642287,10,2647.653834981613
0.0,0.0,0.0,33932.449401404505,1404.5329199778776,33932.449401404505,memory_gated,0.0,31284.79556642287,11,2647.653834981613
0.0,0.0,0.0,34580.91185973541,2106.7993799668166,34580.91185973541,memory_gated,0.0,31933.258024753773,12,2647.653834981613
0.0,0.0,0.0,34580.91185973541,2106.7993799668166,34580.91185973541,memory_gated,0.0,31933.258024753773,13,2647.653834981613
0.0,0.0,0.0,34580.91185973541,2106.7993799668166,34580.91185973541,memory_gated,0.0,31933.258024753773,14,2647.653834981613
0.0,0.0,0.0,34580.91185973541,2106.7993799668166,34580.91185973541,memory_gated,0.0,31933.258024753773,15,2647.653834981613
0.0,0.0,0.0,35229.374318066315,2809.0658399557556,35229.374318066315,memory_gated,0.0,32581.720483084682,16,2647.653834981613
0.0,0.0,0.0,35229.374318066315,2809.0658399557556,35229.374318066315,memory_gated,0.0,32581.720483084682,17,2647.653834981613
0.0,0.0,0.0,35229.374318066315,2809.0658399557556,35229.374318066315,memory_gated,0.0,32581.720483084682,18,2647.653834981613
0.0,0.0,0.0,35229.374318066315,2809.0658399557556,35229.374318066315,memory_gated,0.0,32581.720483084682,19,2647.653834981613
0.0,0.0,0.0,35877.83677639722,3511.3322999446946,35877.83677639722,memory_gated,0.0,33230.18294141558,20,2647.653834981613
0.0,0.0,0.0,35877.83677639722,3511.3322999446946,35877.83677639722,memory_gated,0.0,33230.18294141558,21,2647.653834981613
0.0,0.0,0.0,35877.83677639722,3511.3322999446946,35877.83677639722,memory_gated,0.0,33230.18294141558,22,2647.653834981613
0.0,0.0,0.0,35877.83677639722,3511.3322999446946,35877.83677639722,memory_gated,0.0,33230.18294141558,23,2647.653834981613
0.0,0.0,0.0,36526.299234728125,4213.598759933632,36526.299234728125,memory_gated,0.0,33878.6453997465,24,2647.653834981613
0.0,0.0,0.0,36526.299234728125,4213.598759933632,36526.299234728125,memory_gated,0.0,33878.6453997465,25,2647.653834981613
0.0,0.0,0.0,36526.299234728125,4213.598759933632,36526.299234728125,memory_gated,0.0,33878.6453997465,26,2647.653834981613
0.0,0.0,0.0,36526.299234728125,4213.598759933632,36526.299234728125,memory_gated,0.0,33878.6453997465,27,2647.653834981613
0.0,0.0,0.0,37174.76169305903,4915.865219922566,37174.76169305903,memory_gated,0.0,34527.1078580774,28,2647.653834981613
0.0,0.0,0.0,37174.76169305903,4915.865219922566,37174.76169305903,memory_gated,0.0,34527.1078580774,29,2647.653834981613
0.0,0.0,0.0,37174.76169305903,4915.865219922566,37174.76169305903,memory_gated,0.0,34527.1078580774,30,2647.653834981613
0.0,0.0,0.0,37174.76169305903,4915.865219922566,37174.76169305903,memory_gated,0.0,34527.1078580774,31,2647.653834981613
0.0,0.0,0.0,37823.224151389935,5618.1316799115,37823.224151389935,memory_gated,0.0,35175.57031640829,32,2647.653834981613
0.0,0.0,0.0,37823.224151389935,5618.1316799115,37823.224151389935,memory_gated,0.0,35175.57031640829,33,2647.653834981613
0.0,0.0,0.0,37823.224151389935,5618.1316799115,37823.224151389935,memory_gated,0.0,35175.57031640829,34,2647.653834981613
0.0,0.0,0.0,37823.224151389935,5618.1316799115,37823.224151389935,memory_gated,0.0,35175.57031640829,35,2647.653834981613
0.0,0.0,0.0,38471.68660972084,6320.398139900434,38471.68660972084,memory_gated,0.0,35824.032774739186,36,2647.653834981613
0.0,0.0,0.0,38471.68660972084,6320.398139900434,38471.68660972084,memory_gated,0.0,35824.032774739186,37,2647.653834981613
0.0,0.0,0.0,38471.68660972084,6320.398139900434,38471.68660972084,memory_gated,0.0,35824.032774739186,38,2647.653834981613
0.0,0.0,0.0,38471.68660972084,6320.398139900434,38471.68660972084,memory_gated,0.0,35824.032774739186,39,2647.653834981613
0.0,0.0,0.0,39120.149068051745,7022.664599889368,39120.149068051745,memory_gated,0.0,36472.4952330701,40,2647.653834981613
0.0,0.0,0.0,39120.149068051745,7022.664599889368,39120.149068051745,memory_gated,0.0,36472.4952330701,41,2647.653834981613
0.0,0.0,0.0,39120.149068051745,7022.664599889368,39120.149068051745,memory_gated,0.0,36472.4952330701,42,2647.653834981613
0.0,0.0,0.0,39120.149068051745,7022.664599889368,39120.149068051745,memory_gated,0.0,36472.4952330701,43,2647.653834981613
0.0,0.0,0.0,39768.61152638265,7724.931059878302,39768.61152638265,memory_gated,0.0,37120.957691400996,44,2647.653834981613
0.0,0.0,0.0,39768.61152638265,7724.931059878302,39768.61152638265,memory_gated,0.0,37120.957691400996,45,2647.653834981613
0.0,0.0,0.0,39768.61152638265,7724.931059878302,39768.61152638265,memory_gated,0.0,37120.957691400996,46,2647.653834981613
0.0,0.0,0.0,39768.61152638265,7724.931059878302,39768.61152638265,memory_gated,0.0,37120.957691400996,47,2647.653834981613
0.0,0.0,0.0,40417.073984713556,8427.197519867237,40417.073984713556,memory_gated,0.0,37769.42014973191,48,2647.653834981613
0.0,0.0,0.0,40417.073984713556,8427.197519867237,40417.073984713556,memory_gated,0.0,37769.42014973191,49,2647.653834981613
0.0,0.0,0.0,40417.073984713556,8427.197519867237,40417.073984713556,memory_gated,0.0,37769.42014973191,50,2647.653834981613
0.0,0.0,0.0,40417.073984713556,8427.197519867237,40417.073984713556,memory_gated,0.0,37769.42014973191,51,2647.653834981613
0.0,0.0,0.0,41065.53644304446,9129.463979856171,41065.53644304446,memory_gated,0.0,38417.88260806281,52,2647.653834981613
0.0,0.0,0.0,41065.53644304446,9129.463979856171,41065.53644304446,memory_gated,0.0,38417.88260806281,53,2647.653834981613
0.0,0.0,0.0,41065.53644304446,9129.463979856171,41065.53644304446,memory_gated,0.0,38417.88260806281,54,2647.653834981613
0.0,0.0,0.0,41065.53644304446,9129.463979856171,41065.53644304446,memory_gated,0.0,38417.88260806281,55,2647.653834981613
0.0,0.0,0.0,41713.998901375366,9831.730439845105,41713.998901375366,memory_gated,0.0,39066.34506639372,56,2647.653834981613
0.0,0.0,0.0,41713.998901375366,9831.730439845105,41713.998901375366,memory_gated,0.0,39066.34506639372,57,2647.653834981613
0.0,0.0,0.0,41713.998901375366,9831.730439845105,41713.998901375366,memory_gated,0.0,39066.34506639372,58,2647.653834981613
0.0,0.0,0.0,41713.998901375366,9831.730439845105,41713.998901375366,memory_gated,0.0,39066.34506639372,59,2647.653834981613
0.0,0.0,0.0,42362.46135970627,10533.99689983404,42362.46135970627,memory_gated,0.0,39714.80752472462,60,2647.653834981613
0.0,0.0,0.0,42362.46135970627,10533.99689983404,42362.46135970627,memory_gated,0.0,39714.80752472462,61,2647.653834981613
0.0,0.0,0.0,42362.46135970627,10533.99689983404,42362.46135970627,memory_gated,0.0,39714.80752472462,62,2647.653834981613
0.0,0.0,0.0,42362.46135970627,10533.99689983404,42362.46135970627,memory_gated,0.0,39714.80752472462,63,2647.653834981613
0.0,0.0,0.0,2647.653834981613,0.0,2647.653834981613,static_refresh_cap,0.0,0.0,0,2647.653834981613
0.0,0.0,0.0,2647.653834981613,0.0,2647.653834981613,static_refresh_cap,0.0,0.0,1,2647.653834981613
0.0,0.0,0.0,2647.653834981613,0.0,2647.653834981613,static_refresh_cap,0.0,0.0,2,2647.653834981613
0.0,0.0,0.0,2647.653834981613,0.0,2647.653834981613,static_refresh_cap,0.0,0.0,3,2647.653834981613
2647.653834981613,2647.653834981613,0.0,5295.3076699632165,2647.653834981613,5295.3076699632165,static_refresh_cap,0.0,0.0,4,2647.653834981613
2647.653834981613,2647.653834981613,0.0,5295.3076699632165,2647.653834981613,5295.3076699632165,static_refresh_cap,0.0,0.0,5,2647.653834981613
2647.653834981613,2647.653834981613,0.0,5295.3076699632165,2647.653834981613,5295.3076699632165,static_refresh_cap,0.0,0.0,6,2647.653834981613
2647.653834981613,2647.653834981613,0.0,5295.3076699632165,2647.653834981613,5295.3076699632165,static_refresh_cap,0.0,0.0,7,2647.653834981613
5295.3076699632165,5295.3076699632165,0.0,7942.961504944811,5295.3076699632165,7942.961504944811,static_refresh_cap,0.0,0.0,8,2647.653834981613
