arrival_ms,completion_ms,first_start_ms,latency_ms,policy,refine_wait_ms,refresh_wait_ms,request_id,service_ms
0.0,36258.38920621325,409.294672019314,36258.38920621325,synchronized,28651.717863203758,3016.884932066614,19,4589.786410942907
0.0,36258.38920621325,409.294672019314,36258.38920621325,synchronized,28651.717863203758,3016.884932066614,20,4589.786410942907
0.0,36258.38920621325,409.294672019314,36258.38920621325,synchronized,28651.717863203758,3016.884932066614,21,4589.786410942907
0.0,36258.38920621325,409.294672019314,36258.38920621325,synchronized,28651.717863203758,3016.884932066614,22,4589.786410942907
0.0,36258.38920621325,409.294672019314,36258.38920621325,synchronized,28651.717863203758,3016.884932066614,23,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,24,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,25,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,26,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,27,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,28,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,29,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,30,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,31,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,32,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,33,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,34,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,35,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,36,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,37,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,38,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,39,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,40,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,41,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,42,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,43,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,44,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,45,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,46,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,47,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,48,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,49,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,50,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,51,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,52,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,53,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,54,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,55,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,56,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,57,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,58,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,59,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,60,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,61,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,62,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,63,4589.786410942907
0.0,28003.242045019633,0.0,28003.242045019633,staggered,22023.488988545294,1697.0204997427227,0,4282.732556731632
50.0,28095.22246128559,83.25778089056257,28045.22246128559,staggered,22853.98696115111,861.0815272841801,1,4330.153972850317
100.0,30141.837456185833,169.70392346038574,30041.837456185833,staggered,23573.466783868935,2226.6265045328987,2,4241.744167784018
150.0,30601.739537515616,169.70392346038574,30451.739537515616,staggered,24794.558903791916,1512.077087193455,3,4145.103546530262
200.0,32319.446540736066,295.512401622368,32119.446540736066,staggered,25916.422183869552,2119.0815594734386,4,4083.942797393096
250.0,32319.446540736066,295.512401622368,32069.446540736066,staggered,25916.422183869552,2069.0815594734386,5,4083.942797393096
300.0,32411.426957002022,448.22288061337395,32111.426957002022,staggered,26375.442452482384,1527.92912460275,6,4208.055379916913
350.0,33093.98865160701,448.22288061337395,32743.98865160701,staggered,26414.141233225677,2121.7920384644463,7,4208.055379916913
400.0,33093.98865160701,448.22288061337395,32693.98865160701,staggered,27333.945395885257,1151.987875804864,8,4208.055379916913
450.0,33093.98865160701,648.210011635234,32643.98865160701,staggered,27131.542537868885,1301.975006826724,9,4210.471106911426
500.0,33737.85156546871,648.210011635234,33237.85156546871,staggered,26860.432743060042,2171.779169486291,10,4205.639652922399
550.0,33829.831981734664,648.210011635234,33279.831981734664,staggered,26952.413159326,2121.779169486291,11,4205.639652922399
600.0,33921.81239800062,648.210011635234,33321.81239800062,staggered,27320.334824389825,1795.837920688421,12,4205.639652922399
650.0,34473.69489559636,942.5932859175655,33823.69489559636,staggered,27239.43439704661,2316.1624437686232,13,4268.098054781148
700.0,34565.67531186232,942.5932859175655,33865.67531186232,staggered,27883.297310908303,1714.2799461728837,14,4268.098054781148
750.0,34565.67531186232,942.5932859175655,33815.67531186232,staggered,27975.277727174267,1572.2995299069253,15,4268.098054781148
800.0,34657.65572812827,942.5932859175655,33857.65572812827,staggered,28435.179808504057,1154.3778648430916,16,4268.098054781148
850.0,35393.499058255926,942.5932859175655,34543.499058255926,staggered,27692.60304439654,2300.1232763005382,17,4550.772737558873
900.0,35669.440307053796,942.5932859175655,34769.440307053796,staggered,28060.524709460366,2158.1428600345816,18,4550.772737558873
950.0,35761.42072331975,1292.1877810751048,34811.42072331975,staggered,28157.39953924978,2089.8156901282928,19,4564.2054939417
1000.0,35761.42072331975,1292.1877810751048,34761.42072331975,staggered,28341.360371781695,1855.8548575963796,20,4564.2054939417
1050.0,35761.42072331975,1292.1877810751048,34711.42072331975,staggered,28617.301620579572,1529.913608798508,21,4564.2054939417
1100.0,35761.42072331975,1292.1877810751048,34661.42072331975,staggered,28709.28203684553,1387.9331925325514,22,4564.2054939417
1150.0,35761.42072331975,1292.1877810751048,34611.42072331975,staggered,28709.282036845532,1337.9331925325514,23,4564.2054939417
1200.0,35853.40113958571,1292.1877810751048,34653.40113958571,staggered,29353.144950707236,736.0506949368028,24,4564.2054939417
1250.0,36313.30322091549,1292.1877810751048,35063.30322091549,staggered,28116.0265322943,2383.07119467952,25,4564.2054939417
1300.0,36313.30322091549,1747.1954488814285,35013.30322091549,staggered,28024.046116028345,2399.47069394427,26,4589.786410942907
1350.0,36313.30322091549,1747.1954488814285,34963.30322091549,staggered,28412.65428456991,1960.8625254026997,27,4589.786410942907
1400.0,36313.30322091549,1747.1954488814285,34913.30322091549,staggered,28596.615117101832,1726.9016928707847,28,4589.786410942907
1450.0,36313.30322091549,1747.1954488814285,34863.30322091549,staggered,28596.615117101832,1676.9016928707847,29,4589.786410942907
1500.0,36313.30322091549,1747.1954488814285,34813.30322091549,staggered,28964.536782165662,1258.9800278069529,30,4589.786410942907
1550.0,36405.28363718145,1747.1954488814285,34855.28363718145,staggered,28575.92861362409,1689.5686126144797,31,4589.786410942907
1600.0,36405.28363718145,1747.1954488814285,34805.28363718145,staggered,28667.90902989005,1547.588196348523,32,4589.786410942907
1650.0,36405.28363718145,1747.1954488814285,34755.28363718145,staggered,28410.294950998457,1794.2159486241458,33,4550.772737558873
1700.0,36405.28363718145,2227.7840336889594,34705.28363718145,staggered,28594.255783530374,1560.2551160922312,34,4550.772737558873
1750.0,36405.28363718145,2227.7840336889594,34655.28363718145,staggered,28778.216616062287,1326.294283560318,35,4550.772737558873
1800.0,36497.264053447405,2227.7840336889594,34697.264053447405,staggered,28962.177448594204,1184.3138672943596,36,4550.772737558873
1850.0,36497.264053447405,2227.7840336889594,34647.264053447405,staggered,28962.177448594204,1134.3138672943596,37,4550.772737558873
1900.0,36497.264053447405,2227.7840336889594,34597.264053447405,staggered,28962.177448594204,1084.3138672943596,38,4550.772737558873
1950.0,36773.205302245275,2227.7840336889594,34823.205302245275,staggered,27727.418363752728,2506.000527549674,39,4589.786410942907
2000.0,36773.205302245275,2227.7840336889594,34773.205302245275,staggered,27911.37919628464,2272.039695017759,40,4589.786410942907
2050.0,36865.18571851123,2227.7840336889594,34815.18571851123,staggered,28095.340028816554,2130.0592787518026,41,4589.786410942907
2100.0,36865.18571851123,2708.3726184964903,34765.18571851123,staggered,28187.32044508251,1988.0788624858465,42,4589.786410942907
2150.0,36865.18571851123,2708.3726184964903,34715.18571851123,staggered,28647.222526412294,1478.1767811560635,43,4589.786410942907
2200.0,36865.18571851123,2708.3726184964903,34665.18571851123,staggered,28647.222526412294,1428.1767811560635,44,4589.786410942907
2250.0,36957.16613477719,2708.3726184964903,34707.16613477719,staggered,28739.20294267825,1378.1767811560635,45,4589.786410942907
2300.0,36957.16613477719,2708.3726184964903,34657.16613477719,staggered,28923.163775210163,1144.2159486241467,46,4589.786410942907
2350.0,37049.146551043144,2708.3726184964903,34699.146551043144,staggered,27573.378437053532,2535.981703046736,47,4589.786410942907
2400.0,37141.1269673091,2708.3726184964903,34741.1269673091,staggered,27665.35885331949,2485.981703046736,48,4589.786410942907
2450.0,37141.1269673091,2708.3726184964903,34691.1269673091,staggered,27849.31968585141,2252.0208705148193,49,4589.786410942907
2500.0,37141.1269673091,3188.961203304021,34641.1269673091,staggered,27665.358853319492,2385.9817030467348,50,4589.786410942907
2550.0,37141.1269673091,3188.961203304021,34591.1269673091,staggered,27665.358853319492,2335.9817030467348,51,4589.786410942907
2600.0,37141.1269673091,3188.961203304021,34541.1269673091,staggered,27757.339269585453,2194.0012867807764,52,4589.786410942907
2650.0,37141.1269673091,3188.961203304021,34491.1269673091,staggered,28145.947438127023,1755.3931182392062,53,4589.786410942907
2700.0,37141.1269673091,3188.961203304021,34441.1269673091,staggered,27665.358853319496,2185.981703046733,54,4589.786410942907
2750.0,37233.10738357506,3188.961203304021,34483.10738357506,staggered,27276.75068477792,2616.570287854267,55,4589.786410942907
2800.0,37233.10738357506,3188.961203304021,34433.10738357506,staggered,27460.711517309832,2382.60945532235,56,4589.786410942907
2850.0,37233.10738357506,3669.549788111552,34383.10738357506,staggered,27164.08376503422,2629.237207597966,57,4589.786410942907
2900.0,37233.10738357506,3669.549788111552,34333.10738357506,staggered,27460.711517309832,2282.6094553223525,58,4589.786410942907
2950.0,37233.10738357506,3669.549788111552,34283.10738357506,staggered,27460.711517309832,2232.6094553223525,59,4589.786410942907
3000.0,37233.10738357506,3669.549788111552,34233.10738357506,staggered,27849.319685851402,1794.0012867807804,60,4589.786410942907
3050.0,37304.72842631486,3669.549788111552,34254.72842631486,staggered,28037.940723371117,1744.0012867807786,61,4472.786416162995
3100.0,37304.72842631486,3669.549788111552,34204.72842631486,staggered,28042.60092835891,1785.9817030467443,62,4376.14579490924
3150.0,37304.72842631486,3669.549788111552,34154.72842631486,staggered,27452.019650019876,2492.5115366521445,63,4210.197239642871
0.0,47431.30512745896,0.0,47431.30512745896,memory_gated,216.01342951180413,44793.98940192958,0,2421.302296017531
0.0,47431.30512745896,0.0,47431.30512745896,memory_gated,216.01342951180413,44793.98940192958,1,2421.302296017531
0.0,47718.52561059509,597.2254565958126,47718.52561059509,memory_gated,216.01342951180413,45075.15324523421,2,2427.358935849044
0.0,47718.52561059509,597.2254565958126,47718.52561059509,memory_gated,216.01342951180413,45075.15324523421,3,2427.358935849044
0.0,48113.35409704732,1194.450913191626,48113.35409704732,memory_gated,216.01342951180413,45469.981731686436,4,2427.358935849044
0.0,48113.35409704732,1194.450913191626,48113.35409704732,memory_gated,216.01342951180413,45469.981731686436,5,2427.358935849044
0.0,48400.57458018345,1791.6763697874392,48400.57458018345,memory_gated,216.01342951180413,45757.20221482256,6,2427.358935849044
0.0,48400.57458018345,1791.6763697874392,48400.57458018345,memory_gated,216.01342951180413,45757.20221482256,7,2427.358935849044
0.0,48795.40306663568,2388.9018263832522,48795.40306663568,memory_gated,216.01342951180413,46152.03070127479,8,2427.358935849044
0.0,48795.40306663568,2388.9018263832522,48795.40306663568,memory_gated,216.01342951180413,46152.03070127479,9,2427.358935849044
0.0,49082.62354977181,2986.1272829790655,49082.62354977181,memory_gated,216.01342951180413,46439.25118441092,10,2427.358935849044
0.0,49082.62354977181,2986.1272829790655,49082.62354977181,memory_gated,216.01342951180413,46439.25118441092,11,2427.358935849044
0.0,49477.45203622404,3583.352739574879,49477.45203622404,memory_gated,216.01342951180413,46834.079670863146,12,2427.358935849044
0.0,49477.45203622404,3583.352739574879,49477.45203622404,memory_gated,216.01342951180413,46834.079670863146,13,2427.358935849044
0.0,49764.67251936017,4180.578196170692,49764.67251936017,memory_gated,216.01342951180413,47121.300153999284,14,2427.358935849044
0.0,49764.67251936017,4180.578196170692,49764.67251936017,memory_gated,216.01342951180413,47121.300153999284,15,2427.358935849044
0.0,50159.501005812395,4777.8036527665,50159.501005812395,memory_gated,216.01342951180413,47516.12864045151,16,2427.358935849044
0.0,50159.501005812395,4777.8036527665,50159.501005812395,memory_gated,216.01342951180413,47516.12864045151,17,2427.358935849044
0.0,50446.721488948526,5375.029109362308,50446.721488948526,memory_gated,144.00895300786942,47905.63679924914,18,2397.075736691478
0.0,50446.721488948526,5375.029109362308,50446.721488948526,memory_gated,144.00895300786942,47905.63679924914,19,2397.075736691478
0.0,50817.3234160747,5972.2545659581165,50817.3234160747,memory_gated,72.00447650393471,48445.149440183464,20,2300.1694993872675
0.0,50817.3234160747,5972.2545659581165,50817.3234160747,memory_gated,72.00447650393471,48445.149440183464,21,2300.1694993872675
0.0,51199.30231068699,6569.480022553925,51199.30231068699,memory_gated,0.0,48941.52929012028,22,2257.7730205666753
0.0,51199.30231068699,6569.480022553925,51199.30231068699,memory_gated,0.0,48941.52929012028,23,2257.7730205666753
0.0,51748.78040545628,7166.705479149733,51748.78040545628,memory_gated,0.0,49503.120664552596,24,2245.659740903649
0.0,51748.78040545628,7166.705479149733,51748.78040545628,memory_gated,0.0,49503.120664552596,25,2245.659740903649
0.0,52298.25850022557,7763.930935745541,52298.25850022557,memory_gated,0.0,50052.59875932189,26,2245.659740903649
0.0,52298.25850022557,7763.930935745541,52298.25850022557,memory_gated,0.0,50052.59875932189,27,2245.659740903649
0.0,52847.736594994865,8361.15639234135,52847.736594994865,memory_gated,0.0,50602.07685409118,28,2245.659740903649
0.0,52847.736594994865,8361.15639234135,52847.736594994865,memory_gated,0.0,50602.07685409118,29,2245.659740903649
0.0,53397.21468976416,8958.381848937159,53397.21468976416,memory_gated,0.0,51151.554948860474,30,2245.659740903649
0.0,53397.21468976416,8958.381848937159,53397.21468976416,memory_gated,0.0,51151.554948860474,31,2245.659740903649
0.0,53946.69278453345,9555.607305532967,53946.69278453345,memory_gated,0.0,51701.033043629766,32,2245.659740903649
0.0,53946.69278453345,9555.607305532967,53946.69278453345,memory_gated,0.0,51701.033043629766,33,2245.659740903649
0.0,54496.17087930274,10152.832762128775,54496.17087930274,memory_gated,0.0,52250.51113839906,34,2245.659740903649
0.0,54496.17087930274,10152.832762128775,54496.17087930274,memory_gated,0.0,52250.51113839906,35,2245.659740903649
0.0,55045.648974072035,10750.058218724584,55045.648974072035,memory_gated,0.0,52799.98923316835,36,2245.659740903649
0.0,55045.648974072035,10750.058218724584,55045.648974072035,memory_gated,0.0,52799.98923316835,37,2245.659740903649
0.0,55595.12706884133,11347.283675320392,55595.12706884133,memory_gated,0.0,53349.467327937644,38,2245.659740903649
0.0,55595.12706884133,11347.283675320392,55595.12706884133,memory_gated,0.0,53349.467327937644,39,2245.659740903649
0.0,56144.60516361062,11944.5091319162,56144.60516361062,memory_gated,0.0,53898.94542270694,40,2245.659740903649
0.0,56144.60516361062,11944.5091319162,56144.60516361062,memory_gated,0.0,53898.94542270694,41,2245.659740903649
0.0,56694.08325837991,12541.734588512008,56694.08325837991,memory_gated,0.0,54448.42351747623,42,2245.659740903649
0.0,56694.08325837991,12541.734588512008,56694.08325837991,memory_gated,0.0,54448.42351747623,43,2245.659740903649
0.0,57243.561353149205,13138.960045107817,57243.561353149205,memory_gated,0.0,54997.90161224552,44,2245.659740903649
0.0,57243.561353149205,13138.960045107817,57243.561353149205,memory_gated,0.0,54997.90161224552,45,2245.659740903649
0.0,57793.0394479185,13736.185501703625,57793.0394479185,memory_gated,72.00447650393471,55451.14867118483,46,2269.886300229702
0.0,57793.0394479185,13736.185501703625,57793.0394479185,memory_gated,72.00447650393471,55451.14867118483,47,2269.886300229702
0.0,58342.51754268779,14142.421510993297,58342.51754268779,memory_gated,72.00447650393471,55958.23028713353,48,2312.2827790502943
0.0,58342.51754268779,14142.421510993297,58342.51754268779,memory_gated,72.00447650393471,55958.23028713353,49,2312.2827790502943
0.0,58891.99563745708,14429.64199412942,58891.99563745708,memory_gated,72.00447650393471,56507.70838190282,50,2312.2827790502943
0.0,58891.99563745708,14429.64199412942,58891.99563745708,memory_gated,72.00447650393471,56507.70838190282,51,2312.2827790502943
0.0,59441.473732226375,14878.274482239685,59441.473732226375,memory_gated,72.00447650393471,57057.18647667211,52,2312.2827790502943
0.0,59441.473732226375,14878.274482239685,59441.473732226375,memory_gated,72.00447650393471,57057.18647667211,53,2312.2827790502943
0.0,59990.95182699567,15165.494965375809,59990.95182699567,memory_gated,144.00895300786942,57522.54681527444,54,2324.3960587133206
0.0,59990.95182699567,15165.494965375809,59990.95182699567,memory_gated,144.00895300786942,57522.54681527444,55,2324.3960587133206
0.0,60636.66095759495,15614.127453486073,60636.66095759495,memory_gated,288.01790601573884,57927.34075556164,56,2421.3022960175313
0.0,60636.66095759495,15614.127453486073,60636.66095759495,memory_gated,288.01790601573884,57927.34075556164,57,2421.3022960175313
0.0,61013.31952455264,15901.347936622196,61013.31952455264,memory_gated,288.01790601573884,58261.602843698725,58,2463.6987748381234
0.0,61013.31952455264,15901.347936622196,61013.31952455264,memory_gated,288.01790601573884,58261.602843698725,59,2463.6987748381234
0.0,61449.83873299989,16349.980424732461,61449.83873299989,memory_gated,288.01790601573884,58704.17869197748,60,2457.6421350066103
0.0,61449.83873299989,16349.980424732461,61449.83873299989,memory_gated,288.01790601573884,58704.17869197748,61,2457.6421350066103
0.0,61688.57554213257,16637.20090786859,61688.57554213257,memory_gated,216.01342951180413,59027.03325727712,62,2445.528855343584
0.0,61688.57554213257,16637.20090786859,61688.57554213257,memory_gated,216.01342951180413,59027.03325727712,63,2445.528855343584
