file,workload,arrival_rate_rps,refinement_steps,policy,throughput_rps,throughput_speedup,p95_latency_ms,p95_latency_ratio,p95_first_wait_ms,p95_service_ms,p95_inter_iteration_delay_ms,gpu_busy_fraction,gpu_time_ratio,mean_batch_size,partial_dispatch_ratio,token_coupling_waste_ratio,attention_coupling_waste_ratio,slo_miss_rate
mix75_r2_s16_summary.json,mix75,2.0,16,coarse_canvas_queue,1.7905690889943784,1.3098946118121515,3541.9927103530886,0.2268693895577372,1027.8320857717124,1759.0821539895842,1746.7328494298267,0.897107208125665,0.6947764848783332,2.0603621730382295,1.0,0.27319587628865977,0.1918744971842317,0.0
mix75_r2_s16_summary.json,mix75,2.0,16,exact_canvas_queue,1.8222534557036651,1.3330733774271013,2819.6777936608223,0.18060414916369738,1143.7322832867098,1519.6788436558563,1249.9136247992283,0.8257787529279804,0.6284153281340491,1.7239057239057238,1.0,0.0,0.0,0.0
mix75_r2_s16_summary.json,mix75,2.0,16,exact_canvas_queue_wait,1.821288366661601,1.3323673644930634,2826.478506352229,0.18103974394410086,1150.8878031914394,1520.607824632316,1238.4857994358754,0.8212608200105107,0.6253083651956527,1.7414965986394557,1.0,0.0,0.0,0.0
mix75_r2_s16_summary.json,mix75,2.0,16,exact_canvas_queue_bounded,1.8051592776443413,1.3205680952400614,3836.3083310369066,0.24572070029213677,731.5035113654111,1769.419885474781,999.6620804726259,0.8351609249679254,0.641573602501874,1.508100147275405,1.0,0.0,0.0,0.0
mix90_r0p5_s16_summary.json,mix90,0.5,16,arrival_dense,0.4728517405313271,1.0,2611.697618244532,1.0,72.37382456344122,2566.9264462558203,0.0,0.23747266958600938,1.0,1.159682899207248,1.0,0.24162802679031428,0.3857965451055662,0.0
mix90_r0p5_s16_summary.json,mix90,0.5,16,packed_mixed_fixed_canvas,0.4755563130928136,1.0057197052049496,1691.5985069137114,0.6477007503076598,39.84349506133183,1649.8459227354028,0.0,0.22544171592395562,0.9439384731973889,1.149270482603816,1.0,0.0,0.0,0.0
mix90_r0p5_s16_summary.json,mix90,0.5,16,coarse_canvas_queue,0.4742769103882739,1.003013988814645,1871.2261645823685,0.716478872404886,667.9772805322511,1223.3386587555285,0.0,0.24706525520946324,1.0372681679603453,1.1314917127071824,1.0,0.39473684210526316,0.35526315789473684,0.0
mix90_r0p5_s16_summary.json,mix90,0.5,16,exact_canvas_queue,0.47605865834651945,1.0067820789061468,1382.4295467224977,0.5293222067766428,670.041648687221,1149.0485192887686,0.0,0.22443943027817756,0.9387502092246126,1.1277533039647578,1.0,0.0,0.0,0.0
mix90_r0p5_s16_summary.json,mix90,0.5,16,exact_canvas_queue_wait,0.47598399958321225,1.0066241884789628,1403.1248751180203,0.5372462973187299,690.1550352359856,1148.9400797159728,0.0,0.22344828692078,0.9347512035821353,1.1339977851605758,1.0,0.0,0.0,0.0
mix90_r0p5_s16_summary.json,mix90,0.5,16,exact_canvas_queue_bounded,0.4750012834188542,1.004545913027859,1157.7173867354777,0.4432815570409121,42.452301961140506,1130.6371498867484,0.0,0.22610241637447695,0.9478110730891441,1.103448275862069,1.0,0.0,0.0,0.0
mix90_r2_s16_summary.json,mix90,2.0,16,arrival_dense,1.6273350181741366,1.0,6878.736423927641,1.0,333.2979496534439,6772.2803491778905,1.9326762412674596e-13,0.8267777233324293,1.0,2.7675675675675677,0.9081081081081082,0.6253499618223467,0.7669337217771304,0.0
mix90_r2_s16_summary.json,mix90,2.0,16,packed_mixed_fixed_canvas,1.8220762362802998,1.119668793414562,2251.083772602839,0.32725251177999176,75.18956828760635,2188.0832828144767,2.2737367544323206e-13,0.676093229221737,0.7303453123752189,1.8720292504570384,0.9926873857404022,0.0,0.0,0.0
mix90_r2_s16_summary.json,mix90,2.0,16,coarse_canvas_queue,1.7906510734771561,1.1003579800588692,2846.1456615670136,0.413759953305772,766.5875227850024,2000.7264459403814,1227.0376200031023,0.7806033681388227,0.8580402424752208,1.9430740037950665,0.9848197343453511,0.39473684210526316,0.35526315789473684,0.0
mix90_r2_s16_summary.json,mix90,2.0,16,exact_canvas_queue,1.8222589583695419,1.1197810764338552,2105.4370407346764,0.30607903995433333,985.4803830526866,1352.011577294615,3.1263880373444214e-12,0.6753492621750067,0.7294684939972647,1.6981757877280266,0.9900497512437811,0.0,0.0,0.0
mix90_r2_s16_summary.json,mix90,2.0,16,exact_canvas_queue_wait,1.82126081820976,1.1191677176917187,2127.5108816276665,0.30928803642295893,1006.2833712682691,1352.0072827959661,2.2737367544323206e-13,0.6688412846779626,0.7228349305462836,1.7239057239057238,0.98989898989899,0.0,0.0,0.0
mix90_r2_s16_summary.json,mix90,2.0,16,exact_canvas_queue_bounded,1.8051260730838612,1.1092528907226524,1616.318714073248,0.23497320066675234,45.00315084745593,1198.559387352724,2.2737367544323206e-13,0.6879646082892406,0.75014766412784,1.5515151515151515,1.0,0.0,0.0,0.0
highvar_r0p5_s16_summary.json,highvar,0.5,16,arrival_dense,0.4715420321829472,1.0,2965.1467971711672,1.0,75.1698470004521,2944.02812905464,0.0,0.33640109313707534,1.0,1.2673267326732673,1.0,0.1966819471731063,0.2758699602880797,0.0
highvar_r0p5_s16_summary.json,highvar,0.5,16,packed_mixed_fixed_canvas,0.47244757819788,1.0019203929938985,2327.38133030434,0.7849126837580948,92.22483904755454,2249.8320823666286,0.0,0.32330667604741464,0.9592328823994095,1.2533659730722153,1.0,0.0,0.0,0.0
highvar_r0p5_s16_summary.json,highvar,0.5,16,coarse_canvas_queue,0.4702589833217404,0.9972790360696646,2596.5845538892577,0.8757018560991556,935.2005501247415,2569.9076980934456,0.0,0.37905031747314777,1.1298551683677156,1.186558516801854,1.0,0.294478527607362,0.39116262223831944,0.0
highvar_r0p5_s16_summary.json,highvar,0.5,16,exact_canvas_queue,0.4730434358494199,1.0031840293420335,1994.7531412262815,0.6727333510534222,1208.4067506904148,1556.2646540347487,0.0,0.32261964584434943,0.9559887953317789,1.080168776371308,1.0,0.0,0.0,0.0
highvar_r0p5_s16_summary.json,highvar,0.5,16,exact_canvas_queue_wait,0.4729777518551084,1.00304473318214,2013.5418872419161,0.6790698825309058,1228.128470346465,1555.4802820261102,0.0,0.3221399476504087,0.9546999142264095,1.0835978835978837,1.0,0.0,0.0,0.0
highvar_r0p5_s16_summary.json,highvar,0.5,16,exact_canvas_queue_bounded,0.4716949761300431,1.0003243484920905,2499.5188572941697,0.8429663110368703,100.44213821612509,1615.4133091040396,1086.9735620828553,0.323247210894301,0.9605866530653957,1.065556711758585,1.0,0.0,0.0,0.0
highvar_r2_s16_summary.json,highvar,2.0,16,arrival_dense,1.2662169491232613,1.0,18255.01598953782,1.0,8539.925976175897,12634.594145101437,9.094947017729282e-13,0.9907863642286509,1.0,8.677966101694915,0.4661016949152542,0.5362318840579711,0.6433529805671399,0.0
highvar_r2_s16_summary.json,highvar,2.0,16,packed_mixed_fixed_canvas,1.7153185658593453,1.3546798335364612,4551.764531146383,0.2493432234600647,200.37269936687733,4396.503879511146,9.094947017729282e-13,0.9814201412750135,0.7312035309412207,3.9083969465648853,0.9083969465648855,0.0,0.0,0.0
highvar_r2_s16_summary.json,highvar,2.0,16,coarse_canvas_queue,1.6388221015501883,1.2942664388475622,6269.892904229935,0.34346137564729,3777.8920677871383,5183.631774998503,1975.3325109777506,1.0,0.7798234474682162,3.5555555555555554,0.9513888888888888,0.294478527607362,0.39116262223831944,0.0
highvar_r2_s16_summary.json,highvar,2.0,16,exact_canvas_queue,1.7251582984419613,1.3624508024762065,3941.187961073049,0.21589616592676739,2332.2060981826435,2362.3094127557115,1251.4095590158831,0.9731108610357181,0.7208774987892015,1.6897689768976898,1.0,0.0,0.0,0.0
highvar_r2_s16_summary.json,highvar,2.0,16,exact_canvas_queue_wait,1.7262390112170112,1.3633042997981293,3919.1878838968496,0.21469101348051328,2340.5288480329837,2358.290546417992,1251.0590960155241,0.9714919655618579,0.7192276711535905,1.695364238410596,1.0,0.0,0.0,0.0
highvar_r2_s16_summary.json,highvar,2.0,16,exact_canvas_queue_bounded,1.7004431663901602,1.342931926134428,8511.066382325756,0.46623165858652527,1606.6027574699629,3576.674234041999,5706.639664173415,0.9854766100490588,0.7406487621453233,1.4628571428571429,1.0,0.0,0.0,0.0
rare_r0p5_s16_summary.json,rare,0.5,16,arrival_dense,0.4728548383881224,1.0,1927.3091985969231,1.0,55.16315149263917,1858.9993135072261,0.0,0.2260931412403805,1.0,1.1466965285554311,1.0,0.1843137254901961,0.3281797452866915,0.0
rare_r0p5_s16_summary.json,rare,0.5,16,packed_mixed_fixed_canvas,0.47555188972787066,1.0057037617484088,1228.1642970477733,0.6372430007296568,55.94733622143127,1139.122314364067,0.0,0.22240833819060185,0.978123296254136,1.147982062780269,1.0,0.0,0.0,0.0
rare_r0p5_s16_summary.json,rare,0.5,16,coarse_canvas_queue,0.47427578512173035,1.0030050379487534,1873.457742453503,0.9720587354729465,669.5921113556335,1224.9931570840997,0.0,0.24704329626296168,1.089387960250327,1.1314917127071824,1.0,0.40131578947368424,0.5032894736842105,0.0
rare_r0p5_s16_summary.json,rare,0.5,16,exact_canvas_queue,0.47605081674437344,1.0067588995539214,1140.0524101709364,0.5915254340097023,440.60279924542385,699.2121756411507,0.0,0.22125072283350647,0.972012462189993,1.0940170940170941,1.0,0.0,0.0,0.0
rare_r0p5_s16_summary.json,rare,0.5,16,exact_canvas_queue_wait,0.47598626513083675,1.006622384902286,1158.2846212736679,0.6009853645263026,459.11819725417274,698.7427100131754,0.0,0.22047148549322942,0.9687204248551889,1.0987124463519313,1.0,0.0,0.0,0.0
rare_r0p5_s16_summary.json,rare,0.5,16,exact_canvas_queue_bounded,0.47499579728881197,1.004527729710851,944.5454127754767,0.490085043678048,47.17463064739367,673.398191203887,397.51433874480375,0.223310744126175,0.9832417273993261,1.068893528183716,1.0,0.0,0.0,0.0
rare_r2_s16_summary.json,rare,2.0,16,arrival_dense,1.7531702373618145,1.0,3108.239071160771,1.0,125.03144818397485,2989.3255965594994,1.9326762412674596e-13,0.7230194331881926,1.0,1.8892988929889298,0.992619926199262,0.3491282968261064,0.502491660145793,0.0
rare_r2_s16_summary.json,rare,2.0,16,packed_mixed_fixed_canvas,1.8221685068367444,1.039356286117861,1832.2498962882757,0.5894816500083511,49.53692927869387,1785.7235375471644,2.2737367544323206e-13,0.6939493638292799,0.923449955226603,1.9248120300751879,1.0,0.0,0.0,0.0
rare_r2_s16_summary.json,rare,2.0,16,coarse_canvas_queue,1.790697426166197,1.021405330757185,2845.8691790077387,0.915588895787527,766.1812190946052,2000.302900589304,1226.9884329580236,0.7805397138534497,1.0569316774353759,1.9430740037950665,0.9848197343453511,0.40131578947368424,0.5032894736842105,0.0
rare_r2_s16_summary.json,rare,2.0,16,exact_canvas_queue,1.8221960397353232,1.0393719907528085,1735.8793367282847,0.5584767763954596,672.4192026380348,940.1586370076984,705.7793172774835,0.6953173065015305,0.9252563186936889,1.471264367816092,1.0,0.0,0.0,0.0
rare_r2_s16_summary.json,rare,2.0,16,exact_canvas_queue_wait,1.8211595980904467,1.0387808093473816,1763.001073420938,0.567202532706902,696.8402870704315,950.8956978257628,705.6605544727062,0.6913834399662239,0.9205451304100011,1.486211901306241,1.0,0.0,0.0,0.0
rare_r2_s16_summary.json,rare,2.0,16,exact_canvas_queue_bounded,1.8178077714225724,1.0368689432909979,1996.3191409345782,0.6422669219549619,806.4956969259947,1131.1526136938455,468.65761391527485,0.716204743136504,0.955351865517471,1.3989071038251366,1.0,0.0,0.0,0.0
