policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,first_wait_ms,service_ms,inter_iteration_delay_ms,dispatches,canvas,deadline_ms,service_class,slo_miss
arrival_dense,0,0.0,0.0,539.3754010729026,539.3754010729026,0.0,539.3754010729026,0.0,16,32,20000.0,interactive_short,False
arrival_dense,1,3701.1334692950136,3701.1334692950136,4166.786694259639,465.6532249646257,0.0,465.65322496462613,-4.547473508864641e-13,16,32,23701.133469295015,interactive_short,False
arrival_dense,2,6693.351133783693,6693.351133783693,7158.563667761739,465.21253397804685,0.0,465.21253397804685,0.0,16,32,26693.351133783694,interactive_short,False
arrival_dense,3,7213.609648805001,7213.609648805001,7929.1740848223035,715.5644360173028,0.0,715.5644360173028,0.0,16,32,27213.609648805003,interactive_short,False
arrival_dense,4,7278.86315844528,7300.812788768095,8023.219062795984,744.3559043507048,21.94963032281521,722.4062740278896,0.0,16,64,57278.86315844528,interactive_medium,False
arrival_dense,5,8036.859245562617,8036.859245562617,8503.228521555819,466.3692759932019,0.0,466.3692759932019,0.0,16,32,28036.859245562617,interactive_short,False
arrival_dense,6,8660.100911749432,8660.100911749432,9156.747654755272,496.6467430058401,0.0,496.6467430058401,0.0,16,64,58660.10091174943,interactive_medium,False
arrival_dense,7,9134.03533948673,9156.747654755272,9623.062095784953,489.0267562982226,22.712315268541715,466.3144410296809,0.0,16,32,29134.03533948673,interactive_short,False
arrival_dense,8,14860.277949993648,14860.277949993648,15325.374173045308,465.09622305165976,0.0,465.09622305165976,0.0,16,32,34860.277949993644,interactive_short,False
arrival_dense,9,19041.16364301744,19041.16364301744,19507.125634943164,465.96199192572385,0.0,465.96199192572385,0.0,16,32,39041.16364301744,interactive_short,False
arrival_dense,10,19796.89625150117,19796.89625150117,20261.8617696286,464.96551812742837,0.0,464.96551812742837,0.0,16,32,39796.896251501166,interactive_short,False
arrival_dense,11,21927.86258068714,21927.86258068714,22393.750267797946,465.88768711080775,0.0,465.88768711080775,0.0,16,32,41927.86258068714,interactive_short,False
arrival_dense,12,22935.00624338232,22935.00624338232,23400.482577360905,465.4763339785859,0.0,465.4763339785859,0.0,16,32,42935.00624338232,interactive_short,False
arrival_dense,13,27854.59756969058,27854.59756969058,28320.529203730897,465.93163404031657,0.0,465.93163404031657,0.0,16,32,47854.59756969058,interactive_short,False
arrival_dense,14,29082.721965037814,29082.721965037814,29550.41359204875,467.6916270109359,0.0,467.6916270109359,0.0,16,32,49082.72196503781,interactive_short,False
arrival_dense,15,29698.16547359885,29698.16547359885,30163.85575961401,465.6902860151604,0.0,465.6902860151604,0.0,16,32,49698.16547359885,interactive_short,False
arrival_dense,16,30264.556465194222,30264.556465194222,30730.095623195997,465.5391580017749,0.0,465.5391580017749,0.0,16,32,50264.556465194226,interactive_short,False
arrival_dense,17,31912.746049415626,31912.746049415626,32378.26284746833,465.51679805270396,0.0,465.51679805270396,0.0,16,32,51912.746049415626,interactive_short,False
arrival_dense,18,32522.379747854007,32522.379747854007,33020.28333587821,497.9035880242009,0.0,497.9035880242009,0.0,16,64,82522.37974785401,interactive_medium,False
arrival_dense,19,34279.33903209065,34279.33903209065,34745.32450609273,465.9854740020819,0.0,465.9854740020819,0.0,16,32,54279.33903209065,interactive_short,False
arrival_dense,20,38841.434104668224,38841.434104668224,39339.13670268703,497.70259801880457,0.0,497.70259801880457,0.0,16,64,88841.43410466822,interactive_medium,False
arrival_dense,21,39861.08803365395,39861.08803365395,40327.43735469311,466.3493210391607,0.0,466.3493210391607,0.0,16,32,59861.08803365395,interactive_short,False
arrival_dense,22,40356.26986695478,40356.26986695478,40821.40323088878,465.13336393400095,0.0,465.13336393400095,0.0,16,32,60356.26986695478,interactive_short,False
arrival_dense,23,52369.512732151736,52369.512732151736,52835.59073808657,466.0780059348326,0.0,466.0780059348326,0.0,16,32,72369.51273215174,interactive_short,False
arrival_dense,24,53794.27994670757,53794.27994670757,55196.22951378758,1401.9495670800097,0.0,1401.9495670800097,0.0,16,128,103794.27994670757,interactive_medium,False
arrival_dense,25,53984.901013098686,54005.34077276304,55413.72116282061,1428.820149721927,20.439759664353915,1408.380390057573,0.0,16,32,73984.90101309869,interactive_short,False
arrival_dense,26,54081.426008310475,54085.85436077035,55446.32953081807,1364.9035225075932,4.428352459872258,1360.475170047721,0.0,16,32,74081.42600831047,interactive_short,False
arrival_dense,27,54313.70532508111,54374.14522680981,55535.087344784435,1221.3820197033274,60.439901728699624,1160.9421179746278,0.0,16,32,74313.7053250811,interactive_short,False
arrival_dense,28,56288.45211941025,56288.45211941025,56784.91067934756,496.4585599373095,0.0,496.4585599373095,0.0,16,64,106288.45211941024,interactive_medium,False
arrival_dense,29,59429.64978247119,59429.64978247119,59896.62287944748,466.9730969762895,0.0,466.9730969762895,0.0,16,32,79429.64978247118,interactive_short,False
arrival_dense,30,60526.56619803849,60526.56619803849,61166.07247397871,639.5062759402208,0.0,639.5062759402208,0.0,16,64,110526.56619803849,interactive_medium,False
arrival_dense,31,60657.83688268148,60681.56785404528,61322.4941599484,664.6572772669242,23.730971363802382,640.9263059031218,0.0,16,64,110657.83688268147,interactive_medium,False
arrival_dense,32,61619.13882257829,61619.13882257829,62085.832503660975,466.6936810826883,0.0,466.6936810826883,0.0,16,32,81619.13882257829,interactive_short,False
arrival_dense,33,72723.69066381486,72723.69066381486,73402.44684374318,678.7561799283139,0.0,678.7561799283139,0.0,16,128,122723.69066381486,interactive_medium,False
arrival_dense,34,74229.97063451579,74229.97063451579,74697.41257053932,467.44193602353334,0.0,467.44193602353334,0.0,16,32,94229.97063451579,interactive_short,False
arrival_dense,35,81316.30220281759,81316.30220281759,81782.00495481824,465.70275200065225,0.0,465.70275200065225,0.0,16,32,101316.30220281759,interactive_short,False
arrival_dense,36,85259.69765168004,85259.69765168004,85953.1098537703,693.4122020902578,0.0,693.4122020902578,0.0,16,64,135259.69765168004,interactive_medium,False
arrival_dense,37,85282.79252710378,85290.55641467887,85983.35448779137,700.5619606875844,7.763887575085391,692.798073112499,0.0,16,32,105282.79252710378,interactive_short,False
arrival_dense,38,87833.88638844987,87833.88638844987,88331.41369744478,497.52730899490416,0.0,497.52730899490416,0.0,16,64,137833.88638844987,interactive_medium,False
arrival_dense,39,90123.47343143824,90123.47343143824,90590.53168342847,467.0582519902382,0.0,467.0582519902382,0.0,16,32,110123.47343143824,interactive_short,False
arrival_dense,40,91663.40172295526,91663.40172295526,92161.58204492598,498.1803219707217,0.0,498.1803219707217,0.0,16,64,141663.40172295526,interactive_medium,False
arrival_dense,41,92284.14396253253,92284.14396253253,92751.15723856913,467.0132760365959,0.0,467.0132760365959,0.0,16,32,112284.14396253253,interactive_short,False
arrival_dense,42,94332.79693356025,94332.79693356025,94819.64438760196,486.84745404170826,0.0,486.84745404170826,0.0,16,32,114332.79693356025,interactive_short,False
arrival_dense,43,94569.35564175498,94594.61720857662,95083.5004096386,514.1447678836121,25.261566821631277,488.8832010619808,0.0,16,32,114569.35564175498,interactive_short,False
