policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,first_wait_ms,service_ms,inter_iteration_delay_ms,dispatches,canvas,deadline_ms,service_class,slo_miss
arrival_dense,0,0.0,0.0,540.4803609999362,540.4803609999362,0.0,540.4803609999362,0.0,16,32,20000.0,interactive_short,False
arrival_dense,1,925.2833673237534,925.2833673237534,1390.8242483596027,465.54088103584934,0.0,465.54088103584945,-1.1368683772161603e-13,16,32,20925.283367323755,interactive_short,False
arrival_dense,2,1673.3377834459232,1673.3377834459232,2890.3969324162163,1217.059148970293,0.0,1217.0591489702929,2.2737367544323206e-13,16,32,21673.337783445924,interactive_short,False
arrival_dense,3,1803.4024122012502,1819.1089614262735,3364.495159373938,1561.0927471726877,15.70654922502331,1545.3861979476642,2.2737367544323206e-13,16,32,21803.40241220125,interactive_short,False
arrival_dense,4,1819.71578961132,1911.8091574198031,3446.275537382199,1626.5597477708793,92.09336780848321,1534.4663799623959,2.2737367544323206e-13,16,64,51819.71578961132,interactive_medium,False
arrival_dense,5,2009.2148113906542,2063.4762063998196,3595.2411373870846,1586.0263259964304,54.261395009165426,1531.764930987265,0.0,16,32,22009.214811390655,interactive_short,False
arrival_dense,6,2165.025227937358,2223.1823654289756,3681.5261094158914,1516.5008814785333,58.157137491617505,1458.3437439869158,0.0,16,64,52165.02522793736,interactive_medium,False
arrival_dense,7,2283.5088348716827,2317.1405764148503,3711.95343842529,1428.4446035536075,33.631741543167664,1394.8128620104399,0.0,16,32,22283.50883487168,interactive_short,False
arrival_dense,8,3715.069487498412,3715.069487498412,4181.157530529462,466.0880430310499,0.0,466.0880430310499,0.0,16,32,23715.06948749841,interactive_short,False
arrival_dense,9,4760.29091075436,4760.29091075436,5251.878481739208,491.58757098484784,0.0,491.58757098484784,0.0,16,32,24760.29091075436,interactive_short,False
arrival_dense,10,4949.2240628752925,4963.593044757385,5457.016218747252,507.79215587195995,14.368981882092157,493.4231739898678,0.0,16,32,24949.22406287529,interactive_short,False
arrival_dense,11,5481.965645171785,5481.965645171785,5966.547565228156,484.581920056371,0.0,484.581920056371,0.0,16,32,25481.965645171786,interactive_short,False
arrival_dense,12,5733.75156084558,5743.452104200459,6229.338717136615,495.58715629103517,9.7005433548793,485.88661293615587,0.0,16,32,25733.75156084558,interactive_short,False
arrival_dense,13,6963.649392422645,6963.649392422645,7443.743348474505,480.09395605186,0.0,480.09395605186,0.0,16,32,26963.649392422645,interactive_short,False
arrival_dense,14,7270.680491259453,7284.005472469267,7875.818629432593,605.1381381731399,13.324981209813814,591.813156963326,0.0,16,32,27270.680491259453,interactive_short,False
arrival_dense,15,7424.541368399712,7443.743348474505,8047.0908554307025,622.5494870309903,19.201980074793028,603.3475069561973,0.0,16,32,27424.54136839971,interactive_short,False
arrival_dense,16,7566.139116298556,7571.561288441422,8219.930681403617,653.7915651050616,5.422172142866657,648.369392962195,0.0,16,32,27566.139116298556,interactive_short,False
arrival_dense,17,7978.186512353906,8004.892842440291,8762.560193459627,784.3736811057206,26.706330086384696,757.6673510193359,0.0,16,32,27978.186512353906,interactive_short,False
arrival_dense,18,8130.594936963502,8143.991682420143,8937.324402450009,806.7294654865073,13.396745456640929,793.3327200298663,0.0,16,64,58130.594936963505,interactive_medium,False
arrival_dense,19,8569.834758022662,8610.385284471682,9230.207609423793,660.3728514011309,40.55052644902025,619.8223249521106,0.0,16,32,28569.834758022662,interactive_short,False
arrival_dense,20,9710.358526167056,9710.358526167056,10423.077118192396,712.7185920253396,0.0,712.7185920253396,0.0,16,64,59710.35852616705,interactive_medium,False
arrival_dense,21,9965.272008413487,9989.397076149999,10711.564576211913,746.2925677984258,24.125067736511483,722.1675000619143,0.0,16,32,29965.272008413485,interactive_short,False
arrival_dense,22,10089.067466738696,10120.253313174999,10800.077746202533,711.0102794638369,31.18584643630311,679.8244330275338,0.0,16,32,30089.067466738696,interactive_short,False
arrival_dense,23,13092.378183037934,13092.378183037934,13818.80482603722,726.4266429992858,0.0,726.4266429992858,0.0,16,32,33092.37818303793,interactive_short,False
arrival_dense,24,13448.569986676892,13470.722427070566,16059.477171019378,2610.9071843424863,22.152440393674624,2588.7547439488117,0.0,16,128,63448.56998667689,interactive_medium,False
arrival_dense,25,13496.225253274672,13546.646368052305,16210.569726014935,2714.344472740264,50.42111477763319,2663.9233579626307,0.0,16,32,33496.22525327467,interactive_short,False
arrival_dense,26,13520.356502077619,13546.646368052305,16210.569726014935,2690.213223937317,26.28986597468611,2663.9233579626307,0.0,16,32,33520.356502077615,interactive_short,False
arrival_dense,27,13578.426331270277,13663.803871054395,16324.824007027044,2746.397675756767,85.3775397841182,2661.020135972649,0.0,16,32,33578.426331270275,interactive_short,False
arrival_dense,28,14072.113029852562,14172.844393006952,16707.24031902776,2635.127289175196,100.73136315438933,2534.3959260208067,0.0,16,64,64072.11302985256,interactive_medium,False
arrival_dense,29,14857.412445617798,14935.772994972493,17111.50515303873,2254.092707420934,78.36054935469474,2175.732158066239,0.0,16,32,34857.412445617796,interactive_short,False
arrival_dense,30,15131.641549509623,15312.919818973594,17261.240335067694,2129.5987855580715,181.2782694639718,1948.3205160940997,0.0,16,64,65131.64154950962,interactive_medium,False
arrival_dense,31,15164.45922067037,15312.919818973594,17261.240335067694,2096.781114397325,148.4605983032252,1948.3205160940997,0.0,16,64,65164.45922067037,interactive_medium,False
