policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,first_wait_ms,service_ms,inter_iteration_delay_ms,dispatches,canvas,deadline_ms,service_class,slo_miss
arrival_dense,0,0.0,0.0,1229.959356947802,1229.959356947802,0.0,1229.959356947802,0.0,16,256,100000.0,interactive_long,False
arrival_dense,1,3701.1334692950136,3701.1334692950136,4237.368607283128,536.2351379881143,0.0,536.2351379881147,-4.547473508864641e-13,16,32,23701.133469295015,interactive_short,False
arrival_dense,2,6693.351133783693,6693.351133783693,7156.5826807626245,463.2315469789319,0.0,463.2315469789319,0.0,16,32,26693.351133783694,interactive_short,False
arrival_dense,3,7213.609648805001,7213.609648805001,9322.472201800561,2108.8625529955607,0.0,2108.8625529955607,0.0,16,32,27213.609648805003,interactive_short,False
arrival_dense,4,7278.86315844528,7300.733888807596,9937.566275790456,2658.703117345176,21.870730362315953,2636.83238698286,0.0,16,256,107278.86315844528,interactive_long,False
arrival_dense,5,8036.859245562617,8049.9069777963505,10920.06983074884,2883.2105851862234,13.047732233733768,2870.1628529524896,0.0,16,256,108036.85924556262,interactive_long,False
arrival_dense,6,8660.100911749432,8707.625665784004,11383.234076749655,2723.133165000223,47.52475403457174,2675.6084109656513,0.0,16,256,108660.10091174944,interactive_long,False
arrival_dense,7,9134.03533948673,9322.472201800561,11472.43922273105,2338.4038832443202,188.43686231383072,2149.9670209304895,0.0,16,32,29134.03533948673,interactive_short,False
arrival_dense,8,14860.277949993648,14860.277949993648,15323.280851081396,463.0029010877479,0.0,463.0029010877479,0.0,16,32,34860.277949993644,interactive_short,False
arrival_dense,9,19041.16364301744,19041.16364301744,19504.722293010942,463.5586499935016,0.0,463.5586499935016,0.0,16,32,39041.16364301744,interactive_short,False
arrival_dense,10,19796.89625150117,19796.89625150117,20260.398104554628,463.50185305345803,0.0,463.50185305345803,0.0,16,32,39796.896251501166,interactive_short,False
arrival_dense,11,21927.86258068714,21927.86258068714,23211.532820768985,1283.6702400818467,0.0,1283.6702400818467,0.0,16,256,121927.86258068714,interactive_long,False
arrival_dense,12,22935.00624338232,22982.82735075532,23619.309298719378,684.303055337059,47.82110737300172,636.4819479640573,0.0,16,32,42935.00624338232,interactive_short,False
arrival_dense,13,27854.59756969058,27854.59756969058,28317.79264174102,463.1950720504392,0.0,463.1950720504392,0.0,16,32,47854.59756969058,interactive_short,False
arrival_dense,14,29082.721965037814,29082.721965037814,30670.896872964982,1588.1749079271685,0.0,1588.1749079271685,0.0,16,256,129082.72196503781,interactive_long,False
arrival_dense,15,29698.16547359885,29762.01132498641,31714.07826794853,2015.9127943496824,63.845851387563016,1952.0669429621194,0.0,16,256,129698.16547359884,interactive_long,False
arrival_dense,16,30264.556465194222,30342.61805497186,31861.57876788598,1597.0223026917593,78.06158977763698,1518.9607129141223,0.0,16,32,50264.556465194226,interactive_short,False
arrival_dense,17,31912.746049415626,31912.746049415626,33405.11269446423,1492.3666450486053,0.0,1492.3666450486053,0.0,16,256,131912.7460494156,interactive_long,False
arrival_dense,18,32522.379747854007,32590.996337424338,34087.52815144097,1565.1484035869653,68.61658957033069,1496.5318140166346,0.0,16,256,132522.37974785402,interactive_long,False
arrival_dense,19,34279.33903209065,34279.33903209065,34744.78274006411,465.44370797346346,0.0,465.44370797346346,0.0,16,32,54279.33903209065,interactive_short,False
arrival_dense,20,38841.434104668224,38841.434104668224,40132.82113072091,1291.3870260526892,0.0,1291.3870260526892,0.0,16,256,138841.4341046682,interactive_long,False
arrival_dense,21,39861.08803365395,39900.39483068722,41641.596503681285,1780.5084700273364,39.30679703327041,1741.201672994066,0.0,16,256,139861.08803365394,interactive_long,False
arrival_dense,22,40356.26986695478,40363.36434770237,41789.57554675617,1433.3056798013858,7.0944807475898415,1426.211199053796,0.0,16,32,60356.26986695478,interactive_short,False
arrival_dense,23,52369.512732151736,52369.512732151736,52833.49717921748,463.9844470657408,0.0,463.9844470657408,0.0,16,32,72369.51273215174,interactive_short,False
arrival_dense,24,53794.27994670757,53794.27994670757,56599.28276272901,2805.0028160214424,0.0,2805.0028160214424,0.0,16,256,153794.27994670757,interactive_long,False
arrival_dense,25,53984.901013098686,54020.226370712655,57219.72238274818,3234.821369649493,35.32535761396866,3199.4960120355245,0.0,16,32,73984.90101309869,interactive_short,False
arrival_dense,26,54081.426008310475,54137.437328720145,57385.96903276109,3304.5430244506133,56.01132040967059,3248.5317040409427,0.0,16,32,74081.42600831047,interactive_short,False
arrival_dense,27,54313.70532508111,54472.363841714716,57619.045158755645,3305.3398336745377,158.6585166336081,3146.6813170409296,0.0,16,32,74313.7053250811,interactive_short,False
arrival_dense,28,56288.45211941025,56332.62993170708,58303.96591385422,2015.5137944439703,44.17781229683169,1971.3359821471386,0.0,16,256,156288.45211941024,interactive_long,False
arrival_dense,29,59429.64978247119,59429.64978247119,60684.96049045871,1255.310707987519,0.0,1255.310707987519,0.0,16,256,159429.64978247118,interactive_long,False
arrival_dense,30,60526.56619803849,60568.27624647349,62777.168577437355,2250.6023793988643,41.71004843500123,2208.892330963863,0.0,16,256,160526.5661980385,interactive_long,False
arrival_dense,31,60657.83688268148,60684.96049045871,62894.30083641719,2236.4639537357143,27.1236077772337,2209.3403459584806,0.0,16,256,160657.83688268147,interactive_long,False
arrival_dense,32,61619.13882257829,61619.62205545797,63504.031759383455,1884.8929368051686,0.4832328796837828,1884.4097039254848,0.0,16,256,161619.1388225783,interactive_long,False
arrival_dense,33,72723.69066381486,72723.69066381486,73943.14403474107,1219.4533709262032,0.0,1219.4533709262032,0.0,16,256,172723.69066381486,interactive_long,False
arrival_dense,34,74229.97063451579,74229.97063451579,74698.17771658667,468.2070820708759,0.0,468.2070820708759,0.0,16,32,94229.97063451579,interactive_short,False
arrival_dense,35,81316.30220281759,81316.30220281759,82532.75950087218,1216.4572980545927,0.0,1216.4572980545927,0.0,16,256,181316.30220281758,interactive_long,False
arrival_dense,36,85259.69765168004,85259.69765168004,87092.46579070197,1832.7681390219368,0.0,1832.7681390219368,0.0,16,256,185259.69765168004,interactive_long,False
arrival_dense,37,85282.79252710378,85335.66285569425,87172.16159369884,1889.3690665950562,52.87032859046303,1836.4987380045932,0.0,16,256,185282.7925271038,interactive_long,False
arrival_dense,38,87833.88638844987,87833.88638844987,89052.47487848898,1218.5884900391102,0.0,1218.5884900391102,0.0,16,256,187833.88638844987,interactive_long,False
arrival_dense,39,90123.47343143824,90123.47343143824,91341.17883241901,1217.7054009807762,0.0,1217.7054009807762,0.0,16,256,190123.47343143824,interactive_long,False
arrival_dense,40,91663.40172295526,91663.40172295526,93170.16910804153,1506.7673850862775,0.0,1506.7673850862775,0.0,16,256,191663.40172295526,interactive_long,False
