request_id,cache_mode,prompt_length,generation_length,block,inner_step,progress,semantic_bytes,cache_bytes,strategy,cpu_memory_mode,checkpoint_prepare_ms,d2h_ms,gpu_restore_prepare_ms,h2d_ms,semantic_restore_ms,restore_setup_ms,rebuild_ms,recompute_ms,total_recovery_ms,gpu_bytes_retained,full_state_bytes,median_iteration_ms,final_exact,repetition
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,full_offload_pinned,pinned,0.16124401008710265,3.098751010838896,0.3537879965733737,3.784807020565495,0.0,0.9191849967464805,0.0,0.0,8.317775034811348,0,80218937,46.38578549202066,True,7
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,full_offload_pinned,pinned,0.16123399836942554,3.0988409998826683,0.354749005055055,3.55622501228936,0.0,0.9094880078919232,0.0,0.0,8.080537023488432,0,80218937,46.38578549202066,True,8
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,full_offload_pinned,pinned,0.16555300680920482,3.0996929854154587,0.3552410053089261,3.7733750068582594,0.0,0.9189959964714944,0.0,0.0,8.312858000863343,0,80218937,46.38578549202066,True,9
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,semantic_only,pinned,0.018565013306215405,0.021249987185001373,0.08700400940142572,0.062278006225824356,13.490514014847577,13.490514014847577,39.15450398926623,0.0,52.834115020232275,0,80218937,46.38578549202066,True,0
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,semantic_only,pinned,0.07638399256393313,0.07063400698825717,0.08366801193915308,0.06432100781239569,13.454816013108939,13.454816013108939,38.441837998107076,0.0,52.191661030519754,0,80218937,46.38578549202066,True,1
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,semantic_only,pinned,0.08051199256442487,0.06542398477904499,0.08561101276427507,0.059653015341609716,13.471076963469386,13.471076963469386,38.492895022500306,0.0,52.25517199141905,0,80218937,46.38578549202066,True,2
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,semantic_only,pinned,0.07885901140980422,0.06596400635316968,0.0851609802339226,0.06515299901366234,13.467098993714899,13.467098993714899,38.840872002765536,0.0,52.603107993490994,0,80218937,46.38578549202066,True,3
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,semantic_only,pinned,0.07716502295807004,0.06504298653453588,0.10177202057093382,0.12879297719337046,13.46161897527054,13.46161897527054,39.23991500050761,0.0,53.07430698303506,0,80218937,46.38578549202066,True,4
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,semantic_only,pinned,0.08014199556782842,0.0658450007904321,0.08427898865193129,0.0585209927521646,13.455667969537899,13.455667969537899,39.309667015913874,0.0,53.05412196321413,0,80218937,46.38578549202066,True,5
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,semantic_only,pinned,0.07547199493274093,0.07005198858678341,0.09086102363653481,0.06601499626412988,13.447421981254593,13.447421981254593,39.01553200557828,0.0,52.76535399025306,0,80218937,46.38578549202066,True,6
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,semantic_only,pinned,0.07969100261107087,0.06632599979639053,0.08580199209973216,0.06089499220252037,13.364967016968876,13.364967016968876,38.95654997904785,0.0,52.61423098272644,0,80218937,46.38578549202066,True,7
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,semantic_only,pinned,0.07850799011066556,0.06667600246146321,0.08986998000182211,0.06029300857335329,13.427855010377243,13.427855010377243,38.76114098238759,0.0,52.484342973912135,0,80218937,46.38578549202066,True,8
