policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,first_wait_ms,deadline_ms,service_class,slo_miss,canvas
arrival_dense,0,0.0,0.0,228.95619519986212,228.95619519986212,0.0,20000.0,interactive_short,False,32
arrival_dense,1,7683.624240301692,7683.624240301692,7912.580435501554,228.95619519986212,0.0,27683.62424030169,interactive_short,False,32
arrival_dense,2,43845.77609720188,43845.77609720188,44074.73229240174,228.95619519986212,0.0,63845.77609720188,interactive_short,False,32
arrival_dense,3,48602.52292569172,48602.52292569172,48831.479120891585,228.95619519986212,0.0,68602.52292569172,interactive_short,False,32
arrival_dense,4,56633.05038055657,56633.05038055657,57222.496648906745,589.446268350177,0.0,106633.05038055657,interactive_medium,False,64
arrival_dense,5,74317.6602264116,74317.6602264116,74546.61642161146,228.95619519986212,0.0,94317.6602264116,interactive_short,False,32
arrival_dense,6,83954.62227768007,83954.62227768007,84544.0685460303,589.4462683502352,0.0,133954.6222776801,interactive_medium,False,64
arrival_dense,7,103738.42163111422,103738.42163111422,103967.37782631408,228.95619519986212,0.0,123738.42163111422,interactive_short,False,32
arrival_dense,8,112350.58104460267,112350.58104460267,112579.53723980254,228.95619519986212,0.0,132350.58104460267,interactive_short,False,32
arrival_dense,9,124543.87676708099,124543.87676708099,124772.83296228085,228.95619519986212,0.0,144543.87676708098,interactive_short,False,32
arrival_dense,10,125012.95216964987,125012.95216964987,125241.90836484973,228.95619519986212,0.0,145012.95216964989,interactive_short,False,32
arrival_dense,11,127599.34187312152,127599.34187312152,127828.29806832138,228.95619519986212,0.0,147599.3418731215,interactive_short,False,32
arrival_dense,12,131015.62844491833,131015.62844491833,131244.58464011818,228.95619519984757,0.0,151015.62844491831,interactive_short,False,32
arrival_dense,13,131847.18366950823,131847.18366950823,132076.1398647081,228.95619519986212,0.0,151847.18366950823,interactive_short,False,32
arrival_dense,14,134497.14243342826,134497.14243342826,134726.09862862813,228.95619519986212,0.0,154497.14243342826,interactive_short,False,32
arrival_dense,15,135561.88077854307,135561.88077854307,135790.83697374293,228.95619519986212,0.0,155561.88077854307,interactive_short,False,32
arrival_dense,16,138818.81657822602,138818.81657822602,139047.77277342588,228.95619519986212,0.0,158818.81657822602,interactive_short,False,32
arrival_dense,17,148916.16533357085,148916.16533357085,149145.12152877072,228.95619519986212,0.0,168916.16533357085,interactive_short,False,32
arrival_dense,18,153454.825632772,153454.825632772,154044.27190112212,589.4462683501188,0.0,203454.825632772,interactive_medium,False,64
arrival_dense,19,158078.05313529645,158078.05313529645,158307.0093304963,228.95619519986212,0.0,178078.05313529645,interactive_short,False,32
arrival_dense,20,160429.03829983386,160429.03829983386,161018.48456818398,589.4462683501188,0.0,210429.03829983386,interactive_medium,False,64
arrival_dense,21,163534.83151123373,163534.83151123373,163763.7877064336,228.95619519986212,0.0,183534.83151123373,interactive_short,False,32
arrival_dense,22,191126.359444689,191126.359444689,191355.31563988887,228.95619519986212,0.0,211126.359444689,interactive_short,False,32
arrival_dense,23,201568.60579174777,201568.60579174777,201797.56198694764,228.95619519986212,0.0,221568.60579174777,interactive_short,False,32
arrival_dense,24,210962.43407171045,210962.43407171045,211408.81321874622,446.37914703576826,0.0,260962.43407171045,interactive_medium,False,128
arrival_dense,25,212839.4579253016,212839.4579253016,213068.41412050146,228.95619519986212,0.0,232839.4579253016,interactive_short,False,32
arrival_dense,26,225900.50249242544,225900.50249242544,226129.4586876253,228.95619519986212,0.0,245900.50249242544,interactive_short,False,32
arrival_dense,27,227684.62450050487,227684.62450050487,227913.58069570473,228.95619519986212,0.0,247684.62450050487,interactive_short,False,32
arrival_dense,28,232456.20316744834,232456.20316744834,233045.64943579846,589.4462683501188,0.0,282456.20316744834,interactive_medium,False,64
arrival_dense,29,278042.26685186895,278042.26685186895,278271.2230470688,228.95619519986212,0.0,298042.26685186895,interactive_short,False,32
arrival_dense,30,288258.77265647135,288258.77265647135,288848.2189248217,589.4462683503516,0.0,338258.77265647135,interactive_medium,False,64
arrival_dense,31,296399.493358146,296399.493358146,296988.93962649634,589.4462683503516,0.0,346399.493358146,interactive_medium,False,64
exact_bucket,0,0.0,0.0,228.95619519986212,228.95619519986212,0.0,20000.0,interactive_short,False,32
exact_bucket,1,7683.624240301692,7683.624240301692,7912.580435501554,228.95619519986212,0.0,27683.62424030169,interactive_short,False,32
exact_bucket,2,43845.77609720188,43845.77609720188,44074.73229240174,228.95619519986212,0.0,63845.77609720188,interactive_short,False,32
exact_bucket,3,48602.52292569172,48602.52292569172,48831.479120891585,228.95619519986212,0.0,68602.52292569172,interactive_short,False,32
exact_bucket,4,56633.05038055657,56633.05038055657,57222.496648906745,589.446268350177,0.0,106633.05038055657,interactive_medium,False,64
exact_bucket,5,74317.6602264116,74317.6602264116,74546.61642161146,228.95619519986212,0.0,94317.6602264116,interactive_short,False,32
exact_bucket,6,83954.62227768007,83954.62227768007,84544.0685460303,589.4462683502352,0.0,133954.6222776801,interactive_medium,False,64
exact_bucket,7,103738.42163111422,103738.42163111422,103967.37782631408,228.95619519986212,0.0,123738.42163111422,interactive_short,False,32
exact_bucket,8,112350.58104460267,112350.58104460267,112579.53723980254,228.95619519986212,0.0,132350.58104460267,interactive_short,False,32
exact_bucket,9,124543.87676708099,124543.87676708099,124772.83296228085,228.95619519986212,0.0,144543.87676708098,interactive_short,False,32
exact_bucket,10,125012.95216964987,125012.95216964987,125241.90836484973,228.95619519986212,0.0,145012.95216964989,interactive_short,False,32
exact_bucket,11,127599.34187312152,127599.34187312152,127828.29806832138,228.95619519986212,0.0,147599.3418731215,interactive_short,False,32
exact_bucket,12,131015.62844491833,131015.62844491833,131244.58464011818,228.95619519984757,0.0,151015.62844491831,interactive_short,False,32
exact_bucket,13,131847.18366950823,131847.18366950823,132076.1398647081,228.95619519986212,0.0,151847.18366950823,interactive_short,False,32
exact_bucket,14,134497.14243342826,134497.14243342826,134726.09862862813,228.95619519986212,0.0,154497.14243342826,interactive_short,False,32
exact_bucket,15,135561.88077854307,135561.88077854307,135790.83697374293,228.95619519986212,0.0,155561.88077854307,interactive_short,False,32
exact_bucket,16,138818.81657822602,138818.81657822602,139047.77277342588,228.95619519986212,0.0,158818.81657822602,interactive_short,False,32
exact_bucket,17,148916.16533357085,148916.16533357085,149145.12152877072,228.95619519986212,0.0,168916.16533357085,interactive_short,False,32
exact_bucket,18,153454.825632772,153454.825632772,154044.27190112212,589.4462683501188,0.0,203454.825632772,interactive_medium,False,64
exact_bucket,19,158078.05313529645,158078.05313529645,158307.0093304963,228.95619519986212,0.0,178078.05313529645,interactive_short,False,32
exact_bucket,20,160429.03829983386,160429.03829983386,161018.48456818398,589.4462683501188,0.0,210429.03829983386,interactive_medium,False,64
exact_bucket,21,163534.83151123373,163534.83151123373,163763.7877064336,228.95619519986212,0.0,183534.83151123373,interactive_short,False,32
exact_bucket,22,191126.359444689,191126.359444689,191355.31563988887,228.95619519986212,0.0,211126.359444689,interactive_short,False,32
exact_bucket,23,201568.60579174777,201568.60579174777,201797.56198694764,228.95619519986212,0.0,221568.60579174777,interactive_short,False,32
exact_bucket,24,210962.43407171045,210962.43407171045,211408.81321874622,446.37914703576826,0.0,260962.43407171045,interactive_medium,False,128
exact_bucket,25,212839.4579253016,212839.4579253016,213068.41412050146,228.95619519986212,0.0,232839.4579253016,interactive_short,False,32
exact_bucket,26,225900.50249242544,225900.50249242544,226129.4586876253,228.95619519986212,0.0,245900.50249242544,interactive_short,False,32
exact_bucket,27,227684.62450050487,227684.62450050487,227913.58069570473,228.95619519986212,0.0,247684.62450050487,interactive_short,False,32
exact_bucket,28,232456.20316744834,232456.20316744834,233045.64943579846,589.4462683501188,0.0,282456.20316744834,interactive_medium,False,64
exact_bucket,29,278042.26685186895,278042.26685186895,278271.2230470688,228.95619519986212,0.0,298042.26685186895,interactive_short,False,32
exact_bucket,30,288258.77265647135,288258.77265647135,288848.2189248217,589.4462683503516,0.0,338258.77265647135,interactive_medium,False,64
exact_bucket,31,296399.493358146,296399.493358146,296988.93962649634,589.4462683503516,0.0,346399.493358146,interactive_medium,False,64
exact_bucket_wait,0,0.0,2000.0,2228.956195199862,2228.956195199862,2000.0,20000.0,interactive_short,False,32
exact_bucket_wait,1,7683.624240301692,43845.77609720188,44096.13878997522,36412.51454967353,36162.151856900186,27683.62424030169,interactive_short,True,32
exact_bucket_wait,2,43845.77609720188,43845.77609720188,44096.13878997522,250.36269277334213,0.0,63845.77609720188,interactive_short,False,32
exact_bucket_wait,3,48602.52292569172,50602.52292569172,50831.479120891585,2228.956195199862,2000.0,68602.52292569172,interactive_short,False,32
exact_bucket_wait,4,56633.05038055657,58633.05038055657,59222.496648906745,2589.446268350177,2000.0,106633.05038055657,interactive_medium,False,64
exact_bucket_wait,5,74317.6602264116,76317.6602264116,76546.61642161146,2228.956195199862,2000.0,94317.6602264116,interactive_short,False,32
exact_bucket_wait,6,83954.62227768007,85954.62227768007,86544.0685460303,2589.446268350235,2000.0,133954.6222776801,interactive_medium,False,64
exact_bucket_wait,7,103738.42163111422,105738.42163111422,105967.37782631408,2228.956195199862,2000.0,123738.42163111422,interactive_short,False,32
exact_bucket_wait,8,112350.58104460267,114350.58104460267,114579.53723980254,2228.956195199862,2000.0,132350.58104460267,interactive_short,False,32
exact_bucket_wait,9,124543.87676708099,126543.87676708099,126794.23945985433,2250.362692773342,2000.0,144543.87676708098,interactive_short,False,32
exact_bucket_wait,10,125012.95216964987,126543.87676708099,126794.23945985433,1781.287290204462,1530.9245974311198,145012.95216964989,interactive_short,False,32
exact_bucket_wait,11,127599.34187312152,129599.34187312152,129828.29806832138,2228.956195199862,2000.0,147599.3418731215,interactive_short,False,32
exact_bucket_wait,12,131015.62844491833,133847.18366950823,134097.54636228157,3081.9179173632438,2831.5552245899016,151015.62844491831,interactive_short,False,32
exact_bucket_wait,13,131847.18366950823,133847.18366950823,134097.54636228157,2250.362692773342,2000.0,151847.18366950823,interactive_short,False,32
exact_bucket_wait,14,134497.14243342826,136497.14243342826,136747.5051262016,2250.362692773342,2000.0,154497.14243342826,interactive_short,False,32
exact_bucket_wait,15,135561.88077854307,136497.14243342826,136747.5051262016,1185.6243476585369,935.2616548851947,155561.88077854307,interactive_short,False,32
exact_bucket_wait,16,138818.81657822602,140818.81657822602,141047.77277342588,2228.956195199862,2000.0,158818.81657822602,interactive_short,False,32
exact_bucket_wait,17,148916.16533357085,150916.16533357085,151145.12152877072,2228.956195199862,2000.0,168916.16533357085,interactive_short,False,32
exact_bucket_wait,18,153454.825632772,155454.825632772,156044.27190112212,2589.4462683501188,2000.0,203454.825632772,interactive_medium,False,64
exact_bucket_wait,19,158078.05313529645,160078.05313529645,160307.0093304963,2228.956195199862,2000.0,178078.05313529645,interactive_short,False,32
exact_bucket_wait,20,160429.03829983386,162429.03829983386,163018.48456818398,2589.4462683501188,2000.0,210429.03829983386,interactive_medium,False,64
exact_bucket_wait,21,163534.83151123373,165534.83151123373,165763.7877064336,2228.956195199862,2000.0,183534.83151123373,interactive_short,False,32
exact_bucket_wait,22,191126.359444689,193126.359444689,193355.31563988887,2228.956195199862,2000.0,211126.359444689,interactive_short,False,32
exact_bucket_wait,23,201568.60579174777,203568.60579174777,203797.56198694764,2228.956195199862,2000.0,221568.60579174777,interactive_short,False,32
exact_bucket_wait,24,210962.43407171045,212962.43407171045,213408.81321874622,2446.3791470357683,2000.0,260962.43407171045,interactive_medium,False,128
exact_bucket_wait,25,212839.4579253016,214839.4579253016,215068.41412050146,2228.956195199862,2000.0,232839.4579253016,interactive_short,False,32
exact_bucket_wait,26,225900.50249242544,227900.50249242544,228150.86518519878,2250.362692773342,2000.0,245900.50249242544,interactive_short,False,32
exact_bucket_wait,27,227684.62450050487,227900.50249242544,228150.86518519878,466.24068469391204,215.8779919205699,247684.62450050487,interactive_short,False,32
exact_bucket_wait,28,232456.20316744834,234456.20316744834,235045.64943579846,2589.4462683501188,2000.0,282456.20316744834,interactive_medium,False,64
exact_bucket_wait,29,278042.26685186895,280042.26685186895,280271.2230470688,2228.956195199862,2000.0,298042.26685186895,interactive_short,False,32
exact_bucket_wait,30,288258.77265647135,290258.77265647135,290848.2189248217,2589.4462683503516,2000.0,338258.77265647135,interactive_medium,False,64
exact_bucket_wait,31,296399.493358146,298399.493358146,298988.93962649634,2589.4462683503516,2000.0,346399.493358146,interactive_medium,False,64
