native_all_ready_fraction,native_all_ready_ms,native_generation_ms,num_calls,probe_all_ready,probe_first_call_ready,probe_latency_ms,probe_mode,probe_output_tokens,probe_prompt_tokens,probe_ready_count,probe_tool_name_ready_count,probe_tool_name_ready_fraction,prompt_format,request_index
0.5714285714285714,853.1391948594578,1492.9935910040513,3,True,True,2388.9982270193286,first_call,80,175,3,3,1.0,action_list,0
0.8571428571428571,821.5286288343901,958.4500669734553,3,True,True,2603.35115698399,first_call,104,191,3,3,1.0,action_list,1
0.75,529.9288799869828,706.5718399826437,3,True,True,2154.2772000539117,first_call,86,180,3,3,1.0,action_list,2
0.75,541.8246944609564,722.4329259479418,3,True,True,1958.6280710063875,first_call,78,175,3,3,1.0,action_list,3
0.6666666666666666,365.1799199869856,547.7698799804784,3,True,True,1730.029108992312,first_call,69,167,3,3,1.0,action_list,4
0.8571428571428571,571.4294211606361,666.6676580207422,3,True,True,2128.722826950252,first_call,85,175,3,3,1.0,action_list,5
0.6666666666666666,513.9417926548049,770.9126889822073,3,True,True,2004.31370298611,first_call,80,172,3,3,1.0,action_list,6
0.75,542.847885779338,723.7971810391173,3,True,True,1929.43219904555,first_call,77,172,3,3,1.0,action_list,7
0.8571428571428571,577.1994419795061,673.3993489760906,3,True,True,2380.3553900215775,first_call,95,186,3,3,1.0,action_list,8
0.625,446.17799248953816,713.884787983261,3,True,True,2004.6328760217875,first_call,80,171,3,3,1.0,action_list,9
0.8333333333333334,507.1565266310548,608.5878319572657,3,False,True,1143.6102719744667,first_call,45,193,1,1,0.3333333333333333,action_list,10
0.75,536.2955512537155,715.060735004954,3,True,True,2487.2391470125876,first_call,99,189,3,3,1.0,action_list,11
0.6666666666666666,402.6709226503347,604.0063839755021,3,True,True,1904.321453999728,first_call,76,173,3,3,1.0,action_list,12
0.8333333333333334,507.4306449872287,608.9167739846744,3,False,True,1182.643186999485,first_call,47,190,1,1,0.3333333333333333,action_list,13
0.6666666666666666,402.51679132537294,603.7751869880594,3,True,True,1978.5440199775621,first_call,79,171,3,3,1.0,action_list,14
0.8333333333333334,511.6037408394429,613.9244890073314,3,True,True,2278.6356449942105,first_call,91,182,3,3,1.0,action_list,15
0.8571428571428571,578.9886839920655,675.4867979907431,3,True,True,2454.8146620509215,first_call,98,190,3,3,1.0,action_list,16
0.7142857142857143,476.61276571618924,667.257872002665,3,True,True,1954.1073490399867,first_call,78,178,3,3,1.0,action_list,17
0.8571428571428571,579.1548454435542,675.6806530174799,3,True,True,2437.362325959839,first_call,97,190,3,3,1.0,action_list,18
0.8571428571428571,572.509350853839,667.9275759961456,3,True,True,2127.852901001461,first_call,85,178,3,3,1.0,action_list,19
0.8571428571428571,579.722557682544,676.342983962968,3,True,True,2453.319758991711,first_call,98,186,3,3,1.0,action_list,20
0.875,635.9846245977678,726.8395709688775,3,True,True,2602.4446620140225,first_call,104,191,3,3,1.0,action_list,21
0.8571428571428571,575.9534674330747,671.9457120052539,3,False,False,1113.2046760176308,first_call,44,195,0,1,0.3333333333333333,action_list,22
0.75,537.1534815203631,716.2046420271508,3,False,True,2480.050262005534,first_call,99,190,2,3,1.0,action_list,23
0.6666666666666666,406.4799539822464,609.7199309733696,3,True,True,2103.1485050334595,first_call,84,178,3,3,1.0,action_list,24
0.75,533.9741692441748,711.9655589922331,3,False,True,757.5051079620607,first_call,30,169,1,1,0.3333333333333333,action_list,25
0.8333333333333334,506.4374199719168,607.7249039663002,3,False,False,2483.9460509829223,first_call,99,187,2,3,1.0,action_list,26
0.8571428571428571,580.3189611760899,677.0387880387716,3,True,True,2478.842590993736,first_call,99,190,3,3,1.0,action_list,27
0.8571428571428571,580.4880171781406,677.236020041164,3,False,True,2452.3795519489795,first_call,98,190,2,3,1.0,action_list,28
0.6666666666666666,409.60574134563404,614.4086120184511,3,True,True,2328.6357640172355,first_call,93,182,3,3,1.0,action_list,29
0.8571428571428571,581.9322179969666,678.9209209964611,3,False,True,2555.7370830210857,first_call,102,190,2,3,1.0,action_list,30
0.7777777777777778,600.4097229193172,771.9553580391221,3,False,True,782.6459179632366,first_call,31,170,1,1,0.3333333333333333,action_list,31
0.7142857142857143,476.850005714888,667.5900080008432,3,True,True,2053.98183001671,first_call,82,176,3,3,1.0,action_list,32
0.8333333333333334,508.52038582282455,610.2244629873894,3,False,True,1187.5644789543003,first_call,47,191,1,1,0.3333333333333333,action_list,33
0.8571428571428571,580.9816945610302,677.8119769878685,3,True,True,2478.791023022495,first_call,99,190,3,3,1.0,action_list,34
0.7777777777777778,602.0604061130952,774.0776650025509,3,True,True,1930.47022895189,first_call,77,170,3,3,1.0,action_list,35
0.875,640.9087789870682,732.4671759852208,3,True,True,2279.0583629976027,first_call,91,183,3,3,1.0,action_list,36
0.8571428571428571,575.3555871779099,671.2481850408949,3,True,True,2129.7059409553185,first_call,85,177,3,3,1.0,action_list,37
0.7777777777777778,611.4101240980542,786.0987309832126,3,True,True,1979.608419991564,first_call,79,175,3,3,1.0,action_list,38
0.8571428571428571,573.6391491788838,669.2456740420312,3,True,True,2080.9399230056442,first_call,83,174,3,3,1.0,action_list,39
0.6666666666666666,367.7032040044044,551.5548060066067,3,True,True,1782.8104840009473,first_call,71,167,3,3,1.0,action_list,40
0.6666666666666666,403.5640286747366,605.3460430121049,3,True,True,1930.1356369978748,first_call,77,168,3,3,1.0,action_list,41
0.6666666666666666,411.56264999881387,617.3439749982208,3,True,True,2330.6712189805694,first_call,93,187,3,3,1.0,action_list,42
0.8571428571428571,581.2395385666085,678.1127949943766,3,False,True,2481.4824369968846,first_call,99,190,2,3,1.0,action_list,43
0.8571428571428571,582.1495200341035,679.1744400397874,3,False,True,2506.722144957166,first_call,100,190,2,3,1.0,action_list,44
0.8333333333333334,506.4739808343196,607.7687770011835,3,True,True,2454.332544002682,first_call,98,184,3,3,1.0,action_list,45
0.8571428571428571,577.5347699943397,673.7905649933964,3,True,True,2279.990128998179,first_call,91,181,3,3,1.0,action_list,46
0.7777777777777778,603.7539635694379,776.2550960178487,3,True,True,2011.9204240036197,first_call,80,176,3,3,1.0,action_list,47
0.8571428571428571,585.2496925508603,682.7913079760037,3,False,True,2612.2246460290626,first_call,104,193,2,3,1.0,action_list,48
0.875,641.2645950986189,732.8738229698502,3,True,True,2613.060634001158,first_call,104,193,3,3,1.0,action_list,49
0.7777777777777778,603.5961890140445,776.0522430180572,3,False,False,2081.396468973253,first_call,83,176,2,3,1.0,action_list,50
0.875,641.8064817844424,733.4931220393628,3,True,True,2279.2815400171094,first_call,91,181,3,3,1.0,action_list,51
0.8333333333333334,516.7282491553731,620.0738989864476,3,True,True,2481.537958025001,first_call,99,191,3,3,1.0,action_list,52
0.8333333333333334,508.402279180397,610.0827350164764,3,False,True,1184.4217379693873,first_call,47,191,1,1,0.3333333333333333,action_list,53
0.625,448.76746564114,718.027945025824,3,True,True,2036.1422480200417,first_call,81,174,3,3,1.0,action_list,54
0.5714285714285714,375.5926154221275,657.2870769887231,3,True,True,1955.7747190119699,first_call,78,170,3,3,1.0,action_list,55
0.75,547.5019972363953,730.0026629818603,3,True,True,2104.808382980991,first_call,84,178,3,3,1.0,action_list,56
0.9,753.8951610156801,837.6612900174223,3,False,True,758.6852429667488,first_call,30,177,1,1,0.3333333333333333,action_list,57
0.875,626.3025475273025,715.7743400312029,3,False,False,2305.5778220295906,first_call,92,183,2,3,1.0,action_list,58
0.6666666666666666,407.5546426465735,611.3319639698602,3,True,True,2130.071492982097,first_call,85,177,3,3,1.0,action_list,59
0.875,637.4182009822107,728.4779439796694,3,True,True,2432.418405020144,first_call,97,186,3,3,1.0,action_list,60
0.875,636.3587107261992,727.2670979727991,3,True,True,2406.9225139683113,first_call,96,183,3,3,1.0,action_list,61
0.7142857142857143,436.55232501415804,611.1732550198212,3,True,True,1804.2951649986207,first_call,72,169,3,3,1.0,action_list,62
0.8571428571428571,576.1872745351866,672.2184869577177,3,True,True,2080.5913580115885,first_call,83,179,3,3,1.0,action_list,63
0.75,531.268798498786,708.3583979983814,3,False,False,2431.2498969957232,first_call,97,189,2,3,1.0,action_list,64
0.7142857142857143,477.99710001397347,669.1959400195628,3,True,True,1980.738544021733,first_call,79,173,3,3,1.0,action_list,65
0.8571428571428571,576.0017048367964,672.0019889762625,3,True,True,2154.9215530394576,first_call,86,176,3,3,1.0,action_list,66
0.8333333333333334,516.4777933290073,619.7733519948088,3,True,True,2481.2108399928547,first_call,99,190,3,3,1.0,action_list,67
0.5714285714285714,376.8839902643646,659.5469829626381,3,True,True,1936.6137650213204,first_call,77,175,3,3,1.0,action_list,68
0.8571428571428571,563.3847831715165,657.2822470334359,3,False,False,2505.4405279806815,first_call,100,186,2,3,1.0,action_list,69
0.6666666666666666,404.8610573324064,607.2915859986097,3,False,False,1980.4835119866766,first_call,79,171,2,3,1.0,action_list,70
,,,3,False,True,783.1809230265208,first_call,31,170,1,1,0.3333333333333333,action_list,71
0.7272727272727273,644.8863781988621,886.7187700234354,3,False,True,1979.2808409547433,first_call,79,176,2,3,1.0,action_list,72
0.8571428571428571,583.9280716775517,681.2494169571437,3,True,True,2530.7025669608265,first_call,101,187,3,3,1.0,action_list,73
0.6666666666666666,405.0443433225155,607.5665149837732,3,False,True,583.0579050234519,first_call,23,171,1,1,0.3333333333333333,action_list,74
0.6666666666666666,519.8828766588122,779.8243149882182,3,True,True,1980.2778129815124,first_call,79,174,3,3,1.0,action_list,75
0.8571428571428571,580.9019503316708,677.718942053616,3,True,True,2308.584170008544,first_call,92,184,3,3,1.0,action_list,76
0.75,547.1707942779176,729.5610590372235,3,False,False,2056.0470200143754,first_call,82,178,2,3,1.0,action_list,77
0.75,545.727919539786,727.6372260530479,3,True,True,1906.0194839839824,first_call,76,171,3,3,1.0,action_list,78
0.9,754.7462783753872,838.6069759726524,3,False,True,758.0798350390978,first_call,30,174,1,1,0.3333333333333333,action_list,79
0.8571428571428571,565.2872211399621,659.5017579966225,3,False,False,2455.3755710367113,first_call,98,185,2,3,1.0,action_list,80
0.6666666666666666,371.1175700106347,556.6763550159521,3,True,True,1930.9497050126083,first_call,77,168,3,3,1.0,action_list,81
0.8333333333333334,798.384594139255,958.061512967106,3,True,True,2006.7842179560103,first_call,80,176,3,3,1.0,action_list,82
0.7777777777777778,612.4855590104643,787.4814330134541,3,True,True,1930.6918780202977,first_call,77,176,3,3,1.0,action_list,83
0.7142857142857143,478.4857685860646,669.8800760204904,3,True,True,1911.3756020087749,first_call,76,171,3,3,1.0,action_list,84
0.7142857142857143,470.2163307229057,658.302863012068,3,False,True,757.6064209570177,first_call,30,169,1,1,0.3333333333333333,action_list,85
0.7142857142857143,470.27756784310833,658.3885949803516,3,False,True,757.9499289859086,first_call,30,168,1,1,0.3333333333333333,action_list,86
0.8333333333333334,516.9485816441011,620.3382979729213,3,True,True,2456.581910024397,first_call,98,186,3,3,1.0,action_list,87
0.6666666666666666,404.91398132871836,607.3709719930775,3,False,False,2280.206485011149,first_call,91,183,2,3,1.0,action_list,88
0.8571428571428571,587.1711805396313,685.0330439629033,3,True,True,2612.5318130361848,first_call,104,193,3,3,1.0,action_list,89
0.7142857142857143,479.1898828365707,670.865835971199,3,True,True,2030.1762630115263,first_call,81,175,3,3,1.0,action_list,90
0.8571428571428571,584.224361177933,681.5950880409218,3,True,True,2457.1254960028455,first_call,98,187,3,3,1.0,action_list,91
0.6666666666666666,482.7942219950879,724.1913329926319,3,True,True,1809.6304949722253,first_call,72,170,3,3,1.0,action_list,92
0.875,641.6164492839016,733.2759420387447,3,True,True,2156.294206972234,first_call,86,179,3,3,1.0,action_list,93
0.7142857142857143,479.82067285504723,671.7489419970661,3,True,True,2030.3233110462315,first_call,81,175,3,3,1.0,action_list,94
0.7142857142857143,478.52587287447284,669.936222024262,3,True,True,1955.7326170033775,first_call,78,173,3,3,1.0,action_list,95
0.875,641.1507279044599,732.7436890336685,3,True,True,2054.5484600006603,first_call,82,175,3,3,1.0,action_list,96
0.7142857142857143,479.04806498471385,670.6672909785993,3,False,False,2056.5088530420326,first_call,82,178,2,3,1.0,action_list,97
0.75,548.490309753106,731.3204130041413,3,True,True,1981.2418810324743,first_call,79,175,3,3,1.0,action_list,98
0.7142857142857143,476.5982721333525,667.2375809866935,3,True,True,1854.6865319949575,first_call,74,170,3,3,1.0,action_list,99
0.8571428571428571,584.2772691477356,681.6568140056916,3,True,True,2483.138602983672,first_call,99,190,3,3,1.0,action_list,100
0.8333333333333334,511.773183340362,614.1278200084344,3,True,True,2629.285870003514,first_call,105,191,3,3,1.0,action_list,101
0.8333333333333334,518.3972058390889,622.0766470069066,3,True,True,2431.9229609682225,first_call,97,188,3,3,1.0,action_list,102
0.8888888888888888,704.266694219162,792.3000309965573,3,False,True,2406.4575399970636,first_call,96,188,2,3,1.0,action_list,103
0.625,442.1305868891068,707.4089390225708,3,False,False,2332.858959969599,first_call,93,186,2,3,1.0,action_list,104
0.6666666666666666,369.7888000169769,554.6832000254653,3,True,True,1806.3369339797646,first_call,72,167,3,3,1.0,action_list,105
0.7142857142857143,479.07107713399455,670.6995079875924,3,True,True,2007.6962010352872,first_call,80,172,3,3,1.0,action_list,106
0.8571428571428571,585.2457573969981,682.7867169631645,3,True,True,2505.0763210165314,first_call,100,191,3,3,1.0,action_list,107
0.8333333333333334,509.35712332526845,611.2285479903221,3,False,False,2480.4704730049707,first_call,99,190,2,3,1.0,action_list,108
