native_all_ready_fraction,native_all_ready_ms,native_generation_ms,num_calls,probe_all_ready,probe_first_call_ready,probe_latency_ms,probe_mode,probe_output_tokens,probe_prompt_tokens,probe_ready_count,probe_tool_name_ready_count,probe_tool_name_ready_fraction,prompt_format,request_index
0.5714285714285714,853.1391948594578,1492.9935910040513,3,False,False,567.0535790268332,tool_names,7,171,0,3,1.0,action_list,0
0.8571428571428571,821.5286288343901,958.4500669734553,3,False,False,236.0961819649674,tool_names,9,187,0,3,1.0,action_list,1
0.75,529.9288799869828,706.5718399826437,3,False,False,209.75748798809946,tool_names,8,176,0,3,1.0,action_list,2
0.75,541.8246944609564,722.4329259479418,3,False,False,184.61009295424446,tool_names,7,171,0,3,1.0,action_list,3
0.6666666666666666,365.1799199869856,547.7698799804784,3,True,True,1107.462526008021,tool_names,44,163,3,3,1.0,action_list,4
0.8571428571428571,571.4294211606361,666.6676580207422,3,True,True,1406.3497919705696,tool_names,56,171,3,3,1.0,action_list,5
0.6666666666666666,513.9417926548049,770.9126889822073,3,False,False,185.02223200630397,tool_names,7,168,0,3,1.0,action_list,6
0.75,542.847885779338,723.7971810391173,3,True,True,1108.4747079876252,tool_names,44,168,3,3,1.0,action_list,7
0.8571428571428571,577.1994419795061,673.3993489760906,3,False,False,234.85732200788334,tool_names,9,182,0,3,1.0,action_list,8
0.625,446.17799248953816,713.884787983261,3,True,True,1207.131143019069,tool_names,48,167,3,3,1.0,action_list,9
0.8333333333333334,507.1565266310548,608.5878319572657,3,False,False,236.59246898023412,tool_names,9,189,0,3,1.0,action_list,10
0.75,536.2955512537155,715.060735004954,3,False,False,211.09457296552137,tool_names,8,185,0,3,1.0,action_list,11
0.6666666666666666,402.6709226503347,604.0063839755021,3,True,True,1160.9601440140978,tool_names,46,169,3,3,1.0,action_list,12
0.8333333333333334,507.4306449872287,608.9167739846744,3,False,False,210.8016200363636,tool_names,8,186,0,3,1.0,action_list,13
