native_all_ready_fraction,native_all_ready_ms,native_generation_ms,num_calls,probe_all_ready,probe_first_call_ready,probe_latency_ms,probe_mode,probe_output_tokens,probe_prompt_tokens,probe_ready_count,probe_tool_name_ready_count,probe_tool_name_ready_fraction,prompt_format,request_index
0.5714285714285714,853.1391948594578,1492.9935910040513,3,True,True,2964.3032849999145,full_actions,92,322,3,3,1.0,action_list,0
0.8571428571428571,821.5286288343901,958.4500669734553,3,True,True,3277.0085809752345,full_actions,116,362,3,3,1.0,action_list,1
0.75,529.9288799869828,706.5718399826437,3,True,True,2774.2103789933026,full_actions,98,333,3,3,1.0,action_list,2
0.75,541.8246944609564,722.4329259479418,3,True,True,2534.7154469927773,full_actions,90,320,3,3,1.0,action_list,3
0.6666666666666666,365.1799199869856,547.7698799804784,3,True,True,2278.0451209982857,full_actions,81,303,3,3,1.0,action_list,4
0.8571428571428571,571.4294211606361,666.6676580207422,3,True,True,2733.1728789722547,full_actions,97,327,3,3,1.0,action_list,5
0.6666666666666666,513.9417926548049,770.9126889822073,3,True,True,2587.275661993772,full_actions,92,319,3,3,1.0,action_list,6
0.75,542.847885779338,723.7971810391173,3,True,True,2505.2475120173767,full_actions,89,316,3,3,1.0,action_list,7
0.8571428571428571,577.1994419795061,673.3993489760906,3,True,True,3024.6007820242085,full_actions,107,348,3,3,1.0,action_list,8
0.625,446.17799248953816,713.884787983261,3,True,True,2666.015621041879,full_actions,92,318,3,3,1.0,action_list,9
0.8333333333333334,507.1565266310548,608.5878319572657,3,True,True,3276.8631319631822,full_actions,116,364,3,3,1.0,action_list,10
0.75,536.2955512537155,715.060735004954,3,True,True,3120.682708977256,full_actions,111,355,3,3,1.0,action_list,11
0.6666666666666666,402.6709226503347,604.0063839755021,3,True,True,2477.975175017491,full_actions,88,316,3,3,1.0,action_list,12
0.8333333333333334,507.4306449872287,608.9167739846744,3,True,True,3163.842437963467,full_actions,112,357,3,3,1.0,action_list,13
0.6666666666666666,402.51679132537294,603.7751869880594,3,True,True,2559.2131529701874,full_actions,91,317,3,3,1.0,action_list,14
0.8333333333333334,511.6037408394429,613.9244890073314,3,True,True,2911.3914920017123,full_actions,103,340,3,3,1.0,action_list,15
0.8571428571428571,578.9886839920655,675.4867979907431,3,True,True,3079.042492026929,full_actions,110,355,3,3,1.0,action_list,16
0.7142857142857143,476.61276571618924,667.257872002665,3,True,True,2547.8207819978707,full_actions,90,323,3,3,1.0,action_list,17
0.8571428571428571,579.1548454435542,675.6806530174799,3,True,True,3069.773002003785,full_actions,109,354,3,3,1.0,action_list,18
0.8571428571428571,572.509350853839,667.9275759961456,3,True,True,2742.072230030317,full_actions,97,330,3,3,1.0,action_list,19
0.8571428571428571,579.722557682544,676.342983962968,3,True,True,3109.485547989607,full_actions,110,351,3,3,1.0,action_list,20
0.875,635.9846245977678,726.8395709688775,3,True,True,3278.165922034532,full_actions,116,362,3,3,1.0,action_list,21
0.8571428571428571,575.9534674330747,671.9457120052539,3,True,True,3335.285148990806,full_actions,118,368,3,3,1.0,action_list,22
0.75,537.1534815203631,716.2046420271508,3,True,True,3114.5046679885127,full_actions,110,355,3,3,1.0,action_list,23
0.6666666666666666,406.4799539822464,609.7199309733696,3,True,True,2707.9022799734958,full_actions,96,329,3,3,1.0,action_list,24
0.75,533.9741692441748,711.9655589922331,3,True,True,2504.64128900785,full_actions,89,313,3,3,1.0,action_list,25
0.8333333333333334,506.4374199719168,607.7249039663002,3,True,True,3140.1585530256853,full_actions,111,353,3,3,1.0,action_list,26
0.8571428571428571,580.3189611760899,677.0387880387716,3,True,True,3149.0020060446113,full_actions,111,356,3,3,1.0,action_list,27
0.8571428571428571,580.4880171781406,677.236020041164,3,True,True,3089.7355030174367,full_actions,109,354,3,3,1.0,action_list,28
0.6666666666666666,409.60574134563404,614.4086120184511,3,True,True,2964.7057150141336,full_actions,105,342,3,3,1.0,action_list,29
0.8571428571428571,581.9322179969666,678.9209209964611,3,True,True,3118.8043580041267,full_actions,110,355,3,3,1.0,action_list,30
0.7777777777777778,600.4097229193172,771.9553580391221,3,True,True,2496.2332180002704,full_actions,89,314,3,3,1.0,action_list,31
0.7142857142857143,476.850005714888,667.5900080008432,3,True,True,2662.807035027072,full_actions,94,325,3,3,1.0,action_list,32
0.8333333333333334,508.52038582282455,610.2244629873894,3,True,True,3135.7465390465222,full_actions,111,357,3,3,1.0,action_list,33
0.8571428571428571,580.9816945610302,677.8119769878685,3,True,True,3153.4518109983765,full_actions,111,356,3,3,1.0,action_list,34
0.7777777777777778,602.0604061130952,774.0776650025509,3,True,True,2511.047879990656,full_actions,89,314,3,3,1.0,action_list,35
0.875,640.9087789870682,732.4671759852208,3,True,True,2915.7740410300903,full_actions,103,341,3,3,1.0,action_list,36
0.8571428571428571,575.3555871779099,671.2481850408949,3,False,True,2795.6136519787833,full_actions,99,327,2,3,1.0,action_list,37
0.7777777777777778,611.4101240980542,786.0987309832126,3,True,True,2583.6041549919173,full_actions,91,321,3,3,1.0,action_list,38
