ar_optimistic_parallel_ms,ar_optimistic_serial_ms,ar_probe_ms,ar_verified_parallel_ms,ar_verified_serial_ms,dllm_incremental_parallel_ms,dllm_incremental_serial_ms,dllm_saved_vs_ar_verified_parallel_ms,dllm_saved_vs_ar_verified_serial_ms,dllm_vs_ar_optimistic_parallel_speedup,dllm_vs_ar_optimistic_serial_speedup,dllm_vs_ar_verified_parallel_speedup,dllm_vs_ar_verified_serial_speedup,dllm_vs_no_spec_parallel_speedup,dllm_vs_no_spec_serial_speedup,generation_ms,no_spec_parallel_ms,no_spec_serial_ms,num_calls,request_index,tool_latency_ms
1520.7050100085326,1520.7050100085326,0.0,1520.7050100085326,1520.7050100085326,1420.7050100085326,1420.7050100085326,100.0,100.0,1.0703875887643977,1.0703875887643977,1.0703875887643977,1.0703875887643977,1.0703875887643977,1.211162766293193,1420.7050100085326,1520.7050100085326,1720.7050100085326,3,0,100.0
1720.7050100085326,1720.7050100085326,0.0,1720.7050100085326,1720.7050100085326,1420.7050100085326,1547.1366733390216,300.0,173.56833666951093,1.211162766293193,1.1121868155932964,1.211162766293193,1.1121868155932964,1.211162766293193,1.5,1420.7050100085326,1720.7050100085326,2320.7050100085326,3,0,300.0
1920.7050100085326,1973.5683366695107,0.0,1920.7050100085326,1973.5683366695107,1447.1366733390216,1973.5683366695107,473.5683366695109,0.0,1.3272450663397484,1.0,1.3272450663397484,1.0,1.3272450663397484,1.479910756440975,1420.7050100085326,1920.7050100085326,2920.7050100085326,3,0,500.0
2420.7050100085326,3473.5683366695107,0.0,2420.7050100085326,3473.5683366695107,1947.1366733390216,3473.5683366695107,473.5683366695109,0.0,1.243212684119096,1.0,1.243212684119096,1.0,1.243212684119096,1.2726696530885426,1420.7050100085326,2420.7050100085326,4420.705010008533,3,0,1000.0
3420.7050100085326,6473.56833666951,0.0,3420.7050100085326,6473.56833666951,2947.1366733390214,6473.56833666951,473.56833666951115,0.0,1.16068760602574,1.0,1.16068760602574,1.0,1.16068760602574,1.1463082837905594,1420.7050100085326,3420.7050100085326,7420.705010008533,3,0,2000.0
1035.738826985471,1035.738826985471,0.0,1035.738826985471,1035.738826985471,935.738826985471,935.738826985471,100.0,100.0,1.1068674261622284,1.1068674261622284,1.1068674261622284,1.1068674261622284,1.1068674261622284,1.320602278486685,935.738826985471,1035.738826985471,1235.738826985471,3,1,100.0
1235.738826985471,1301.030925850916,0.0,1235.738826985471,1301.030925850916,1102.0618517018322,1301.030925850916,133.67697528363874,0.0,1.12129716229376,1.0,1.12129716229376,1.0,1.12129716229376,1.4109878485669654,935.738826985471,1235.738826985471,1835.738826985471,3,1,300.0
1435.738826985471,1901.030925850916,0.0,1435.738826985471,1901.030925850916,1302.0618517018322,1901.030925850916,133.67697528363874,0.0,1.1026656107840953,1.0,1.1026656107840953,1.0,1.1026656107840953,1.2812725947081665,935.738826985471,1435.738826985471,2435.738826985471,3,1,500.0
1935.738826985471,3401.030925850916,0.0,1935.738826985471,3401.030925850916,1802.0618517018322,3401.030925850916,133.67697528363874,0.0,1.0741800150518679,1.0,1.0741800150518679,1.0,1.0741800150518679,1.1572193587157031,935.738826985471,1935.738826985471,3935.738826985471,3,1,1000.0
2935.738826985471,6401.030925850916,0.0,2935.738826985471,6401.030925850916,2802.061851701832,6401.030925850916,133.67697528363897,0.0,1.0477066468759246,1.0,1.0477066468759246,1.0,1.0477066468759246,1.0835346536094845,935.738826985471,2935.738826985471,6935.738826985471,3,1,2000.0
802.846078958828,802.846078958828,0.0,802.846078958828,802.846078958828,714.9903190889745,727.134559219121,87.8557598698535,75.711519739707,1.1228768523492703,1.1041231210644349,1.1228768523492703,1.1041231210644349,1.1228768523492703,1.379175375787113,702.846078958828,802.846078958828,1002.846078958828,3,2,100.0
1002.846078958828,1127.134559219121,0.0,1002.846078958828,1127.134559219121,914.9903190889745,1163.5672796095605,87.8557598698535,-36.4327203904395,1.096018239796601,0.9686887719954925,1.096018239796601,0.9686887719954925,1.096018239796601,1.3775276316610323,702.846078958828,1002.846078958828,1602.846078958828,3,2,300.0
1202.846078958828,1675.711519739707,0.0,1202.846078958828,1675.711519739707,1114.9903190889745,1763.5672796095605,87.8557598698535,-87.8557598698535,1.0787950876036645,0.9501829270220391,1.0787950876036645,0.9501829270220391,1.0787950876036645,1.2490853648898046,702.846078958828,1202.846078958828,2202.846078958828,3,2,500.0
1702.846078958828,3175.711519739707,0.0,1702.846078958828,3175.711519739707,1614.9903190889745,3263.5672796095605,87.8557598698535,-87.8557598698535,1.0544001774075114,0.9730798379985094,1.0544001774075114,0.9730798379985094,1.0544001774075114,1.1346008100074532,702.846078958828,1702.846078958828,3702.846078958828,3,2,1000.0
2702.846078958828,6175.711519739707,0.0,2702.846078958828,6175.711519739707,2614.9903190889745,6263.5672796095605,87.8557598698535,-87.8557598698535,1.0335969732769263,0.9859735265946836,1.0335969732769263,0.9859735265946836,1.0335969732769263,1.070132367026582,702.846078958828,2702.846078958828,6702.846078958828,3,2,2000.0
692.181472980883,692.181472980883,0.0,692.181472980883,692.181472980883,593.4845608174026,594.7876486539219,98.69691216348042,97.39382432696107,1.16630072402818,1.163745539349002,1.16630072402818,1.163745539349002,1.16630072402818,1.5000000000000002,592.181472980883,692.181472980883,892.181472980883,3,3,100.0
892.181472980883,1097.3938243269608,0.0,892.181472980883,1097.3938243269608,793.4845608174026,1097.3938243269608,98.69691216348042,0.0,1.1243841620079016,1.0,1.1243841620079016,1.0,1.1243841620079016,1.359750200796007,592.181472980883,892.181472980883,1492.181472980883,3,3,300.0
1092.181472980883,1697.3938243269608,0.0,1092.181472980883,1697.3938243269608,993.4845608174026,1697.3938243269608,98.69691216348042,0.0,1.099344183146919,1.0,1.099344183146919,1.0,1.099344183146919,1.2325845911513555,592.181472980883,1092.181472980883,2092.181472980883,3,3,500.0
1592.181472980883,3197.3938243269613,0.0,1592.181472980883,3197.3938243269613,1493.4845608174026,3197.3938243269613,98.69691216348042,0.0,1.0660849899308382,1.0,1.0660849899308382,1.0,1.0660849899308382,1.1234716992477531,592.181472980883,1592.181472980883,3592.181472980883,3,3,1000.0
2592.181472980883,6197.39382432696,0.0,2592.181472980883,6197.39382432696,2493.4845608174023,6197.39382432696,98.69691216348065,0.0,1.0395819223084046,1.0,1.0395819223084046,1.0,1.0395819223084046,1.0637022044821876,592.181472980883,2592.181472980883,6592.181472980883,3,3,2000.0
691.3557130261324,691.3557130261324,0.0,691.3557130261324,691.3557130261324,592.7964275217771,594.2371420174215,98.55928550435533,97.11857100871089,1.1662616050443972,1.163434030190364,1.1662616050443972,1.163434030190364,1.1662616050443972,1.5000000000000002,591.3557130261324,691.3557130261324,891.3557130261324,3,4,100.0
891.3557130261324,1097.1185710087107,0.0,891.3557130261324,1097.1185710087107,792.7964275217771,1097.1185710087107,98.55928550435533,0.0,1.1243185287961557,1.0,1.1243185287961557,1.0,1.1243185287961557,1.3593386826502745,591.3557130261324,891.3557130261324,1491.3557130261324,3,4,300.0
1091.3557130261324,1697.1185710087107,0.0,1091.3557130261324,1697.1185710087107,992.7964275217771,1697.1185710087107,98.55928550435533,0.0,1.09927441595492,1.0,1.09927441595492,1.0,1.09927441595492,1.2322979364860172,591.3557130261324,1091.3557130261324,2091.3557130261324,3,4,500.0
1591.3557130261324,3197.118571008711,0.0,1591.3557130261324,3197.118571008711,1492.796427521777,3197.118571008711,98.55928550435533,0.0,1.066023259224954,1.0,1.066023259224954,1.0,1.066023259224954,1.1233101410727588,591.3557130261324,1591.3557130261324,3591.3557130261324,3,4,1000.0
2591.3557130261324,6197.11857100871,0.0,2591.3557130261324,6197.11857100871,2492.796427521777,6197.11857100871,98.55928550435556,0.0,1.0395376391012958,1.0,1.0395376391012958,1.0,1.0395376391012958,1.0636162012232164,591.3557130261324,2591.3557130261324,6591.355713026132,3,4,2000.0
749.4513460202143,749.4513460202143,0.0,749.4513460202143,749.4513460202143,656.6725823030407,663.8938185858674,92.77876371717355,85.55752743434687,1.141286184648955,1.12887230614165,1.141286184648955,1.12887230614165,1.141286184648955,1.4301252993175944,649.4513460202143,749.4513460202143,949.4513460202143,3,5,100.0
949.4513460202143,1085.5575274343469,0.0,949.4513460202143,1085.5575274343469,856.6725823030407,1178.3362911515203,92.77876371717355,-92.77876371717343,1.108301310948637,0.9212629158467944,1.108301310948637,0.9212629158467944,1.108301310948637,1.3149483366128225,649.4513460202143,949.4513460202143,1549.4513460202143,3,5,300.0
1149.4513460202143,1685.5575274343469,0.0,1149.4513460202143,1685.5575274343469,1056.6725823030406,1778.3362911515203,92.77876371717366,-92.77876371717343,1.0878027548656182,0.9478283358559271,1.0878027548656182,0.9478283358559271,1.0878027548656182,1.208686656576292,649.4513460202143,1149.4513460202143,2149.4513460202143,3,5,500.0
1649.4513460202143,3185.557527434347,0.0,1649.4513460202143,3185.557527434347,1556.6725823030406,3278.3362911515205,92.77876371717366,-92.77876371717366,1.059600692381895,0.9716994367028207,1.059600692381895,0.9716994367028207,1.059600692381895,1.113202253188717,649.4513460202143,1649.4513460202143,3649.4513460202143,3,5,1000.0
2649.4513460202143,6185.557527434346,0.0,2649.4513460202143,6185.557527434346,2556.6725823030406,6278.3362911515205,92.77876371717366,-92.77876371717412,1.0362888718560899,0.9852223966008425,1.0362888718560899,0.9852223966008425,1.0362888718560899,1.0591104135966292,649.4513460202143,2649.4513460202143,6649.451346020214,3,5,2000.0
683.9562839828432,683.9562839828432,0.0,683.9562839828432,683.9562839828432,583.9562839828432,589.3041893218954,100.0,94.6520946609478,1.171245695513293,1.1606167008075452,1.171245695513293,1.1606167008075452,1.171245695513293,1.5000000000000002,583.9562839828432,683.9562839828432,883.9562839828432,3,6,100.0
883.9562839828432,1191.9781419914216,0.0,883.9562839828432,1191.9781419914216,689.3041893218954,1094.6520946609476,194.6520946609478,97.32604733047401,1.282389252345089,1.0889104838013572,1.282389252345089,1.0889104838013572,1.282389252345089,1.3556419352054287,583.9562839828432,883.9562839828432,1483.9562839828432,3,6,300.0
1083.9562839828432,1791.9781419914216,0.0,1083.9562839828432,1791.9781419914216,889.3041893218954,1694.6520946609476,194.6520946609478,97.32604733047401,1.2188813422878084,1.0574312849446224,1.2188813422878084,1.0574312849446224,1.2188813422878084,1.2297251397784892,583.9562839828432,1083.9562839828432,2083.956283982843,3,6,500.0
1583.9562839828432,3291.9781419914216,0.0,1583.9562839828432,3291.9781419914216,1389.3041893218954,3194.652094660948,194.6520946609478,97.32604733047356,1.1401076136939854,1.0304653040289204,1.1401076136939854,1.0304653040289204,1.1401076136939854,1.1218612161156825,583.9562839828432,1583.9562839828432,3583.956283982843,3,6,1000.0
2583.956283982843,6291.978141991422,0.0,2583.956283982843,6291.978141991422,2389.3041893218956,6194.652094660947,194.65209466094757,97.32604733047447,1.0814681092222884,1.0157113015942183,1.0814681092222884,1.0157113015942183,1.0814681092222884,1.062845206376873,583.9562839828432,2583.956283982843,6583.956283982843,3,6,2000.0
684.3097110046074,684.3097110046074,0.0,684.3097110046074,684.3097110046074,586.9247591705061,586.9247591705061,97.38495183410123,97.38495183410123,1.1659240819414982,1.1659240819414982,1.1659240819414982,1.1659240819414982,1.1659240819414982,1.5066832625265152,584.3097110046074,684.3097110046074,884.3097110046074,3,7,100.0
884.3097110046074,1192.1548555023037,0.0,884.3097110046074,1192.1548555023037,786.9247591705061,1094.7699036682025,97.38495183410123,97.38495183410123,1.1237538286846562,1.088954721451327,1.1237538286846562,1.088954721451327,1.1237538286846562,1.3558188858053086,584.3097110046074,884.3097110046074,1484.3097110046074,3,7,300.0
1084.3097110046074,1792.1548555023037,0.0,1084.3097110046074,1792.1548555023037,986.9247591705061,1694.7699036682025,97.38495183410123,97.38495183410123,1.0986751532264238,1.057462049345648,1.0986751532264238,1.057462049345648,1.0986751532264238,1.2298481973825917,584.3097110046074,1084.3097110046074,2084.3097110046074,3,7,500.0
