action_ready_ms,bind_elapsed_ms,bind_fraction,bind_not_before_tool_ready,bind_success,estimated_bind_ms,inflight_binding_upper_bound_ms,no_bind_elapsed_ms,policy,request_index,restart_success,restart_with_result_ms,saved_ms,sequential_restart_path_ms,speedup,tool_latency_ms,tool_result_ready_ms
410.051115430958,2954.7981949872337,0.25,True,True,717.5894520041766,2954.7981949872337,2870.3578080167063,bind,2,True,1899.4452339829877,-345.3018455732881,2609.4963494139456,0.8831386027786645,300.0,710.051115430958
410.051115430958,2954.7981949872337,0.25,False,True,717.5894520041766,2954.7981949872337,2870.3578080167063,bind,2,True,1899.4452339829877,-145.30184557328812,2809.4963494139456,0.9508251203686972,500.0,910.051115430958
410.051115430958,4109.816725016572,0.25,True,True,717.5894520041766,4109.816725016572,2870.3578080167063,reserved_slot,2,True,1899.4452339829877,-1700.320375602626,2409.4963494139456,0.5862782967296991,100.0,510.051115430958
410.051115430958,4109.816725016572,0.25,True,True,717.5894520041766,4109.816725016572,2870.3578080167063,reserved_slot,2,True,1899.4452339829877,-1500.320375602626,2609.4963494139456,0.6349422672621547,300.0,710.051115430958
410.051115430958,4109.816725016572,0.25,False,True,717.5894520041766,4109.816725016572,2870.3578080167063,reserved_slot,2,True,1899.4452339829877,-1300.320375602626,2809.4963494139456,0.6836062377946105,500.0,910.051115430958
410.051115430958,2878.2896919874474,0.35,True,False,1004.6252328058471,2878.2896919874474,2870.3578080167063,bind,2,True,1899.4452339829877,-468.79334257350183,2409.4963494139456,0.837127811047469,100.0,510.051115430958
410.051115430958,2878.2896919874474,0.35,True,False,1004.6252328058471,2878.2896919874474,2870.3578080167063,bind,2,True,1899.4452339829877,-268.79334257350183,2609.4963494139456,0.9066135200630548,300.0,710.051115430958
410.051115430958,2878.2896919874474,0.35,True,False,1004.6252328058471,2878.2896919874474,2870.3578080167063,bind,2,True,1899.4452339829877,-68.79334257350183,2809.4963494139456,0.9760992290786407,500.0,910.051115430958
410.051115430958,5098.214575031307,0.35,True,True,1004.6252328058471,5098.214575031307,2870.3578080167063,reserved_slot,2,True,1899.4452339829877,-2688.718225617361,2409.4963494139456,0.4726157194745279,100.0,510.051115430958
410.051115430958,5098.214575031307,0.35,True,True,1004.6252328058471,5098.214575031307,2870.3578080167063,reserved_slot,2,True,1899.4452339829877,-2488.718225617361,2609.4963494139456,0.5118451393148593,300.0,710.051115430958
410.051115430958,5098.214575031307,0.35,True,True,1004.6252328058471,5098.214575031307,2870.3578080167063,reserved_slot,2,True,1899.4452339829877,-2288.718225617361,2809.4963494139456,0.5510745591551908,500.0,910.051115430958
410.051115430958,2880.5175489978865,0.5,True,False,1435.1789040083531,2880.5175489978865,2870.3578080167063,bind,2,True,1899.4452339829877,-471.02119958394087,2409.4963494139456,0.8364803575844187,100.0,510.051115430958
410.051115430958,2880.5175489978865,0.5,True,False,1435.1789040083531,2880.5175489978865,2870.3578080167063,bind,2,True,1899.4452339829877,-271.02119958394087,2609.4963494139456,0.9059123247909989,300.0,710.051115430958
410.051115430958,2880.5175489978865,0.5,True,False,1435.1789040083531,2880.5175489978865,2870.3578080167063,bind,2,True,1899.4452339829877,-71.02119958394087,2809.4963494139456,0.9753442919975791,500.0,910.051115430958
410.051115430958,6743.935292004608,0.5,True,True,1435.1789040083531,6743.935292004608,2870.3578080167063,reserved_slot,2,True,1899.4452339829877,-4334.438942590662,2409.4963494139456,0.3572834324597638,100.0,510.051115430958
410.051115430958,6743.935292004608,0.5,True,True,1435.1789040083531,6743.935292004608,2870.3578080167063,reserved_slot,2,True,1899.4452339829877,-4134.438942590662,2609.4963494139456,0.38693970751879553,300.0,710.051115430958
410.051115430958,6743.935292004608,0.5,True,True,1435.1789040083531,6743.935292004608,2870.3578080167063,reserved_slot,2,True,1899.4452339829877,-3934.438942590662,2809.4963494139456,0.4165959825778272,500.0,910.051115430958
410.051115430958,2882.635215006303,0.75,True,False,2152.7683560125297,2882.635215006303,2870.3578080167063,bind,2,True,1899.4452339829877,-473.13886559235743,2409.4963494139456,0.8358658552669757,100.0,510.051115430958
410.051115430958,2882.635215006303,0.75,True,False,2152.7683560125297,2882.635215006303,2870.3578080167063,bind,2,True,1899.4452339829877,-273.13886559235743,2609.4963494139456,0.9052468157710478,300.0,710.051115430958
410.051115430958,2882.635215006303,0.75,True,False,2152.7683560125297,2882.635215006303,2870.3578080167063,bind,2,True,1899.4452339829877,-73.13886559235743,2809.4963494139456,0.97462777627512,500.0,910.051115430958
410.051115430958,9382.187764975242,0.75,True,True,2152.7683560125297,9382.187764975242,2870.3578080167063,reserved_slot,2,True,1899.4452339829877,-6972.691415561297,2409.4963494139456,0.2568160443781423,100.0,510.051115430958
410.051115430958,9382.187764975242,0.75,True,True,2152.7683560125297,9382.187764975242,2870.3578080167063,reserved_slot,2,True,1899.4452339829877,-6772.691415561297,2609.4963494139456,0.2781330340835309,300.0,710.051115430958
410.051115430958,9382.187764975242,0.75,True,True,2152.7683560125297,9382.187764975242,2870.3578080167063,reserved_slot,2,True,1899.4452339829877,-6572.691415561297,2809.4963494139456,0.2994500237889195,500.0,910.051115430958
577.2790493604073,3054.5136139844544,0.25,True,True,762.8330295119667,3054.5136139844544,3051.332118047867,bind,3,True,1661.8485090439208,-715.3860555801266,2339.127558404328,0.765793790440193,100.0,677.2790493604073
577.2790493604073,3054.5136139844544,0.25,False,True,762.8330295119667,3054.5136139844544,3051.332118047867,bind,3,True,1661.8485090439208,-515.3860555801266,2539.127558404328,0.8312706634468614,300.0,877.2790493604073
577.2790493604073,3054.5136139844544,0.25,False,True,762.8330295119667,3054.5136139844544,3051.332118047867,bind,3,True,1661.8485090439208,-315.3860555801266,2739.127558404328,0.8967475364535299,500.0,1077.2790493604073
577.2790493604073,4542.911937984172,0.25,True,True,762.8330295119667,4542.911937984172,3051.332118047867,reserved_slot,3,True,1661.8485090439208,-2203.7843795798444,2339.127558404328,0.514896082146437,100.0,677.2790493604073
577.2790493604073,4542.911937984172,0.25,False,True,762.8330295119667,4542.911937984172,3051.332118047867,reserved_slot,3,True,1661.8485090439208,-2003.7843795798444,2539.127558404328,0.5589207083620061,300.0,877.2790493604073
577.2790493604073,4542.911937984172,0.25,False,True,762.8330295119667,4542.911937984172,3051.332118047867,reserved_slot,3,True,1661.8485090439208,-1803.7843795798444,2739.127558404328,0.6029453345775753,500.0,1077.2790493604073
577.2790493604073,3055.1645310479216,0.35,True,False,1067.9662413167534,3055.1645310479216,3051.332118047867,bind,3,True,1661.8485090439208,-716.0369726435938,2339.127558404328,0.7656306344987603,100.0,677.2790493604073
