ar_optimistic_parallel_ms,ar_optimistic_serial_ms,ar_probe_ms,ar_verified_parallel_ms,ar_verified_serial_ms,dllm_incremental_parallel_ms,dllm_incremental_serial_ms,dllm_saved_vs_ar_verified_parallel_ms,dllm_saved_vs_ar_verified_serial_ms,dllm_vs_ar_optimistic_parallel_speedup,dllm_vs_ar_optimistic_serial_speedup,dllm_vs_ar_verified_parallel_speedup,dllm_vs_ar_verified_serial_speedup,dllm_vs_no_spec_parallel_speedup,dllm_vs_no_spec_serial_speedup,generation_ms,no_spec_parallel_ms,no_spec_serial_ms,num_calls,request_index,tool_latency_ms
1002.846078958828,1127.134559219121,500.0,1502.846078958828,1627.134559219121,914.9903190889745,1163.5672796095605,587.8557598698535,463.5672796095605,1.096018239796601,0.9686887719954925,1.6424721088362575,1.3984017836640372,1.096018239796601,1.3775276316610323,702.846078958828,1002.846078958828,1602.846078958828,3,2,300.0
1202.846078958828,1675.711519739707,500.0,1702.846078958828,2175.711519739707,1114.9903190889745,1763.5672796095605,587.8557598698535,412.1442401301465,1.0787950876036645,0.9501829270220391,1.5272294743780135,1.2336991873774115,1.0787950876036645,1.2490853648898046,702.846078958828,1202.846078958828,2202.846078958828,3,2,500.0
1702.846078958828,3175.711519739707,500.0,2202.846078958828,3675.711519739707,1614.9903190889745,3263.5672796095605,587.8557598698535,412.1442401301465,1.0544001774075114,0.9730798379985094,1.3639995564812217,1.1262864236644308,1.0544001774075114,1.1346008100074532,702.846078958828,1702.846078958828,3702.846078958828,3,2,1000.0
2702.846078958828,6175.711519739707,500.0,3202.846078958828,6675.711519739707,2614.9903190889745,6263.5672796095605,587.8557598698535,412.1442401301465,1.0335969732769263,0.9859735265946836,1.2248022700423051,1.0658002415766878,1.0335969732769263,1.070132367026582,702.846078958828,2702.846078958828,6702.846078958828,3,2,2000.0
692.181472980883,692.181472980883,500.0,1192.181472980883,1192.181472980883,593.4845608174026,594.7876486539219,598.6969121634804,597.3938243269611,1.16630072402818,1.163745539349002,2.008782623323678,2.0043816909764978,1.16630072402818,1.5000000000000002,592.181472980883,692.181472980883,892.181472980883,3,3,100.0
892.181472980883,1097.3938243269608,500.0,1392.181472980883,1597.3938243269608,793.4845608174026,1097.3938243269608,598.6969121634804,500.0,1.1243841620079016,1.0,1.7545161452753877,1.4556249442233316,1.1243841620079016,1.359750200796007,592.181472980883,892.181472980883,1492.181472980883,3,3,300.0
1092.181472980883,1697.3938243269608,500.0,1592.181472980883,2197.393824326961,993.4845608174026,1697.3938243269608,598.6969121634804,500.0,1.099344183146919,1.0,1.6026232674123235,1.2945692348081075,1.099344183146919,1.2325845911513555,592.181472980883,1092.181472980883,2092.181472980883,3,3,500.0
1592.181472980883,3197.3938243269613,500.0,2092.181472980883,3697.393824326961,1493.4845608174026,3197.3938243269613,598.6969121634804,499.99999999999955,1.0660849899308382,1.0,1.4008725151037424,1.1563773583960204,1.0660849899308382,1.1234716992477531,592.181472980883,1592.181472980883,3592.181472980883,3,3,1000.0
2592.181472980883,6197.39382432696,500.0,3092.181472980883,6697.39382432696,2493.4845608174023,6197.39382432696,598.6969121634806,500.0,1.0395819223084046,1.0,1.240104519422899,1.0806790748132422,1.0395819223084046,1.0637022044821876,592.181472980883,2592.181472980883,6592.181472980883,3,3,2000.0
691.3557130261324,691.3557130261324,500.0,1191.3557130261324,1191.3557130261324,592.7964275217771,594.2371420174215,598.5592855043553,597.1185710087109,1.1662616050443972,1.163434030190364,2.0097214789344635,2.0048489547144546,1.1662616050443972,1.5000000000000002,591.3557130261324,691.3557130261324,891.3557130261324,3,4,100.0
891.3557130261324,1097.1185710087107,500.0,1391.3557130261324,1597.1185710087107,792.7964275217771,1097.1185710087107,598.5592855043553,500.0,1.1243185287961557,1.0,1.754997455494858,1.4557392548193684,1.1243185287961557,1.3593386826502745,591.3557130261324,891.3557130261324,1491.3557130261324,3,4,300.0
1091.3557130261324,1697.1185710087107,500.0,1591.3557130261324,2197.1185710087107,992.7964275217771,1697.1185710087107,598.5592855043553,500.0,1.09927441595492,1.0,1.60290233618032,1.2946170105856638,1.09927441595492,1.2322979364860172,591.3557130261324,1091.3557130261324,2091.3557130261324,3,4,500.0
1591.3557130261324,3197.118571008711,500.0,2091.3557130261324,3697.1185710087107,1492.796427521777,3197.118571008711,598.5592855043553,499.99999999999955,1.066023259224954,1.0,1.4009651111625692,1.15639082157727,1.066023259224954,1.1233101410727588,591.3557130261324,1591.3557130261324,3591.3557130261324,3,4,1000.0
2591.3557130261324,6197.11857100871,500.0,3091.3557130261324,6697.11857100871,2492.796427521777,6197.11857100871,598.5592855043556,500.0,1.0395376391012958,1.0,1.240115590224676,1.080682658282366,1.0395376391012958,1.0636162012232164,591.3557130261324,2591.3557130261324,6591.355713026132,3,4,2000.0
749.4513460202143,749.4513460202143,500.0,1249.4513460202143,1249.4513460202143,656.6725823030407,663.8938185858674,592.7787637171735,585.5575274343469,1.141286184648955,1.12887230614165,1.9027006451803077,1.882004789081511,1.141286184648955,1.4301252993175944,649.4513460202143,749.4513460202143,949.4513460202143,3,5,100.0
949.4513460202143,1085.5575274343469,500.0,1449.4513460202143,1585.5575274343469,856.6725823030407,1178.3362911515203,592.7787637171735,407.22123628282657,1.108301310948637,0.9212629158467944,1.6919548681289336,1.345589997813674,1.108301310948637,1.3149483366128225,649.4513460202143,949.4513460202143,1549.4513460202143,3,5,300.0
1149.4513460202143,1685.5575274343469,500.0,1649.4513460202143,2185.557527434347,1056.6725823030406,1778.3362911515203,592.7787637171737,407.22123628282657,1.0878027548656182,0.9478283358559271,1.5609862256719103,1.2289900050451874,1.0878027548656182,1.208686656576292,649.4513460202143,1149.4513460202143,2149.4513460202143,3,5,500.0
1649.4513460202143,3185.557527434347,500.0,2149.4513460202143,3685.557527434347,1556.6725823030406,3278.3362911515205,592.7787637171737,407.22123628282634,1.059600692381895,0.9716994367028207,1.3807986152362104,1.1242158217208977,1.059600692381895,1.113202253188717,649.4513460202143,1649.4513460202143,3649.4513460202143,3,5,1000.0
2649.4513460202143,6185.557527434346,500.0,3149.4513460202143,6685.557527434346,2556.6725823030406,6278.3362911515205,592.7787637171737,407.2212362828259,1.0362888718560899,0.9852223966008425,1.231855564071955,1.0648613290843867,1.0362888718560899,1.0591104135966292,649.4513460202143,2649.4513460202143,6649.451346020214,3,5,2000.0
