ar_optimistic_parallel_ms,ar_optimistic_serial_ms,ar_probe_ms,ar_verified_parallel_ms,ar_verified_serial_ms,dllm_incremental_parallel_ms,dllm_incremental_serial_ms,dllm_saved_vs_ar_verified_parallel_ms,dllm_saved_vs_ar_verified_serial_ms,dllm_vs_ar_optimistic_parallel_speedup,dllm_vs_ar_optimistic_serial_speedup,dllm_vs_ar_verified_parallel_speedup,dllm_vs_ar_verified_serial_speedup,dllm_vs_no_spec_parallel_speedup,dllm_vs_no_spec_serial_speedup,generation_ms,no_spec_parallel_ms,no_spec_serial_ms,num_calls,request_index,tool_latency_ms
1520.7050100085326,1520.7050100085326,50.0,1570.7050100085326,1570.7050100085326,1420.7050100085326,1420.7050100085326,150.0,150.0,1.0703875887643977,1.0703875887643977,1.1055813831465964,1.1055813831465964,1.0703875887643977,1.211162766293193,1420.7050100085326,1520.7050100085326,1720.7050100085326,3,0,100.0
1720.7050100085326,1720.7050100085326,50.0,1770.7050100085326,1770.7050100085326,1420.7050100085326,1547.1366733390216,350.0,223.56833666951093,1.211162766293193,1.1121868155932964,1.2463565606753917,1.1445045809605217,1.211162766293193,1.5,1420.7050100085326,1720.7050100085326,2320.7050100085326,3,0,300.0
1920.7050100085326,1973.5683366695107,50.0,1970.7050100085326,2023.5683366695107,1447.1366733390216,1973.5683366695107,523.5683366695109,50.0,1.3272450663397484,1.0,1.3617960530717987,1.0253348207259838,1.3272450663397484,1.479910756440975,1420.7050100085326,1920.7050100085326,2920.7050100085326,3,0,500.0
2420.7050100085326,3473.5683366695107,50.0,2470.7050100085326,3523.5683366695107,1947.1366733390216,3473.5683366695107,523.5683366695109,50.0,1.243212684119096,1.0,1.2688914157071864,1.0143944195575956,1.243212684119096,1.2726696530885426,1420.7050100085326,2420.7050100085326,4420.705010008533,3,0,1000.0
3420.7050100085326,6473.56833666951,50.0,3470.7050100085326,6523.56833666951,2947.1366733390214,6473.56833666951,523.5683366695112,50.0,1.16068760602574,1.0,1.1776532257244532,1.007723715484206,1.16068760602574,1.1463082837905594,1420.7050100085326,3420.7050100085326,7420.705010008533,3,0,2000.0
1035.738826985471,1035.738826985471,50.0,1085.738826985471,1085.738826985471,935.738826985471,935.738826985471,150.0,150.0,1.1068674261622284,1.1068674261622284,1.1603011392433424,1.1603011392433424,1.1068674261622284,1.320602278486685,935.738826985471,1035.738826985471,1235.738826985471,3,1,100.0
1235.738826985471,1301.030925850916,50.0,1285.738826985471,1351.030925850916,1102.0618517018322,1301.030925850916,183.67697528363874,50.0,1.12129716229376,1.0,1.1666666666666667,1.0384310618652652,1.12129716229376,1.4109878485669654,935.738826985471,1235.738826985471,1835.738826985471,3,1,300.0
1435.738826985471,1901.030925850916,50.0,1485.738826985471,1951.030925850916,1302.0618517018322,1901.030925850916,183.67697528363874,50.0,1.1026656107840953,1.0,1.1410662443136381,1.0263015184656292,1.1026656107840953,1.2812725947081665,935.738826985471,1435.738826985471,2435.738826985471,3,1,500.0
1935.738826985471,3401.030925850916,50.0,1985.738826985471,3451.030925850916,1802.0618517018322,3401.030925850916,183.67697528363874,50.0,1.0741800150518679,1.0,1.1019260105363076,1.0147014246827204,1.0741800150518679,1.1572193587157031,935.738826985471,1935.738826985471,3935.738826985471,3,1,1000.0
2935.738826985471,6401.030925850916,50.0,2985.738826985471,6451.030925850916,2802.061851701832,6401.030925850916,183.67697528363897,50.0,1.0477066468759246,1.0,1.065550649844536,1.007811241748274,1.0477066468759246,1.0835346536094845,935.738826985471,2935.738826985471,6935.738826985471,3,1,2000.0
802.846078958828,802.846078958828,50.0,852.846078958828,852.846078958828,714.9903190889745,727.134559219121,137.8557598698535,125.711519739707,1.1228768523492703,1.1041231210644349,1.1928078691268245,1.1728861847451044,1.1228768523492703,1.379175375787113,702.846078958828,802.846078958828,1002.846078958828,3,2,100.0
1002.846078958828,1127.134559219121,50.0,1052.846078958828,1177.134559219121,914.9903190889745,1163.5672796095605,137.8557598698535,13.5672796095605,1.096018239796601,0.9686887719954925,1.1506636267005665,1.011660073162347,1.096018239796601,1.3775276316610323,702.846078958828,1002.846078958828,1602.846078958828,3,2,300.0
1202.846078958828,1675.711519739707,50.0,1252.846078958828,1725.711519739707,1114.9903190889745,1763.5672796095605,137.8557598698535,-37.8557598698535,1.0787950876036645,0.9501829270220391,1.1236385262810993,0.9785345530575763,1.0787950876036645,1.2490853648898046,702.846078958828,1202.846078958828,2202.846078958828,3,2,500.0
1702.846078958828,3175.711519739707,50.0,1752.846078958828,3225.711519739707,1614.9903190889745,3263.5672796095605,137.8557598698535,-37.8557598698535,1.0544001774075114,0.9730798379985094,1.0853601153148824,0.9884004965651015,1.0544001774075114,1.1346008100074532,702.846078958828,1702.846078958828,3702.846078958828,3,2,1000.0
2702.846078958828,6175.711519739707,50.0,2752.846078958828,6225.711519739707,2614.9903190889745,6263.5672796095605,137.8557598698535,-37.8557598698535,1.0335969732769263,0.9859735265946836,1.0527175029534643,0.993956198092884,1.0335969732769263,1.070132367026582,702.846078958828,2702.846078958828,6702.846078958828,3,2,2000.0
692.181472980883,692.181472980883,50.0,742.181472980883,742.181472980883,593.4845608174026,594.7876486539219,148.69691216348042,147.39382432696107,1.16630072402818,1.163745539349002,1.2505489139577297,1.2478091545117513,1.16630072402818,1.5000000000000002,592.181472980883,692.181472980883,892.181472980883,3,3,100.0
892.181472980883,1097.3938243269608,50.0,942.181472980883,1147.3938243269608,793.4845608174026,1097.3938243269608,148.69691216348042,50.0,1.1243841620079016,1.0,1.1873973603346502,1.0455624944223332,1.1243841620079016,1.359750200796007,592.181472980883,892.181472980883,1492.181472980883,3,3,300.0
1092.181472980883,1697.3938243269608,50.0,1142.181472980883,1747.3938243269608,993.4845608174026,1697.3938243269608,148.69691216348042,50.0,1.099344183146919,1.0,1.1496720915734595,1.0294569234808106,1.099344183146919,1.2325845911513555,592.181472980883,1092.181472980883,2092.181472980883,3,3,500.0
1592.181472980883,3197.3938243269613,50.0,1642.181472980883,3247.3938243269613,1493.4845608174026,3197.3938243269613,148.69691216348042,50.0,1.0660849899308382,1.0,1.0995637424481286,1.015637735839602,1.0660849899308382,1.1234716992477531,592.181472980883,1592.181472980883,3592.181472980883,3,3,1000.0
2592.181472980883,6197.39382432696,50.0,2642.181472980883,6247.39382432696,2493.4845608174023,6197.39382432696,148.69691216348065,50.0,1.0395819223084046,1.0,1.059634182019854,1.0080679074813241,1.0395819223084046,1.0637022044821876,592.181472980883,2592.181472980883,6592.181472980883,3,3,2000.0
691.3557130261324,691.3557130261324,50.0,741.3557130261324,741.3557130261324,592.7964275217771,594.2371420174215,148.55928550435533,147.1185710087109,1.1662616050443972,1.163434030190364,1.250607592433404,1.247575522642773,1.1662616050443972,1.5000000000000002,591.3557130261324,691.3557130261324,891.3557130261324,3,4,100.0
891.3557130261324,1097.1185710087107,50.0,941.3557130261324,1147.1185710087107,792.7964275217771,1097.1185710087107,148.55928550435533,50.0,1.1243185287961557,1.0,1.187386421466026,1.0455739254819367,1.1243185287961557,1.3593386826502745,591.3557130261324,891.3557130261324,1491.3557130261324,3,4,300.0
1091.3557130261324,1697.1185710087107,50.0,1141.3557130261324,1747.1185710087107,992.7964275217771,1697.1185710087107,148.55928550435533,50.0,1.09927441595492,1.0,1.14963720797746,1.0294617010585665,1.09927441595492,1.2322979364860172,591.3557130261324,1091.3557130261324,2091.3557130261324,3,4,500.0
1591.3557130261324,3197.118571008711,50.0,1641.3557130261324,3247.118571008711,1492.796427521777,3197.118571008711,148.55928550435533,50.0,1.066023259224954,1.0,1.0995174444187155,1.015639082157727,1.066023259224954,1.1233101410727588,591.3557130261324,1591.3557130261324,3591.3557130261324,3,4,1000.0
2591.3557130261324,6197.11857100871,50.0,2641.3557130261324,6247.11857100871,2492.796427521777,6197.11857100871,148.55928550435556,50.0,1.0395376391012958,1.0,1.0595954342136338,1.0080682658282365,1.0395376391012958,1.0636162012232164,591.3557130261324,2591.3557130261324,6591.355713026132,3,4,2000.0
749.4513460202143,749.4513460202143,50.0,799.4513460202143,799.4513460202143,656.6725823030407,663.8938185858674,142.77876371717355,135.55752743434687,1.141286184648955,1.12887230614165,1.2174276307020904,1.204185554435636,1.141286184648955,1.4301252993175944,649.4513460202143,749.4513460202143,949.4513460202143,3,5,100.0
949.4513460202143,1085.5575274343469,50.0,999.4513460202143,1135.5575274343469,856.6725823030407,1178.3362911515203,142.77876371717355,-42.77876371717343,1.108301310948637,0.9212629158467944,1.1666666666666667,0.9636956240434823,1.108301310948637,1.3149483366128225,649.4513460202143,949.4513460202143,1549.4513460202143,3,5,300.0
1149.4513460202143,1685.5575274343469,50.0,1199.4513460202143,1735.5575274343469,1056.6725823030406,1778.3362911515203,142.77876371717366,-42.77876371717343,1.0878027548656182,0.9478283358559271,1.1351211019462475,0.9759445027748531,1.0878027548656182,1.208686656576292,649.4513460202143,1149.4513460202143,2149.4513460202143,3,5,500.0
1649.4513460202143,3185.557527434347,50.0,1699.4513460202143,3235.557527434347,1556.6725823030406,3278.3362911515205,142.77876371717366,-42.77876371717366,1.059600692381895,0.9716994367028207,1.0917204846673265,0.9869510752046284,1.059600692381895,1.113202253188717,649.4513460202143,1649.4513460202143,3649.4513460202143,3,5,1000.0
2649.4513460202143,6185.557527434346,50.0,2699.4513460202143,6235.557527434346,2556.6725823030406,6278.3362911515205,142.77876371717366,-42.778763717174115,1.0362888718560899,0.9852223966008425,1.0558455410776766,0.993186289849197,1.0362888718560899,1.0591104135966292,649.4513460202143,2649.4513460202143,6649.451346020214,3,5,2000.0
