ar_optimistic_parallel_ms,ar_optimistic_serial_ms,ar_probe_ms,ar_verified_parallel_ms,ar_verified_serial_ms,dllm_incremental_parallel_ms,dllm_incremental_serial_ms,dllm_saved_vs_ar_verified_parallel_ms,dllm_saved_vs_ar_verified_serial_ms,dllm_vs_ar_optimistic_parallel_speedup,dllm_vs_ar_optimistic_serial_speedup,dllm_vs_ar_verified_parallel_speedup,dllm_vs_ar_verified_serial_speedup,dllm_vs_no_spec_parallel_speedup,dllm_vs_no_spec_serial_speedup,generation_ms,no_spec_parallel_ms,no_spec_serial_ms,num_calls,request_index,tool_latency_ms
1520.7050100085326,1520.7050100085326,350.0,1870.7050100085326,1870.7050100085326,1420.7050100085326,1420.7050100085326,450.0,450.0,1.0703875887643977,1.0703875887643977,1.3167441494397893,1.3167441494397893,1.0703875887643977,1.211162766293193,1420.7050100085326,1520.7050100085326,1720.7050100085326,3,0,100.0
1720.7050100085326,1720.7050100085326,350.0,2070.7050100085326,2070.7050100085326,1420.7050100085326,1547.1366733390216,650.0,523.5683366695109,1.211162766293193,1.1121868155932964,1.4575193269685847,1.3384111731638735,1.211162766293193,1.5,1420.7050100085326,1720.7050100085326,2320.7050100085326,3,0,300.0
1920.7050100085326,1973.5683366695107,350.0,2270.7050100085326,2323.5683366695107,1447.1366733390216,1973.5683366695107,823.5683366695109,350.0,1.3272450663397484,1.0,1.5691019734641007,1.1773437450818862,1.3272450663397484,1.479910756440975,1420.7050100085326,1920.7050100085326,2920.7050100085326,3,0,500.0
2420.7050100085326,3473.5683366695107,350.0,2770.7050100085326,3823.5683366695107,1947.1366733390216,3473.5683366695107,823.5683366695109,350.0,1.243212684119096,1.0,1.4229638052357287,1.1007609369031683,1.243212684119096,1.2726696530885426,1420.7050100085326,2420.7050100085326,4420.705010008533,3,0,1000.0
3420.7050100085326,6473.56833666951,350.0,3770.7050100085326,6823.56833666951,2947.1366733390214,6473.56833666951,823.5683366695112,350.0,1.16068760602574,1.0,1.279446943916731,1.054066008389442,1.16068760602574,1.1463082837905594,1420.7050100085326,3420.7050100085326,7420.705010008533,3,0,2000.0
1035.738826985471,1035.738826985471,350.0,1385.738826985471,1385.738826985471,935.738826985471,935.738826985471,450.0,450.0,1.1068674261622284,1.1068674261622284,1.4809034177300275,1.4809034177300275,1.1068674261622284,1.320602278486685,935.738826985471,1035.738826985471,1235.738826985471,3,1,100.0
1235.738826985471,1301.030925850916,350.0,1585.738826985471,1651.030925850916,1102.0618517018322,1301.030925850916,483.67697528363874,350.0,1.12129716229376,1.0,1.4388836929041073,1.2690174330568573,1.12129716229376,1.4109878485669654,935.738826985471,1235.738826985471,1835.738826985471,3,1,300.0
1435.738826985471,1901.030925850916,350.0,1785.738826985471,2251.030925850916,1302.0618517018322,1901.030925850916,483.67697528363874,350.0,1.1026656107840953,1.0,1.371470045490895,1.1841106292594044,1.1026656107840953,1.2812725947081665,935.738826985471,1435.738826985471,2435.738826985471,3,1,500.0
1935.738826985471,3401.030925850916,350.0,2285.738826985471,3751.030925850916,1802.0618517018322,3401.030925850916,483.67697528363874,350.0,1.0741800150518679,1.0,1.2684019834429454,1.1029099727790426,1.0741800150518679,1.1572193587157031,935.738826985471,1935.738826985471,3935.738826985471,3,1,1000.0
2935.738826985471,6401.030925850916,350.0,3285.738826985471,6751.030925850916,2802.061851701832,6401.030925850916,483.67697528363897,350.0,1.0477066468759246,1.0,1.172614667656204,1.0546786922379183,1.0477066468759246,1.0835346536094845,935.738826985471,2935.738826985471,6935.738826985471,3,1,2000.0
802.846078958828,802.846078958828,350.0,1152.846078958828,1152.846078958828,714.9903190889745,727.134559219121,437.8557598698535,425.711519739707,1.1228768523492703,1.1041231210644349,1.6123939697921505,1.5854645668291216,1.1228768523492703,1.379175375787113,702.846078958828,802.846078958828,1002.846078958828,3,2,100.0
