ar_parallel_ms,ar_serial_ms,bias_strength,dllm_parallel_ms,dllm_serial_ms,dllm_vs_ar_parallel_speedup,dllm_vs_ar_serial_speedup,dllm_vs_no_spec_parallel_speedup,dllm_vs_no_spec_serial_speedup,generation_ms,no_spec_parallel_ms,no_spec_serial_ms,num_calls,prompt_format,request_index,tool_latency_ms
2195.8751889993437,2195.8751889993437,0.0,2095.8751889993437,2164.8829896868847,1.0477127648272528,1.0143158773292138,1.0477127648272528,1.1990833691084593,2095.8751889993437,2195.8751889993437,2595.8751889993437,5,action_list,0,100.0
2395.8751889993437,2395.8751889993437,0.0,2264.8829896868847,2564.8829896868847,1.057836188407494,0.9341070133151871,1.057836188407494,1.4019646133792327,2095.8751889993437,2395.8751889993437,3595.8751889993437,5,action_list,0,300.0
2595.8751889993437,3023.968797249836,0.0,2464.8829896868847,3047.937594499672,1.0531433742942495,0.9921360603664949,1.0531433742942495,1.507863939633505,2095.8751889993437,2595.8751889993437,4595.875188999344,5,action_list,0,500.0
3095.8751889993437,5523.968797249836,0.0,2964.8829896868847,5392.976597937377,1.044181237427617,1.0242894062181835,1.044181237427617,1.3157622808363874,2095.8751889993437,3095.8751889993437,7095.875188999344,5,action_list,0,1000.0
4095.8751889993437,10523.968797249836,0.0,3964.8829896868847,10392.976597937377,1.0330380996496453,1.0126039155460482,1.0330380996496453,1.1638509020986278,2095.8751889993437,4095.8751889993437,12095.875188999344,5,action_list,0,2000.0
1348.162251955364,1348.162251955364,0.0,1348.162251955364,1348.162251955364,1.0,1.0,1.0,1.296700192740038,1248.162251955364,1348.162251955364,1748.162251955364,5,action_list,1,100.0
1548.162251955364,1824.081125977682,0.0,1548.162251955364,1999.2649007821456,1.0,0.9123759063964316,1.0,1.374586354654772,1248.162251955364,1548.162251955364,2748.162251955364,5,action_list,1,300.0
1748.162251955364,2749.632450391073,0.0,1748.162251955364,2999.2649007821456,1.0,0.9167687888035585,1.0,1.2496936335893243,1248.162251955364,1748.162251955364,3748.162251955364,5,action_list,1,500.0
2248.162251955364,5249.632450391073,0.0,2248.162251955364,5499.264900782146,1.0,0.9546062146677881,1.0,1.136181355996636,1248.162251955364,2248.162251955364,6248.162251955364,5,action_list,1,1000.0
3248.162251955364,10249.632450391073,0.0,3248.162251955364,10499.264900782146,1.0,0.9762238163576122,1.0,1.0713285509271633,1248.162251955364,3248.162251955364,11248.162251955364,5,action_list,1,2000.0
1071.8757990049198,1071.8757990049198,0.0,1071.8757990049198,1171.8757990049198,1.0,0.9146667248483897,1.0,1.255999825454831,971.8757990049198,1071.8757990049198,1471.8757990049198,5,action_list,2,100.0
1271.8757990049198,1694.375159800984,0.0,1271.8757990049198,1880.3130593034439,1.0,0.9011133286648874,1.0,1.3146086428398356,971.8757990049198,1271.8757990049198,2471.87579900492,5,action_list,2,300.0
1471.8757990049198,2694.375159800984,0.0,1471.8757990049198,2791.562739701476,1.0,0.9651852424742977,1.0,1.2437033026799158,971.8757990049198,1471.8757990049198,3471.87579900492,5,action_list,2,500.0
1971.8757990049198,5194.375159800984,0.0,1971.8757990049198,5291.562739701476,1.0,0.981633482454755,1.0,1.1285656228167151,971.8757990049198,1971.8757990049198,5971.87579900492,5,action_list,2,1000.0
2971.87579900492,10194.375159800984,0.0,2971.87579900492,10291.562739701476,1.0,0.9905565770370739,1.0,1.066103960740483,971.8757990049198,2971.87579900492,10971.87579900492,5,action_list,2,2000.0
1198.2710119569674,1198.2710119569674,0.0,1198.2710119569674,1223.7032589677256,1.0,0.9792169818749915,1.0,1.306093613990384,1098.2710119569674,1198.2710119569674,1598.2710119569674,5,action_list,3,100.0
1398.2710119569674,1683.0451686594945,0.0,1398.2710119569674,2023.7032589677256,1.0,0.831665987195179,1.0,1.2839189740112018,1098.2710119569674,1398.2710119569674,2598.2710119569674,5,action_list,3,300.0
1598.2710119569674,2683.0451686594943,0.0,1598.2710119569674,2957.6129216487366,1.0,0.9071657582439209,1.0,1.2166132307641842,1098.2710119569674,1598.2710119569674,3598.2710119569674,5,action_list,3,500.0
2098.2710119569674,5183.045168659494,0.0,2098.2710119569674,5457.612921648737,1.0,0.9496908709116922,1.0,1.1173879678727177,1098.2710119569674,2098.2710119569674,6098.271011956967,5,action_list,3,1000.0
3098.2710119569674,10183.045168659495,0.0,3098.2710119569674,10457.612921648737,1.0,0.9737447011046997,1.0,1.061262364089034,1098.2710119569674,3098.2710119569674,11098.271011956967,5,action_list,3,2000.0
1157.766661979258,1161.60605634478,0.0,1157.766661979258,1265.445450710302,1.0,0.9179424175832814,1.0,1.231002617382578,1057.766661979258,1157.766661979258,1557.766661979258,5,action_list,4,100.0
1357.766661979258,1692.321211268956,0.0,1357.766661979258,2065.445450710302,1.0,0.8193492646765232,1.0,1.2383607909372034,1057.766661979258,1357.766661979258,2557.766661979258,5,action_list,4,300.0
1557.766661979258,2692.321211268956,0.0,1557.766661979258,2980.80302817239,1.0,0.9032201006987336,1.0,1.193559798602533,1057.766661979258,1557.766661979258,3557.766661979258,5,action_list,4,500.0
2057.766661979258,5192.321211268956,0.0,2057.766661979258,5480.8030281723895,1.0,0.9473650457021388,1.0,1.105269908595723,1057.766661979258,2057.766661979258,6057.766661979258,5,action_list,4,1000.0
3057.766661979258,10192.321211268956,0.0,3057.766661979258,10480.80302817239,1.0,0.9724752181557086,1.0,1.0550495636885828,1057.766661979258,3057.766661979258,11057.766661979258,5,action_list,4,2000.0
1065.8250409993343,1065.8250409993343,0.0,969.2425368994009,1076.077528699534,1.0996474054975962,0.9904723521988327,1.0996474054975962,1.3621927806361869,965.8250409993343,1065.8250409993343,1465.8250409993343,5,action_list,5,100.0
1265.8250409993343,1789.7475122998003,0.0,1169.2425368994009,1886.3300163997337,1.0826026261036064,0.9487987238392825,1.0826026261036064,1.3072076569643047,965.8250409993343,1265.8250409993343,2465.8250409993343,5,action_list,5,300.0
1465.8250409993343,2789.7475122998003,0.0,1369.2425368994009,2886.3300163997337,1.0705371776709778,0.9665379552749808,1.0705371776709778,1.2007722683501154,965.8250409993343,1465.8250409993343,3465.8250409993343,5,action_list,5,500.0
1965.8250409993343,5289.7475122998,0.0,1869.2425368994009,5386.330016399734,1.051669327116929,0.98206895904895,1.051669327116929,1.1075862457063,965.8250409993343,1965.8250409993343,5965.825040999334,5,action_list,5,1000.0
2965.8250409993343,10289.7475122998,0.0,2869.242536899401,10386.330016399734,1.0336613244986614,0.9907009979514003,1.0336613244986614,1.055794012291598,965.8250409993343,2965.8250409993343,10965.825040999334,5,action_list,5,2000.0
1381.7157469689846,1381.7157469689846,0.0,1381.7157469689846,1425.3725975751877,1.0,0.9693716220723823,1.0,1.25,1281.7157469689846,1381.7157469689846,1781.7157469689846,5,action_list,6,100.0
1581.7157469689846,1798.134015252193,0.0,1581.7157469689846,2225.3725975751877,1.0,0.8080148093903363,1.0,1.25,1281.7157469689846,1581.7157469689846,2781.7157469689846,5,action_list,6,300.0
1781.7157469689846,2756.343149393797,0.0,1781.7157469689846,3183.5817317167916,1.0,0.8657993988134238,1.0,1.1878808416612068,1281.7157469689846,1781.7157469689846,3781.7157469689846,5,action_list,6,500.0
2281.7157469689846,5256.343149393797,0.0,2281.7157469689846,5683.581731716791,1.0,0.9248293413396658,1.0,1.1052389221244683,1281.7157469689846,2281.7157469689846,6281.715746968985,5,action_list,6,1000.0
3281.7157469689846,10256.343149393797,0.0,3281.7157469689846,10683.581731716791,1.0,0.9600097988622455,1.0,1.0559862815928565,1281.7157469689846,3281.7157469689846,11281.715746968985,5,action_list,6,2000.0
997.5447390112095,998.090352564274,0.0,997.5447390112095,998.3631593408063,1.0,0.9997267459501286,1.0,1.399836047570077,897.5447390112095,997.5447390112095,1397.5447390112095,5,action_list,7,100.0
1197.5447390112095,1799.1815796704032,0.0,1197.5447390112095,1799.1815796704032,1.0,1.0,1.0,1.332575192021709,897.5447390112095,1197.5447390112095,2397.5447390112095,5,action_list,7,300.0
