ar_parallel_ms,ar_serial_ms,bias_strength,dllm_parallel_ms,dllm_serial_ms,dllm_vs_ar_parallel_speedup,dllm_vs_ar_serial_speedup,dllm_vs_no_spec_parallel_speedup,dllm_vs_no_spec_serial_speedup,generation_ms,no_spec_parallel_ms,no_spec_serial_ms,num_calls,prompt_format,request_index,tool_latency_ms
2136.743337032385,2136.743337032385,0.0,2136.743337032385,2136.743337032385,1.0,1.0,1.0468001927357755,1.0468001927357755,2136.743337032385,2236.743337032385,2236.743337032385,1,action_list,0,100.0
2136.743337032385,2136.743337032385,0.0,2136.743337032385,2136.743337032385,1.0,1.0,1.1404005782073268,1.1404005782073268,2136.743337032385,2436.743337032385,2436.743337032385,1,action_list,0,300.0
2136.743337032385,2136.743337032385,0.0,2136.743337032385,2136.743337032385,1.0,1.0,1.234000963678878,1.234000963678878,2136.743337032385,2636.743337032385,2636.743337032385,1,action_list,0,500.0
2136.743337032385,2136.743337032385,0.0,2136.743337032385,2136.743337032385,1.0,1.0,1.4680019273577563,1.4680019273577563,2136.743337032385,3136.743337032385,3136.743337032385,1,action_list,0,1000.0
2769.2276013316587,2769.2276013316587,0.0,2256.409200443886,2256.409200443886,1.2272718976623964,1.2272718976623964,1.8333302914287866,1.8333302914287866,2136.743337032385,4136.743337032385,4136.743337032385,1,action_list,0,2000.0
909.0063350391574,909.0063350391574,0.0,809.0063350391574,809.0063350391574,1.1236084263730268,1.1236084263730268,1.1236084263730268,1.1236084263730268,809.0063350391574,909.0063350391574,909.0063350391574,1,action_list,1,100.0
1109.0063350391574,1109.0063350391574,0.0,809.0063350391574,809.0063350391574,1.3708252791190807,1.3708252791190807,1.3708252791190807,1.3708252791190807,809.0063350391574,1109.0063350391574,1109.0063350391574,1,action_list,1,300.0
1309.0063350391574,1309.0063350391574,0.0,846.7170007310674,846.7170007310674,1.545978566520978,1.545978566520978,1.545978566520978,1.545978566520978,809.0063350391574,1309.0063350391574,1309.0063350391574,1,action_list,1,500.0
1809.0063350391574,1809.0063350391574,0.0,1346.7170007310674,1346.7170007310674,1.3432713287625653,1.3432713287625653,1.3432713287625653,1.3432713287625653,809.0063350391574,1809.0063350391574,1809.0063350391574,1,action_list,1,1000.0
2809.0063350391574,2809.0063350391574,0.0,2346.7170007310674,2346.7170007310674,1.1969940705095987,1.1969940705095987,1.1969940705095987,1.1969940705095987,809.0063350391574,2809.0063350391574,2809.0063350391574,1,action_list,1,2000.0
1326.5392920002341,1326.5392920002341,0.0,1326.5392920002341,1326.5392920002341,1.0,1.0,1.0753841221312141,1.0753841221312141,1326.5392920002341,1426.5392920002341,1426.5392920002341,1,action_list,2,100.0
1326.5392920002341,1326.5392920002341,0.0,1326.5392920002341,1326.5392920002341,1.0,1.0,1.2261523663936424,1.2261523663936424,1326.5392920002341,1626.5392920002341,1626.5392920002341,1,action_list,2,300.0
1326.5392920002341,1326.5392920002341,0.0,1326.5392920002341,1326.5392920002341,1.0,1.0,1.3769206106560707,1.3769206106560707,1326.5392920002341,1826.5392920002341,1826.5392920002341,1,action_list,2,500.0
1461.4049711305163,1461.4049711305163,0.0,1326.5392920002341,1326.5392920002341,1.1016673082686632,1.1016673082686632,1.7538412213121415,1.7538412213121415,1326.5392920002341,2326.539292000234,2326.539292000234,1,action_list,2,1000.0
2461.404971130516,2461.404971130516,0.0,2230.702485565258,2230.702485565258,1.1034214499952908,1.1034214499952908,1.491251887477631,1.491251887477631,1326.5392920002341,3326.539292000234,3326.539292000234,1,action_list,2,2000.0
815.66038596211,815.66038596211,0.0,715.66038596211,715.66038596211,1.1397310818951691,1.1397310818951691,1.1397310818951691,1.1397310818951691,715.66038596211,815.66038596211,815.66038596211,1,action_list,3,100.0
1015.66038596211,1015.66038596211,0.0,715.66038596211,715.66038596211,1.4191932456855076,1.4191932456855076,1.4191932456855076,1.4191932456855076,715.66038596211,1015.66038596211,1015.66038596211,1,action_list,3,300.0
1215.66038596211,1215.66038596211,0.0,857.830192981055,857.830192981055,1.4171340620893227,1.4171340620893227,1.4171340620893227,1.4171340620893227,715.66038596211,1215.66038596211,1215.66038596211,1,action_list,3,500.0
1715.66038596211,1715.66038596211,0.0,1357.830192981055,1357.830192981055,1.2635308854014027,1.2635308854014027,1.2635308854014027,1.2635308854014027,715.66038596211,1715.66038596211,1715.66038596211,1,action_list,3,1000.0
2715.66038596211,2715.66038596211,0.0,2357.830192981055,2357.830192981055,1.1517624950457703,1.1517624950457703,1.1517624950457703,1.1517624950457703,715.66038596211,2715.66038596211,2715.66038596211,1,action_list,3,2000.0
759.9186700186692,759.9186700186692,0.0,659.9186700186692,659.9186700186692,1.1515338246107978,1.1515338246107978,1.1515338246107978,1.1515338246107978,659.9186700186692,759.9186700186692,759.9186700186692,1,action_list,4,100.0
959.9186700186692,959.9186700186692,0.0,666.6214833437052,666.6214833437052,1.439975599351847,1.439975599351847,1.439975599351847,1.439975599351847,659.9186700186692,959.9186700186692,959.9186700186692,1,action_list,4,300.0
1159.9186700186692,1159.9186700186692,0.0,866.6214833437052,866.6214833437052,1.3384374750823496,1.3384374750823496,1.3384374750823496,1.3384374750823496,659.9186700186692,1159.9186700186692,1159.9186700186692,1,action_list,4,500.0
