ar_parallel_ms,ar_serial_ms,bias_strength,dllm_parallel_ms,dllm_serial_ms,dllm_vs_ar_parallel_speedup,dllm_vs_ar_serial_speedup,dllm_vs_no_spec_parallel_speedup,dllm_vs_no_spec_serial_speedup,generation_ms,no_spec_parallel_ms,no_spec_serial_ms,num_calls,prompt_format,request_index,tool_latency_ms
946.4877651364077,1115.495921712136,0.2,946.4877651364077,1259.1598695202265,1.0,0.8859049186003439,1.0758931880051221,1.2852377034991402,718.319739040453,1018.319739040453,1618.319739040453,3,json_array,6,300.0
1146.4877651364077,1715.495921712136,0.2,1146.4877651364077,1859.1598695202265,1.0,0.922726415214005,1.062653938479229,1.1931839619649875,718.319739040453,1218.319739040453,2218.319739040453,3,json_array,6,500.0
1646.4877651364077,3215.495921712136,0.2,1646.4877651364077,3359.1598695202265,1.0,0.9572321790601144,1.043627396100386,1.106919552349714,718.319739040453,1718.319739040453,3718.319739040453,3,json_array,6,1000.0
2646.4877651364077,6215.495921712136,0.2,2646.4877651364077,6359.1598695202265,1.0,0.9774083446939777,1.0271423789863403,1.0564791382650558,718.319739040453,2718.319739040453,6718.319739040453,3,json_array,6,2000.0
687.1815644722018,687.1815644722018,0.4,687.1815644722018,687.1815644722018,1.0,1.0,1.1068097564802968,1.3978536527955485,660.579260031227,760.579260031227,960.579260031227,3,json_array,6,100.0
887.1815644722018,1120.1930866770756,0.4,887.1815644722018,1193.590782236101,1.0,0.9385068177038697,1.0827313128431504,1.307465911480651,660.579260031227,960.579260031227,1560.579260031227,3,json_array,6,300.0
1087.181564472202,1720.1930866770756,0.4,1087.181564472202,1793.590782236101,1.0,0.9590777917204062,1.0675119022963362,1.2046110413979687,660.579260031227,1160.579260031227,2160.579260031227,3,json_array,6,500.0
1587.181564472202,3220.1930866770754,0.4,1587.181564472202,3293.590782236101,1.0,0.9777149924165157,1.0462440449170871,1.111425037917421,660.579260031227,1660.579260031227,3660.579260031227,3,json_array,6,1000.0
2587.181564472202,6220.193086677076,0.4,2587.181564472202,6293.5907822361005,1.0,0.9883377076618658,1.0283697505296652,1.058311461690672,660.579260031227,2660.579260031227,6660.579260031227,3,json_array,6,2000.0
,,0.0,,,,,,,873.2613419997506,973.2613419997506,1173.2613419997506,3,json_array,7,100.0
,,0.0,,,,,,,873.2613419997506,1173.2613419997506,1773.2613419997506,3,json_array,7,300.0
,,0.0,,,,,,,873.2613419997506,1373.2613419997506,2373.2613419997506,3,json_array,7,500.0
,,0.0,,,,,,,873.2613419997506,1873.2613419997506,3873.2613419997506,3,json_array,7,1000.0
,,0.0,,,,,,,873.2613419997506,2873.2613419997506,6873.261341999751,3,json_array,7,2000.0
,,0.2,,,,,,,822.6209759595804,922.6209759595804,1122.6209759595804,3,json_array,7,100.0
,,0.2,,,,,,,822.6209759595804,1122.6209759595804,1722.6209759595804,3,json_array,7,300.0
,,0.2,,,,,,,822.6209759595804,1322.6209759595804,2322.6209759595804,3,json_array,7,500.0
,,0.2,,,,,,,822.6209759595804,1822.6209759595804,3822.6209759595804,3,json_array,7,1000.0
,,0.2,,,,,,,822.6209759595804,2822.6209759595804,6822.62097595958,3,json_array,7,2000.0
,,0.4,,,,,,,931.5984069835395,1031.5984069835395,1231.5984069835395,3,json_array,7,100.0
,,0.4,,,,,,,931.5984069835395,1231.5984069835395,1831.5984069835395,3,json_array,7,300.0
,,0.4,,,,,,,931.5984069835395,1431.5984069835395,2431.5984069835395,3,json_array,7,500.0
,,0.4,,,,,,,931.5984069835395,1931.5984069835395,3931.5984069835395,3,json_array,7,1000.0
,,0.4,,,,,,,931.5984069835395,2931.5984069835395,6931.5984069835395,3,json_array,7,2000.0
1048.8796329824254,1048.8796329824254,0.0,948.8796329824254,948.8796329824254,1.1053874448603032,1.1053874448603032,1.1053874448603032,1.3161623345809093,948.8796329824254,1048.8796329824254,1248.8796329824254,3,json_array,8,100.0
1248.8796329824254,1248.8796329824254,0.0,1045.54828305762,1306.6626998496108,1.1944734195633506,0.9557781309026148,1.1944734195633506,1.414963198379521,948.8796329824254,1248.8796329824254,1848.8796329824254,3,json_array,8,300.0
1448.8796329824254,1771.1084665664073,0.0,1245.54828305762,1906.6626998496108,1.163246461570851,0.9289049744908234,1.163246461570851,1.2843801020367065,948.8796329824254,1448.8796329824254,2448.8796329824254,3,json_array,8,500.0
1948.8796329824254,3271.1084665664075,0.0,1745.54828305762,3406.662699849611,1.1164856635008895,0.9602090828395815,1.1164856635008895,1.1591636686416742,948.8796329824254,1948.8796329824254,3948.8796329824254,3,json_array,8,1000.0
2948.8796329824254,6271.1084665664075,0.0,2745.54828305762,6406.66269984961,1.0740585591517489,0.9788416778541525,1.0740585591517489,1.0846332885833905,948.8796329824254,2948.8796329824254,6948.879632982425,3,json_array,8,2000.0
953.0704689910635,953.0704689910635,0.2,853.0704689910635,853.0704689910635,1.1172236100474457,1.1172236100474457,1.1172236100474457,1.351670830142337,853.0704689910635,953.0704689910635,1153.0704689910635,3,json_array,8,100.0
