native_all_ready_fraction,native_all_ready_ms,native_generation_ms,num_calls,probe_all_ready,probe_first_call_ready,probe_latency_ms,probe_mode,probe_output_tokens,probe_prompt_tokens,probe_ready_count,probe_tool_name_ready_count,probe_tool_name_ready_fraction,prompt_format,request_index
0.5714285714285714,853.1391948594578,1492.9935910040513,3,True,True,2698.2528020162135,full_actions,92,322,3,3,1.0,action_list,0
0.8571428571428571,821.5286288343901,958.4500669734553,3,True,True,2929.9515190068632,full_actions,116,362,3,3,1.0,action_list,1
0.75,529.9288799869828,706.5718399826437,3,True,True,2483.0791329732165,full_actions,98,333,3,3,1.0,action_list,2
0.75,541.8246944609564,722.4329259479418,3,True,True,2276.7267290037125,full_actions,90,320,3,3,1.0,action_list,3
0.6666666666666666,365.1799199869856,547.7698799804784,3,True,True,2048.735996999312,full_actions,81,303,3,3,1.0,action_list,4
0.8571428571428571,571.4294211606361,666.6676580207422,3,True,True,2454.8487970023416,full_actions,97,327,3,3,1.0,action_list,5
0.6666666666666666,513.9417926548049,770.9126889822073,3,True,True,2328.12704105163,full_actions,92,319,3,3,1.0,action_list,6
0.75,542.847885779338,723.7971810391173,3,True,True,2254.843677044846,full_actions,89,316,3,3,1.0,action_list,7
0.8571428571428571,577.1994419795061,673.3993489760906,3,True,True,2713.805124978535,full_actions,107,348,3,3,1.0,action_list,8
0.625,446.17799248953816,713.884787983261,3,True,True,2323.1021990068257,full_actions,92,318,3,3,1.0,action_list,9
0.8333333333333334,507.1565266310548,608.5878319572657,3,True,True,2934.32026298251,full_actions,116,364,3,3,1.0,action_list,10
0.75,536.2955512537155,715.060735004954,3,True,True,2805.431720043998,full_actions,111,355,3,3,1.0,action_list,11
0.6666666666666666,402.6709226503347,604.0063839755021,3,True,True,2228.2752390019596,full_actions,88,316,3,3,1.0,action_list,12
0.8333333333333334,507.4306449872287,608.9167739846744,3,True,True,2830.959130951669,full_actions,112,357,3,3,1.0,action_list,13
0.6666666666666666,402.51679132537294,603.7751869880594,3,True,True,2308.214685996063,full_actions,91,317,3,3,1.0,action_list,14
0.8333333333333334,511.6037408394429,613.9244890073314,3,True,True,2605.190920003224,full_actions,103,340,3,3,1.0,action_list,15
0.8571428571428571,578.9886839920655,675.4867979907431,3,True,True,2780.25702299783,full_actions,110,355,3,3,1.0,action_list,16
0.7142857142857143,476.61276571618924,667.257872002665,3,True,True,2278.3345109783113,full_actions,90,323,3,3,1.0,action_list,17
0.8571428571428571,579.1548454435542,675.6806530174799,3,True,True,2756.2736489926465,full_actions,109,354,3,3,1.0,action_list,18
0.8571428571428571,572.509350853839,667.9275759961456,3,False,True,2379.325886024162,full_actions,94,330,2,3,1.0,action_list,19
0.8571428571428571,579.722557682544,676.342983962968,3,True,True,2787.9027469898574,full_actions,110,351,3,3,1.0,action_list,20
0.875,635.9846245977678,726.8395709688775,3,True,True,2932.5586749473587,full_actions,116,362,3,3,1.0,action_list,21
0.8571428571428571,575.9534674330747,671.9457120052539,3,True,True,2982.049514015671,full_actions,118,368,3,3,1.0,action_list,22
0.75,537.1534815203631,716.2046420271508,3,True,True,2781.8490819772705,full_actions,110,355,3,3,1.0,action_list,23
0.6666666666666666,406.4799539822464,609.7199309733696,3,True,True,2430.16341998009,full_actions,96,329,3,3,1.0,action_list,24
0.75,533.9741692441748,711.9655589922331,3,True,True,2256.546342978254,full_actions,89,313,3,3,1.0,action_list,25
0.8333333333333334,506.4374199719168,607.7249039663002,3,True,True,2806.689916003961,full_actions,111,353,3,3,1.0,action_list,26
0.8571428571428571,580.3189611760899,677.0387880387716,3,True,True,2806.9421929540113,full_actions,111,356,3,3,1.0,action_list,27
0.8571428571428571,580.4880171781406,677.236020041164,3,True,True,2758.013946004212,full_actions,109,354,3,3,1.0,action_list,28
0.6666666666666666,409.60574134563404,614.4086120184511,3,True,True,2656.790664012078,full_actions,105,342,3,3,1.0,action_list,29
0.8571428571428571,581.9322179969666,678.9209209964611,3,True,True,2782.809738011565,full_actions,110,355,3,3,1.0,action_list,30
0.7777777777777778,600.4097229193172,771.9553580391221,3,True,True,2263.4898929973133,full_actions,89,314,3,3,1.0,action_list,31
0.7142857142857143,476.850005714888,667.5900080008432,3,True,True,2381.658887024969,full_actions,94,325,3,3,1.0,action_list,32
0.8333333333333334,508.52038582282455,610.2244629873894,3,True,True,2807.8052009805106,full_actions,111,357,3,3,1.0,action_list,33
0.8571428571428571,580.9816945610302,677.8119769878685,3,True,True,2810.170979006216,full_actions,111,356,3,3,1.0,action_list,34
0.7777777777777778,602.0604061130952,774.0776650025509,3,True,True,2257.278689998202,full_actions,89,314,3,3,1.0,action_list,35
0.875,640.9087789870682,732.4671759852208,3,True,True,2609.718818042893,full_actions,103,341,3,3,1.0,action_list,36
0.8571428571428571,575.3555871779099,671.2481850408949,3,True,True,2406.505781051237,full_actions,95,327,3,3,1.0,action_list,37
0.7777777777777778,611.4101240980542,786.0987309832126,3,True,True,2304.14543900406,full_actions,91,321,3,3,1.0,action_list,38
0.8571428571428571,573.6391491788838,669.2456740420312,3,True,True,2407.7931919600815,full_actions,95,324,3,3,1.0,action_list,39
0.6666666666666666,367.7032040044044,551.5548060066067,3,True,True,2105.250839027576,full_actions,83,305,3,3,1.0,action_list,40
0.6666666666666666,403.5640286747366,605.3460430121049,3,True,True,2255.7104880106635,full_actions,89,312,3,3,1.0,action_list,41
0.6666666666666666,411.56264999881387,617.3439749982208,3,True,True,2661.757245019544,full_actions,105,347,3,3,1.0,action_list,42
0.8571428571428571,581.2395385666085,678.1127949943766,3,True,True,2788.4824110078625,full_actions,110,355,3,3,1.0,action_list,43
0.8571428571428571,582.1495200341035,679.1744400397874,3,True,True,2810.157574014738,full_actions,111,356,3,3,1.0,action_list,44
0.8333333333333334,506.4739808343196,607.7687770011835,3,True,True,2809.8844080232084,full_actions,111,350,3,3,1.0,action_list,45
0.8571428571428571,577.5347699943397,673.7905649933964,3,True,True,2609.9845599965192,full_actions,103,339,3,3,1.0,action_list,46
0.7777777777777778,603.7539635694379,776.2550960178487,3,True,True,2333.054655988235,full_actions,92,323,3,3,1.0,action_list,47
0.8571428571428571,585.2496925508603,682.7913079760037,3,True,True,2911.5617600036785,full_actions,115,363,3,3,1.0,action_list,48
0.875,641.2645950986189,732.8738229698502,3,True,True,2940.017501998227,full_actions,116,364,3,3,1.0,action_list,49
0.7777777777777778,603.5961890140445,776.0522430180572,3,True,True,2307.8708359971642,full_actions,91,322,3,3,1.0,action_list,50
0.875,641.8064817844424,733.4931220393628,3,True,True,2609.4739249674603,full_actions,103,339,3,3,1.0,action_list,51
0.8333333333333334,516.7282491553731,620.0738989864476,3,True,True,2810.5954820057377,full_actions,111,357,3,3,1.0,action_list,52
0.8333333333333334,508.402279180397,610.0827350164764,3,True,True,2810.5342659982853,full_actions,111,357,3,3,1.0,action_list,53
0.625,448.76746564114,718.027945025824,3,True,True,2360.4413079447113,full_actions,93,322,3,3,1.0,action_list,54
0.5714285714285714,375.5926154221275,657.2870769887231,3,True,True,2281.3096640165895,full_actions,90,315,3,3,1.0,action_list,55
0.75,547.5019972363953,730.0026629818603,3,True,True,2433.270542009268,full_actions,96,329,3,3,1.0,action_list,56
0.9,753.8951610156801,837.6612900174223,3,True,True,2378.4706169972196,full_actions,94,326,3,3,1.0,action_list,57
0.875,626.3025475273025,715.7743400312029,3,True,True,2634.576960001141,full_actions,104,342,3,3,1.0,action_list,58
0.6666666666666666,407.5546426465735,611.3319639698602,3,True,True,2459.4418529886752,full_actions,97,329,3,3,1.0,action_list,59
0.875,637.4182009822107,728.4779439796694,3,True,True,2763.5285580181517,full_actions,109,350,3,3,1.0,action_list,60
0.875,636.3587107261992,727.2670979727991,3,True,True,2735.8207139768638,full_actions,108,346,3,3,1.0,action_list,61
0.7142857142857143,436.55232501415804,611.1732550198212,3,True,True,2132.087762001902,full_actions,84,308,3,3,1.0,action_list,62
