policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,first_wait_ms,deadline_ms,service_class,slo_miss,canvas
arrival_dense,0,0.0,0.0,3291.245305998018,3291.245305998018,0.0,2000.0,interactive_short,True,32
arrival_dense,1,23426.633179283737,23426.633179283737,26717.878485281755,3291.245305998018,0.0,25426.633179283737,interactive_short,True,32
arrival_dense,2,31314.193591454783,31314.193591454783,34605.4388974528,3291.2453059980144,0.0,33314.19359145478,interactive_short,True,32
arrival_dense,3,49307.777464750834,49307.777464750834,52599.02277074885,3291.245305998018,0.0,51307.777464750834,interactive_short,True,32
arrival_dense,4,58042.71395176844,58042.71395176844,64868.89905781481,6826.185106046367,0.0,63042.71395176844,interactive_medium,True,64
arrival_dense,5,59645.50230345718,59663.69118973143,66254.1559904499,6608.653686992722,18.188886274248944,61645.50230345718,interactive_short,True,32
arrival_dense,6,61008.8041511719,61048.94812236652,67639.412923085,6630.608771913096,40.14397119462228,66008.8041511719,interactive_medium,True,64
arrival_dense,7,64694.231462389835,64700.98912658631,69299.345338284,4605.11387589416,6.757664196476981,66694.23146238984,interactive_short,True,32
arrival_dense,8,87618.7464539721,87618.7464539721,90909.99175997011,3291.245305998018,0.0,89618.7464539721,interactive_short,True,32
arrival_dense,9,103521.09644092273,103521.09644092273,106812.34174692075,3291.245305998018,0.0,105521.09644092273,interactive_short,True,32
arrival_dense,10,123232.53578001732,123232.53578001732,126523.78108601534,3291.245305998018,0.0,125232.53578001732,interactive_short,True,32
arrival_dense,11,146151.4244538608,146151.4244538608,149528.29575015273,3376.871296291938,0.0,148151.4244538608,interactive_short,True,32
arrival_dense,12,148509.61667575076,148526.84497905936,151951.88089489163,3442.2642191408668,17.228303308598697,150509.61667575076,interactive_short,True,32
arrival_dense,13,151380.169221488,151388.5648361516,154939.36392522807,3559.194703740068,8.395614663604647,153380.169221488,interactive_short,True,32
arrival_dense,14,152464.86289361454,152467.03233409132,155969.66680362745,3504.80391001291,2.169440476776799,154464.86289361454,interactive_short,True,32
arrival_dense,15,167611.425337719,167611.425337719,170902.67064371702,3291.245305998018,0.0,169611.425337719,interactive_short,True,32
arrival_dense,16,189164.69515790572,189164.69515790572,192455.94046390374,3291.245305998018,0.0,191164.69515790572,interactive_short,True,32
