policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,first_wait_ms,service_ms,inter_iteration_delay_ms,dispatches,canvas,deadline_ms,service_class,slo_miss
arrival_dense,0,0.0,0.0,533.179287071107,533.179287071107,0.0,533.179287071107,0.0,16,32,20000.0,interactive_short,False
arrival_dense,1,925.2833673237534,925.2833673237534,1383.4821703350813,458.19880301132787,0.0,458.198803011328,-1.1368683772161603e-13,16,32,20925.283367323755,interactive_short,False
arrival_dense,2,1673.3377834459232,1673.3377834459232,3343.4154225248776,1670.0776390789545,0.0,1670.0776390789542,2.2737367544323206e-13,16,32,21673.337783445924,interactive_short,False
arrival_dense,3,1803.4024122012502,1816.7111214858876,4735.30263949916,2931.90022729791,13.308709284637416,2918.5915180132724,0.0,16,32,21803.40241220125,interactive_short,False
arrival_dense,4,1819.71578961132,1910.000501505884,4994.801614506024,3175.085824894704,90.284711894564,3084.8011130001396,0.0,16,32,21819.71578961132,interactive_short,False
arrival_dense,5,2009.2148113906542,2032.4182245091931,5920.16666648825,3910.9518550975954,23.203413118538947,3887.748441979056,0.0,16,32,22009.214811390655,interactive_short,False
arrival_dense,6,2165.025227937358,2211.6648455118693,6963.03352549122,4798.008297553862,46.63961757451125,4751.36867997935,0.0,16,256,102165.02522793735,interactive_long,False
arrival_dense,7,2283.5088348716827,2469.7254935305964,7043.955083485081,4760.446248613398,186.21665865891373,4574.229589954484,0.0,16,32,22283.50883487168,interactive_short,False
arrival_dense,8,3715.069487498412,3860.5461345138892,7445.351046495226,3730.281558996814,145.47664701547728,3584.8049119813368,0.0,16,32,23715.06948749841,interactive_short,False
arrival_dense,9,4760.29091075436,4994.801614506024,7803.213997496378,3042.9230867420183,234.51070375166364,2808.4123829903547,0.0,16,32,24760.29091075436,interactive_short,False
arrival_dense,10,4949.2240628752925,4994.801614506024,7803.213997496378,2853.989934621086,45.57755163073125,2808.4123829903547,0.0,16,32,24949.22406287529,interactive_short,False
arrival_dense,11,5481.965645171785,5572.827915500703,7957.335046506806,2475.3694013350214,90.86227032891838,2384.507131006103,0.0,16,32,25481.965645171786,interactive_short,False
arrival_dense,12,5733.75156084558,5920.16666648825,8030.284375490474,2296.5328146448946,186.41510564266991,2110.1177090022247,0.0,16,32,25733.75156084558,interactive_short,False
arrival_dense,13,6963.649392422645,7043.955083485081,8750.050428483257,1786.4010360606117,80.30569106243547,1706.0953449981753,9.094947017729282e-13,16,32,26963.649392422645,interactive_short,False
arrival_dense,14,7270.680491259453,7271.640202481386,9620.891055484855,2350.210564225402,0.9597112219325936,2349.2508530034684,9.094947017729282e-13,16,32,27270.680491259453,interactive_short,False
arrival_dense,15,7424.541368399712,7445.351046495226,10169.28649447774,2744.745126078027,20.809678095513846,2723.9354479825124,9.094947017729282e-13,16,32,27424.54136839971,interactive_short,False
arrival_dense,16,7566.139116298556,7620.638738487934,10865.882260477258,3299.743144178702,54.49962218937799,3245.243521989323,9.094947017729282e-13,16,32,27566.139116298556,interactive_short,False
arrival_dense,17,7978.186512353906,8030.284375490474,12317.737763470825,4339.551251116918,52.09786313656787,4287.453387980349,9.094947017729282e-13,16,32,27978.186512353906,interactive_short,False
arrival_dense,18,8130.594936963502,8174.306938497203,12833.934811452957,4703.339874489455,43.71200153370137,4659.6278729557525,9.094947017729282e-13,16,256,108130.5949369635,interactive_long,False
arrival_dense,19,8569.834758022662,8750.050428483257,13234.53038248382,4664.695624461157,180.215670460595,4484.479954000562,0.0,16,32,28569.834758022662,interactive_short,False
arrival_dense,20,9710.358526167056,9878.48695447584,14407.783375485189,4697.424849318133,168.12842830878435,4529.296421009349,0.0,16,256,109710.35852616705,interactive_long,False
arrival_dense,21,9965.272008413487,10169.28649447774,14795.30813648281,4830.036128069323,204.0144860642522,4626.021642005071,0.0,16,32,29965.272008413485,interactive_short,False
arrival_dense,22,10089.067466738696,10169.28649447774,14795.30813648281,4706.240669744115,80.21902773904367,4626.021642005071,0.0,16,32,30089.067466738696,interactive_short,False
arrival_dense,23,13092.378183037934,13234.53038248382,19947.68732252097,6855.309139483037,142.15219944588534,6713.156940037152,0.0,16,32,33092.37818303793,interactive_short,False
arrival_dense,24,13448.569986676892,13635.161028490722,21052.355723528046,7603.785736851154,186.5910418138301,7417.194695037324,0.0,16,256,113448.56998667688,interactive_long,False
arrival_dense,25,13496.225253274672,13635.161028490722,21052.355723528046,7556.130470253374,138.9357752160504,7417.194695037324,0.0,16,32,33496.22525327467,interactive_short,False
arrival_dense,26,13520.356502077619,13635.161028490722,21052.355723528046,7531.999221450427,114.8045264131033,7417.194695037324,0.0,16,32,33520.356502077615,interactive_short,False
arrival_dense,27,13578.426331270277,13635.161028490722,21052.355723528046,7473.929392257769,56.734697220445014,7417.194695037324,0.0,16,32,33578.426331270275,interactive_short,False
arrival_dense,28,14072.113029852562,14407.783375485189,21913.4586774887,7841.345647636137,335.6703456326268,7505.67530200351,0.0,16,256,114072.11302985257,interactive_long,False
arrival_dense,29,14857.412445617798,15086.770578476455,22811.88798950435,7954.475543886552,229.35813285865697,7725.117411027895,0.0,16,32,34857.412445617796,interactive_short,False
arrival_dense,30,15131.641549509623,15436.668754482263,23284.91545251719,8153.273903007568,305.0272049726409,7848.246698034927,0.0,16,256,115131.64154950963,interactive_long,False
arrival_dense,31,15164.45922067037,15436.668754482263,23284.91545251719,8120.4562318468215,272.2095338118943,7848.246698034927,0.0,16,32,35164.45922067037,interactive_short,False
arrival_dense,32,15404.784705644572,15436.668754482263,23284.91545251719,7880.130746872619,31.884048837691807,7848.246698034927,0.0,16,32,35404.784705644575,interactive_short,False
arrival_dense,33,18180.922665953716,18269.905050503177,26761.74815050009,8580.825484546374,88.98238454946113,8491.843099996913,0.0,16,256,118180.92266595372,interactive_long,False
arrival_dense,34,18557.492658628948,18799.024478488456,27379.483100506797,8821.99044187785,241.5318198595087,8580.458622018341,0.0,16,32,38557.49265862895,interactive_short,False
arrival_dense,35,20329.075550704398,20477.154217529198,29597.288928503724,9268.213377799326,148.07866682480017,9120.134710974526,0.0,16,32,40329.075550704394,interactive_short,False
arrival_dense,36,21314.92441292001,21440.097243510274,31116.08050345941,9801.1560905394,125.17283059026522,9675.983259949135,0.0,16,256,121314.92441292001,interactive_long,False
arrival_dense,37,21320.698131775946,21440.097243510274,31116.08050345941,9795.382371683463,119.39911173432847,9675.983259949135,0.0,16,32,41320.69813177595,interactive_short,False
arrival_dense,38,21958.471597112468,22340.571569496853,32638.421332477912,10679.949735365444,382.0999723843852,10297.849762981059,0.0,16,256,121958.47159711247,interactive_long,False
arrival_dense,39,22530.86835785956,22811.88798950435,33399.725319482706,10868.856961623147,281.01963164479093,10587.837329978356,0.0,16,32,42530.86835785956,interactive_short,False
arrival_dense,40,22915.850430738814,23284.91545251719,34161.73476849482,11245.884337756004,369.06502177837683,10876.819315977627,0.0,16,32,42915.850430738814,interactive_short,False
arrival_dense,41,23071.035990633132,23284.91545251719,34161.73476849482,11090.698777861686,213.8794618840584,10876.819315977627,0.0,16,32,43071.03599063313,interactive_short,False
arrival_dense,42,23583.199233390063,23712.06748850792,34924.760197507305,11341.560964117241,128.8682551178572,11212.692708999384,0.0,16,32,43583.19923339006,interactive_short,False
arrival_dense,43,23642.338910438746,23712.06748850792,34924.760197507305,11282.421287068559,69.72857806917455,11212.692708999384,0.0,16,32,43642.338910438746,interactive_short,False
arrival_dense,44,23927.595984731,24240.97392450468,35688.4039545109,11760.807969779897,313.3779397736798,11447.430030006217,0.0,16,32,43927.595984731,interactive_short,False
arrival_dense,45,24229.91118416317,24240.97392450468,35688.4039545109,11458.492770347726,11.062740341509198,11447.430030006217,0.0,16,32,44229.91118416317,interactive_short,False
arrival_dense,46,25767.471330099896,26095.812911502173,37979.00123450355,12211.529904403655,328.34158140227737,11883.188323001377,0.0,16,32,45767.4713300999,interactive_short,False
arrival_dense,47,26810.615555792752,27379.483100506797,39507.60890149078,12696.993345698025,568.8675447140449,12128.12580098398,0.0,16,32,46810.615555792756,interactive_short,False
arrival_dense,48,26963.463261044064,27379.483100506797,39507.60890149078,12544.145640446714,416.0198394627332,12128.12580098398,0.0,16,32,46963.46326104406,interactive_short,False
arrival_dense,49,27310.62330817154,27379.483100506797,39507.60890149078,12196.985593319238,68.85979233525723,12128.12580098398,0.0,16,32,47310.62330817154,interactive_short,False
arrival_dense,50,27409.02742845033,28077.153505509807,40179.25355547023,12770.226127019905,668.1260770594781,12102.100049960427,0.0,16,32,47409.027428450325,interactive_short,False
arrival_dense,51,28627.816715967445,29597.288928503724,41429.245847466256,12801.429131498811,969.4722125362787,11831.956918962533,0.0,16,32,48627.81671596745,interactive_short,False
arrival_dense,52,29649.925618241297,31116.08050345941,42590.07719847406,12940.15158023276,1466.1548852181113,11473.996695014648,0.0,16,32,49649.925618241294,interactive_short,False
arrival_dense,53,29827.153459152123,31116.08050345941,42590.07719847406,12762.923739321934,1288.9270443072855,11473.996695014648,0.0,16,256,129827.15345915212,interactive_long,False
arrival_dense,54,30336.522172660403,32638.421332477912,43548.099770457804,13211.5775977974,2301.899159817509,10909.678437979892,0.0,16,32,50336.52217266041,interactive_short,False
arrival_dense,55,30806.007940819716,33399.725319482706,43982.920562455285,13176.912621635569,2593.71737866299,10583.195242972579,0.0,16,32,50806.00794081972,interactive_short,False
arrival_dense,56,30888.94035919394,34161.73476849482,44377.22731345249,13488.286954258547,3272.7944093008773,10215.49254495767,0.0,16,32,50888.94035919394,interactive_short,False
arrival_dense,57,31607.756924464968,34161.73476849482,44377.22731345249,12769.47038898752,2553.9778440298505,10215.49254495767,0.0,16,32,51607.756924464964,interactive_short,False
