policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,canvas
split_oldest,189,2157581.6132155275,2157581.6132155275,2166054.903323057,8473.29010752961,64
split_oldest,190,2168892.491127931,2168892.491127931,2177365.7812354607,8473.29010752961,64
split_oldest,191,2192202.907367985,2192202.907367985,2195494.152673957,3291.245305971708,32
split_oldest,192,2201761.4102069894,2201761.4102069894,2205052.6555129606,3291.2453059712425,32
split_oldest,193,2205341.738498117,2205341.738498117,2214234.3224784443,8892.583980327472,256
split_oldest,194,2213281.0804961673,2213307.023583724,2238249.2614810728,24968.180984905455,64
split_oldest,195,2213285.1407172983,2213380.704367268,2238416.837869853,25131.697152554523,256
split_oldest,196,2216666.669234102,2216791.575186371,2241794.655395526,25127.986161423847,128
split_oldest,197,2222285.8963272595,2222370.8104693713,2245725.8139499277,23439.917622668203,32
split_oldest,198,2230960.5396583877,2231288.2647596407,2250085.194770539,19124.655112151522,256
split_oldest,199,2241594.119269841,2241794.655395526,2253560.955535168,11966.836265326943,256
canvas_aware,0,0.0,0.0,6416.700238638829,6416.700238638829,128
canvas_aware,1,34736.47349034643,34736.47349034643,38027.718796344445,3291.245305998018,32
canvas_aware,2,60823.09102439992,60823.09102439992,64114.336330397935,3291.245305998018,32
canvas_aware,3,79707.7156812573,79707.7156812573,82998.96098725531,3291.245305998018,32
canvas_aware,4,81526.6654864098,82998.96098725531,93019.09893642097,11492.433450011173,256
canvas_aware,5,88175.00606283615,88212.60213419829,100193.44203645848,12018.435973622327,128
canvas_aware,6,90579.77642216215,95837.5881297945,115825.91052658702,25246.13410442487,256
canvas_aware,7,95705.38591705072,95753.17121201505,115679.8180604468,19974.432143396087,32
canvas_aware,8,96309.63345966798,96380.48561351858,116371.61780307963,20061.98434341165,64
canvas_aware,9,101073.44257280664,101102.7228994262,116915.3887666793,15841.94619387266,32
canvas_aware,10,143278.53841191067,143278.53841191067,146569.7837179087,3291.245305998018,32
canvas_aware,11,146360.14928751826,146569.7837179087,152986.48395654786,6626.334669029602,128
canvas_aware,12,161688.18714353463,161688.18714353463,164979.43244953264,3291.245305998018,32
canvas_aware,13,167758.03551706072,167758.03551706072,171049.28082305874,3291.245305998018,32
canvas_aware,14,173257.2953825069,173257.2953825069,179673.99562114608,6416.700238639169,128
canvas_aware,15,204796.9911724894,204796.9911724894,211213.69141112856,6416.700238639169,128
