policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,first_wait_ms,deadline_ms,service_class,slo_miss,canvas
arrival_dense,0,0.0,0.0,11509.37240513391,11509.37240513391,0.0,2000.0,interactive_short,True,32
arrival_dense,1,292.83291474104675,314.8147683998104,12834.613935101583,12541.781020360537,21.98185365876367,2292.832914741047,interactive_short,True,32
arrival_dense,2,391.42741989318483,408.7007781898137,13196.043443274584,12804.616023381399,17.273358296628885,2391.427419893185,interactive_short,True,32
arrival_dense,3,616.3472183093854,643.7085561745334,13798.425956896253,13182.078738586868,27.361337865148016,2616.3472183093854,interactive_short,True,32
arrival_dense,4,725.5339243971055,769.046037766384,14039.378962344921,13313.845037947816,43.512113369278495,5725.533924397106,interactive_medium,True,64
arrival_dense,5,745.5687787932146,769.046037766384,14039.378962344921,13293.810183551706,23.47725897316934,2745.5687787932147,interactive_short,True,32
arrival_dense,6,762.6100518896486,769.046037766384,14039.378962344921,13276.768910455272,6.435985876735344,5762.610051889648,interactive_medium,True,64
arrival_dense,7,808.6778932798728,830.0814521522116,14159.855465069255,13351.177571789382,21.40355887233875,2808.677893279873,interactive_short,True,32
arrival_dense,8,1095.2343306746511,1109.100489344566,14641.76147596659,13546.527145291939,13.866158669914967,3095.234330674651,interactive_short,True,32
arrival_dense,9,1294.013705511534,1344.522801975615,15752.363069177492,14458.349363665959,50.50909646408104,3294.0137055115338,interactive_short,True,32
arrival_dense,10,1540.4066972502164,1606.1031493434477,16862.964662388393,15322.557965138176,65.6964520932313,3540.4066972502164,interactive_short,True,32
arrival_dense,11,1826.8928056732598,1893.8415314480635,17973.56625559929,16146.67344992603,66.94872577480373,3826.8928056732598,interactive_short,True,32
arrival_dense,12,1856.3702084468844,1893.8415314480635,17973.56625559929,16117.196047152405,37.471323001179144,3856.370208446884,interactive_short,True,32
arrival_dense,13,1892.2521152686002,1893.8415314480635,17973.56625559929,16081.314140330689,1.589416179463342,3892.2521152686004,interactive_short,True,32
arrival_dense,14,1905.8107861701817,1999.258471331855,18343.76678666959,16437.956000499405,93.44768516167323,3905.810786170182,interactive_short,True,32
arrival_dense,15,2095.1428167214876,2112.2051926359172,18713.967317739887,16618.8245010184,17.062375914429595,4095.1428167214876,interactive_short,True,32
arrival_dense,16,2364.5586894738217,11509.37240513391,47589.60874122335,45225.050051749524,9144.81371566009,4364.558689473822,interactive_short,True,32
arrival_dense,17,2429.7476267174347,12834.613935101583,51661.814582996674,49232.06695627924,10404.866308384147,4429.747626717435,interactive_short,True,32
arrival_dense,18,2550.9134216460684,13196.043443274584,52772.41617620758,50221.502754561516,10645.130021628516,7550.913421646068,interactive_medium,True,64
arrival_dense,19,2571.8996963450304,13798.425956896253,54623.418831559095,52051.51913521406,11226.526260551223,4571.89969634503,interactive_short,True,32
arrival_dense,20,2904.094909359041,14039.378962344921,55363.8198936997,52459.72498434066,11135.28405298588,7904.094909359041,interactive_medium,True,64
arrival_dense,21,3154.040407979077,14039.378962344921,55363.8198936997,52209.779485720625,10885.338554365844,5154.040407979077,interactive_short,True,32
arrival_dense,22,3621.330809845523,14039.378962344921,55363.8198936997,51742.489083854176,10418.048152499397,5621.330809845524,interactive_short,True,32
arrival_dense,23,3829.430955065567,14159.855465069255,55734.02042477,51904.589469704435,10330.424510003688,5829.430955065567,interactive_short,True,32
arrival_dense,24,4095.947884398731,14641.76147596659,57214.82254905121,53118.87466465248,10545.81359156786,9095.94788439873,interactive_medium,True,128
arrival_dense,25,4099.0852238968355,15752.363069177492,58325.42414226212,54226.33891836528,11653.277845280656,6099.0852238968355,interactive_short,True,32
arrival_dense,26,4265.828550838182,16862.964662388393,59436.02573547303,55170.197184634846,12597.136111550211,6265.828550838182,interactive_short,True,32
arrival_dense,27,4316.296649666037,17973.56625559929,60546.627328683935,56230.3306790179,13657.269605933252,6316.296649666037,interactive_short,True,32
arrival_dense,28,4650.169650901716,17973.56625559929,60546.627328683935,55896.45767778222,13323.396604697573,9650.169650901717,interactive_medium,True,64
arrival_dense,29,4852.754216451427,17973.56625559929,60546.627328683935,55693.87311223251,13120.812039147862,6852.754216451427,interactive_short,True,32
arrival_dense,30,5102.200629074276,18343.76678666959,60916.82785975424,55814.627230679966,13241.566157595313,10102.200629074276,interactive_medium,True,64
arrival_dense,31,5310.285976004193,18713.967317739887,61287.02839082454,55976.74241482035,13403.681341735693,10310.285976004194,interactive_medium,True,64
arrival_dense,32,5349.079044788369,47589.60874122335,90162.66981430765,84813.59076951929,42240.529696434976,7349.079044788369,interactive_short,True,32
arrival_dense,33,5542.606909747875,51661.814582996674,94234.8756560809,88692.26874633302,46119.2076732488,10542.606909747876,interactive_medium,True,128
arrival_dense,34,5556.906454327444,52772.41617620758,94596.30516425388,89039.39870992643,47215.50972188014,7556.906454327444,interactive_short,True,32
arrival_dense,35,5814.035061345923,54623.418831559095,95198.68767787551,89384.65261652958,48809.38377021317,7814.035061345923,interactive_short,True,32
arrival_dense,36,6058.549411246299,55363.8198936997,95439.64068332416,89381.09127207786,49305.2704824534,11058.549411246298,interactive_medium,True,64
arrival_dense,37,6089.997709723457,55363.8198936997,95439.64068332416,89349.64297360071,49273.82218397624,8089.997709723457,interactive_short,True,32
arrival_dense,38,6301.999295723954,55363.8198936997,95439.64068332416,89137.6413876002,49061.82059797575,11301.999295723954,interactive_medium,True,64
arrival_dense,39,6379.092776080379,55734.02042477,95809.84121439446,89430.74843831408,49354.92764868963,8379.092776080379,interactive_short,True,32
arrival_dense,40,6424.607538630259,57214.82254905121,97290.64333867564,90866.03580004539,50790.21501042095,11424.607538630258,interactive_medium,True,64
arrival_dense,41,6622.911549053361,58325.42414226212,98401.24493188653,91778.33338283317,51702.51259320876,8622.911549053362,interactive_short,True,32
arrival_dense,42,6655.192409821514,59436.02573547303,99511.84652509741,92856.6541152759,52780.83332565151,8655.192409821513,interactive_short,True,32
arrival_dense,43,6658.18602666605,60546.627328683935,100622.4481183083,93964.26209164225,53888.44130201788,8658.18602666605,interactive_short,True,32
arrival_dense,44,6685.010083142253,60546.627328683935,100622.4481183083,93937.43803516604,53861.61724554168,8685.010083142253,interactive_short,True,32
arrival_dense,45,6734.745935990244,60546.627328683935,100622.4481183083,93887.70218231805,53811.88139269369,8734.745935990244,interactive_short,True,32
arrival_dense,46,6984.458302053212,60916.82785975424,101406.69709429864,94422.23879224542,53932.36955770102,8984.458302053212,interactive_short,True,32
arrival_dense,47,7410.444910545579,61287.02839082454,102190.94607028898,94780.5011597434,53876.58348027896,9410.444910545579,interactive_short,True,32
arrival_dense,48,7451.356100164368,90162.66981430765,163362.3661975355,155911.01009737112,82711.31371414328,9451.356100164368,interactive_short,True,32
arrival_dense,49,7579.578060402718,94234.8756560809,171989.10493342925,164409.52687302654,86655.29759567817,9579.578060402717,interactive_short,True,32
arrival_dense,50,7643.364278066478,94596.30516425388,174341.85186140027,166698.4875833338,86952.9408861874,9643.364278066478,interactive_short,True,32
arrival_dense,51,8139.767499437608,95198.68767787551,178263.09674135197,170123.32924191435,87058.9201784379,10139.767499437608,interactive_short,True,32
