policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,first_wait_ms,deadline_ms,service_class,slo_miss,canvas
arrival_dense,0,0.0,0.0,5592.962693853934,5592.962693853934,0.0,2000.0,interactive_short,True,32
arrival_dense,1,1171.331658964187,1173.4005003992934,9526.833230286979,8355.501571322791,2.0688414351063784,3171.331658964187,interactive_short,True,32
arrival_dense,2,1565.7096795727393,1580.2398761559743,11077.968202862776,9512.258523290036,14.53019658323501,3565.7096795727393,interactive_short,True,32
arrival_dense,3,2465.3888732375417,2473.2694324979093,13367.021754625119,10901.632881387577,7.8805592603675905,4465.388873237542,interactive_short,True,32
arrival_dense,4,2902.135697588422,2911.950618069386,14210.357273695456,11308.221576107033,9.814920480964247,7902.135697588422,interactive_medium,True,64
arrival_dense,5,2982.2751151728585,3016.894325087196,14330.83377641979,11348.55866124693,34.619209914337716,4982.275115172859,interactive_short,True,32
arrival_dense,6,3050.4402075585945,3142.8267735085683,14451.310279144123,11400.870071585528,92.38656594997383,8050.440207558595,interactive_medium,True,64
arrival_dense,7,3234.7115731194913,3264.8976022802235,14684.73350317252,11450.021930053028,30.186029160732232,5234.711573119492,interactive_short,True,32
arrival_dense,8,4380.9373226986045,4380.973751049643,16567.178858240233,12186.241535541629,0.03642835103892139,6380.9373226986045,interactive_short,True,32
arrival_dense,9,5176.054822046136,5244.18889736349,20639.38470001352,15463.329877967386,68.13407531735356,7176.054822046136,interactive_short,True,32
arrival_dense,10,6161.626789000866,6220.755527536731,25081.791072857108,18920.16428385624,59.12873853586552,8161.626789000866,interactive_short,True,32
arrival_dense,11,7307.571222693039,7354.270366130676,29894.397976770993,22586.826754077956,46.69914343763685,9307.571222693039,interactive_short,True,32
arrival_dense,12,7425.480833787537,7450.183160165548,30264.598507841292,22839.117674053756,24.702326378010184,9425.480833787537,interactive_short,True,32
arrival_dense,13,7569.008461074401,7659.447438059814,31004.99956998189,23435.99110890749,90.43897698541332,9569.008461074402,interactive_short,True,32
arrival_dense,14,7623.243144680727,7659.447438059814,31004.99956998189,23381.756425301162,36.204293379087176,9623.243144680728,interactive_short,True,32
