policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,canvas
split_oldest,91,1067353.885991863,1067373.2485695395,1070969.5364659596,3615.6504740966484,32
split_oldest,92,1082099.4263472606,1082099.4263472606,1090426.76984585,8327.343498589471,256
split_oldest,93,1092236.074623934,1092236.074623934,1095548.7264275055,3312.651803571498,32
split_oldest,94,1095273.5829860473,1095298.3637347321,1098611.0155383036,3337.4325522563886,32
split_oldest,95,1108791.774515666,1108791.774515666,1112083.019821664,3291.245305998018,32
split_oldest,96,1116814.2640674384,1116814.2640674384,1129294.4381607794,12480.17409334099,256
split_oldest,97,1122394.9549964515,1122462.37530996,1140133.7437098187,17738.78871336719,32
split_oldest,98,1122492.1225438376,1122592.0260413564,1140357.3017006197,17865.179156782106,256
split_oldest,99,1123274.3746312282,1123434.4171601594,1140791.7717961983,17517.39716497017,256
split_oldest,100,1144739.2856545735,1144739.2856545735,1148030.5309605715,3291.245305998018,32
split_oldest,101,1168165.9188338572,1168165.9188338572,1171457.1641398552,3291.245305998018,32
split_oldest,102,1176053.4792460282,1176053.4792460282,1179344.7245520263,3291.245305998018,32
split_oldest,103,1194047.0631193244,1194047.0631193244,1197338.3084253224,3291.245305998018,32
split_oldest,104,1202781.999606342,1202781.999606342,1206464.035304752,3682.0356984098908,32
split_oldest,105,1204384.7879580308,1204413.312497141,1208247.869490762,3863.0815327311866,32
split_oldest,106,1205748.0898057455,1205759.0119707978,1209481.184852158,3733.0950464124326,32
split_oldest,107,1209433.5171169634,1209449.8895155613,1212743.810633756,3310.29351679259,32
split_oldest,108,1232358.0321085458,1232358.0321085458,1235649.2774145438,3291.245305998018,32
split_oldest,109,1248260.3820954964,1248260.3820954964,1256587.7255940859,8327.343498589471,256
split_oldest,110,1267971.821434591,1267971.821434591,1276299.1649331804,8327.343498589471,256
split_oldest,111,1290890.7101084343,1290890.7101084343,1294267.5814047263,3376.871296291938,32
split_oldest,112,1293248.9023303243,1293266.130633633,1296691.1665494652,3442.2642191408668,32
split_oldest,113,1296119.4548760615,1296127.8504907251,1305115.371658785,8995.916782723507,32
split_oldest,114,1297204.1485481882,1297234.9375130648,1307794.603914853,10590.455366664799,256
split_oldest,115,1312350.7109922927,1312350.7109922927,1320678.0544908822,8327.343498589471,256
split_oldest,116,1333903.9808124795,1333903.9808124795,1337195.2261184775,3291.245305998018,32
split_oldest,117,1339119.0957919685,1339119.0957919685,1342410.3410979665,3291.245305998018,32
split_oldest,118,1348812.3593862592,1348812.3593862592,1352253.4501752716,3441.090789012378,32
split_oldest,119,1350491.2613621762,1350500.9113258582,1353942.0021148706,3450.74075269443,32
split_oldest,120,1377066.878403297,1377066.878403297,1385394.2219018864,8327.343498589471,256
split_oldest,121,1397062.5182928997,1397062.5182928997,1400353.7635988977,3291.245305998018,32
split_oldest,122,1434445.7504422155,1434445.7504422155,1442773.093940805,8327.343498589471,256
split_oldest,123,1451093.762059819,1451093.762059819,1454385.007365817,3291.245305998018,32
split_oldest,124,1472415.1164064722,1472415.1164064722,1475989.9978053188,3574.881398846628,32
split_oldest,125,1472666.1035663206,1472672.692126072,1476247.5735249186,3581.469958598027,32
split_oldest,126,1486005.5697216284,1486005.5697216284,1489296.8150276265,3291.245305998018,32
split_oldest,127,1490043.017627857,1490043.017627857,1498370.3611264464,8327.343498589471,256
split_oldest,128,1516752.857726711,1516752.857726711,1525080.2012253006,8327.343498589471,256
split_oldest,129,1532959.622970688,1532959.622970688,1541286.9664692774,8327.343498589471,256
split_oldest,130,1552915.3359805157,1552915.3359805157,1556206.5812865137,3291.245305998018,32
split_oldest,131,1569562.1637349091,1569562.1637349091,1573215.4674538893,3653.303718980169,32
split_oldest,132,1572665.6092376432,1572710.3114189073,1581180.7525394966,8515.143301853444,256
split_oldest,133,1588147.8384344038,1588147.8384344038,1599308.5148485915,11160.676414187765,256
split_oldest,134,1589291.8020007694,1589306.4253559466,1599766.4272389913,10474.625238221837,32
split_oldest,135,1609862.0905622477,1609862.0905622477,1613153.3358682457,3291.245305998018,32
split_oldest,136,1629423.2385542777,1629423.2385542777,1634597.187607783,5173.949053505203,32
split_oldest,137,1631939.1024324503,1631970.3762258762,1641041.8273588652,9102.7249264149,256
split_oldest,138,1648899.22931249,1648899.22931249,1658056.539018679,9157.309706188971,256
split_oldest,139,1655066.707741004,1655126.634015783,1660686.3942854686,5619.686544464668,32
split_oldest,140,1658707.8887449943,1658714.7880798785,1662174.6095542677,3466.7208092734218,32
split_oldest,141,1674572.2095788424,1674572.2095788424,1679086.2612991037,4514.051720261341,32
split_oldest,142,1677154.6784402947,1677176.5862992408,1689266.7953089022,12112.116868607467,32
split_oldest,143,1677394.1677878576,1677426.9489920142,1690065.1561258503,12670.98833799269,256
split_oldest,144,1679540.0923059538,1679562.7978096858,1690722.3581943803,11182.265888426453,32
split_oldest,145,1683518.960533793,1683607.3715582166,1691838.5196459796,8319.559112186544,32
split_oldest,146,1703495.9498188305,1703495.9498188305,1706787.1951248285,3291.245305998018,32
split_oldest,147,1737574.87849822,1737574.87849822,1740866.123804218,3291.245305998018,32
split_oldest,148,1740847.7736677232,1740866.123804218,1744157.369110216,3309.5954424927477,32
split_oldest,149,1751105.5304867912,1751105.5304867912,1754396.7757927892,3291.245305998018,32
split_oldest,150,1756208.427899892,1756208.427899892,1764535.7713984814,8327.343498589471,256
split_oldest,151,1795920.6856095823,1795920.6856095823,1799211.9309155804,3291.245305998018,32
split_oldest,152,1803604.0433651945,1803604.0433651945,1806895.2886711925,3291.245305998018,32
split_oldest,153,1831611.808737847,1831611.808737847,1835095.7125220064,3483.903784159338,32
split_oldest,154,1832837.347426221,1832842.4482870463,1836326.3520712056,3489.0046449846122,32
split_oldest,155,1868037.3630313012,1868037.3630313012,1871451.6956983467,3414.332667045528,32
split_oldest,156,1870004.4219968275,1870012.1102149,1873426.4428819455,3422.0208851180505,32
split_oldest,157,1902847.7205161103,1902847.7205161103,1906157.6965074851,3309.975991374813,32
split_oldest,158,1905932.9153959895,1905938.6291513084,1909449.2910574346,3516.375661445083,32
split_oldest,159,1907080.3207397645,1907102.1408126845,1910594.072033434,3513.7512936694548,32
split_oldest,160,1912781.898109996,1912781.898109996,1916073.143415994,3291.245305998018,32
split_oldest,161,1925821.4893363707,1925821.4893363707,1929112.7346423687,3291.245305998018,32
split_oldest,162,1929585.5630801998,1929585.5630801998,1932876.8083861978,3291.245305998018,32
split_oldest,163,1938904.9090278202,1938904.9090278202,1947862.1295312752,8957.220503455028,256
split_oldest,164,1946067.492194482,1946073.6656048668,1956633.5794747209,10566.087280238979,256
split_oldest,165,1950932.0005892217,1950975.8318829217,1958322.1314143199,7390.130825098138,32
split_oldest,166,1959526.0974034057,1959526.0974034057,1962849.452455764,3323.355052358238,32
split_oldest,167,1962466.0839531296,1962473.908416604,1965797.2634689622,3331.1795158325695,32
