policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,first_wait_ms,deadline_ms,service_class,slo_miss,canvas
arrival_dense,0,0.0,0.0,228.95619519986212,228.95619519986212,0.0,2000.0,interactive_short,False,32
arrival_dense,1,9252.833673237534,9252.833673237534,9481.789868437396,228.95619519986212,0.0,11252.833673237534,interactive_short,False,32
arrival_dense,2,16733.37783445923,16733.37783445923,16962.33402965909,228.95619519986212,0.0,18733.37783445923,interactive_short,False,32
arrival_dense,3,18034.0241220125,18034.0241220125,18289.696234026644,255.67211201414466,0.0,20034.0241220125,interactive_short,False,32
arrival_dense,4,18197.157896113196,18205.741268412396,18731.780935289276,534.62303917608,8.583372299199254,23197.157896113196,interactive_medium,False,64
arrival_dense,5,20092.14811390654,20092.14811390654,20321.104309106402,228.95619519986212,0.0,22092.14811390654,interactive_short,False,32
arrival_dense,6,21650.25227937358,21650.25227937358,22239.698547723758,589.446268350177,0.0,26650.25227937358,interactive_medium,False,64
arrival_dense,7,22835.088348716825,22835.088348716825,23064.044543916687,228.95619519986212,0.0,24835.088348716825,interactive_short,False,32
arrival_dense,8,37150.69487498411,37150.69487498411,37379.65107018397,228.95619519986212,0.0,39150.69487498411,interactive_short,False,32
arrival_dense,9,47602.90910754359,47602.90910754359,47831.865302743456,228.95619519986212,0.0,49602.90910754359,interactive_short,False,32
arrival_dense,10,49492.24062875292,49492.24062875292,49721.196823952785,228.95619519986212,0.0,51492.24062875292,interactive_short,False,32
arrival_dense,11,54819.65645171784,54819.65645171784,55048.6126469177,228.95619519986212,0.0,56819.65645171784,interactive_short,False,32
arrival_dense,12,57337.5156084558,57337.5156084558,57566.47180365566,228.95619519986212,0.0,59337.5156084558,interactive_short,False,32
arrival_dense,13,69636.49392422645,69636.49392422645,69865.45011942631,228.95619519986212,0.0,71636.49392422645,interactive_short,False,32
arrival_dense,14,72706.80491259453,72706.80491259453,72935.76110779439,228.95619519986212,0.0,74706.80491259453,interactive_short,False,32
arrival_dense,15,74245.41368399712,74245.41368399712,74474.36987919698,228.95619519986212,0.0,76245.41368399712,interactive_short,False,32
arrival_dense,16,75661.39116298556,75661.39116298556,75890.34735818542,228.95619519986212,0.0,77661.39116298556,interactive_short,False,32
arrival_dense,17,79781.86512353906,79781.86512353906,80010.82131873892,228.95619519986212,0.0,81781.86512353906,interactive_short,False,32
arrival_dense,18,81305.94936963501,81305.94936963501,81895.39563798525,589.4462683502352,0.0,86305.94936963501,interactive_medium,False,64
arrival_dense,19,85698.3475802266,85698.3475802266,85927.30377542647,228.95619519986212,0.0,87698.3475802266,interactive_short,False,32
arrival_dense,20,97103.58526167054,97103.58526167054,97693.03153002077,589.4462683502352,0.0,102103.58526167054,interactive_medium,False,64
arrival_dense,21,99652.72008413485,99652.72008413485,99881.67627933472,228.95619519986212,0.0,101652.72008413485,interactive_short,False,32
arrival_dense,22,100890.67466738693,100890.67466738693,101119.6308625868,228.95619519986212,0.0,102890.67466738693,interactive_short,False,32
arrival_dense,23,130923.78183037932,130923.78183037932,131152.7380255792,228.95619519987667,0.0,132923.78183037933,interactive_short,False,32
arrival_dense,24,134485.6998667689,134485.6998667689,134932.07901380467,446.37914703576826,0.0,139485.6998667689,interactive_medium,False,128
arrival_dense,25,134962.2525327467,134962.2525327467,135191.20872794656,228.95619519986212,0.0,136962.2525327467,interactive_short,False,32
arrival_dense,26,135203.56502077618,135203.56502077618,135432.52121597604,228.95619519986212,0.0,137203.56502077618,interactive_short,False,32
arrival_dense,27,135784.26331270277,135784.26331270277,136013.21950790263,228.95619519986212,0.0,137784.26331270277,interactive_short,False,32
arrival_dense,28,140721.13029852562,140721.13029852562,141310.57656687574,589.4462683501188,0.0,145721.13029852562,interactive_medium,False,64
arrival_dense,29,148574.12445617796,148574.12445617796,148803.08065137782,228.95619519986212,0.0,150574.12445617796,interactive_short,False,32
arrival_dense,30,151316.4154950962,151316.4154950962,151810.7518612364,494.33636614019633,0.0,156316.4154950962,interactive_medium,False,64
arrival_dense,31,151644.59220670367,151684.81941281504,152179.15577895523,534.5635722515581,40.22720611136174,156644.59220670367,interactive_medium,False,64
arrival_dense,32,154047.8470564457,154047.8470564457,154276.80325164556,228.95619519986212,0.0,156047.8470564457,interactive_short,False,32
arrival_dense,33,181809.22665953715,181809.22665953715,182255.60580657292,446.37914703576826,0.0,186809.22665953715,interactive_medium,False,128
arrival_dense,34,185574.92658628948,185574.92658628948,185803.88278148934,228.95619519986212,0.0,187574.92658628948,interactive_short,False,32
arrival_dense,35,203290.75550704397,203290.75550704397,203519.71170224383,228.95619519986212,0.0,205290.75550704397,interactive_short,False,32
arrival_dense,36,213149.24412920006,213149.24412920006,213516.7672923937,367.5231631936331,0.0,218149.24412920006,interactive_medium,False,64
arrival_dense,37,213206.98131775943,213222.92491274382,213545.38681679367,338.4054990342411,15.943594984390074,215206.98131775943,interactive_short,False,32
arrival_dense,38,219584.71597112465,219584.71597112465,220174.16223947477,589.4462683501188,0.0,224584.71597112465,interactive_medium,False,64
arrival_dense,39,225308.68357859558,225308.68357859558,225537.63977379544,228.95619519986212,0.0,227308.68357859558,interactive_short,False,32
arrival_dense,40,229158.50430738812,229158.50430738812,229747.95057573824,589.4462683501188,0.0,234158.50430738812,interactive_medium,False,64
arrival_dense,41,230710.35990633132,230710.35990633132,230939.31610153118,228.95619519986212,0.0,232710.35990633132,interactive_short,False,32
arrival_dense,42,235831.99233390065,235831.99233390065,236060.9485291005,228.95619519986212,0.0,237831.99233390065,interactive_short,False,32
arrival_dense,43,236423.3891043875,236423.3891043875,236652.34529958735,228.95619519986212,0.0,238423.3891043875,interactive_short,False,32
arrival_dense,44,239275.95984731003,239275.95984731003,239504.9160425099,228.95619519986212,0.0,241275.95984731003,interactive_short,False,32
arrival_dense,45,242299.11184163173,242299.11184163173,242528.0680368316,228.95619519986212,0.0,244299.11184163173,interactive_short,False,32
arrival_dense,46,257674.71330099896,257674.71330099896,257903.66949619883,228.95619519986212,0.0,259674.71330099896,interactive_short,False,32
arrival_dense,47,268106.1555579275,268106.1555579275,268335.11175312736,228.95619519986212,0.0,270106.1555579275,interactive_short,False,32
arrival_dense,48,269634.6326104406,269634.6326104406,269863.58880564047,228.95619519986212,0.0,271634.6326104406,interactive_short,False,32
arrival_dense,49,273106.23308171536,273106.23308171536,273335.1892769152,228.95619519986212,0.0,275106.23308171536,interactive_short,False,32
arrival_dense,50,274090.27428450325,274090.27428450325,274319.2304797031,228.95619519986212,0.0,276090.27428450325,interactive_short,False,32
arrival_dense,51,286278.1671596744,286278.1671596744,286507.12335487426,228.95619519986212,0.0,288278.1671596744,interactive_short,False,32
arrival_dense,52,296499.2561824129,296499.2561824129,296728.21237761277,228.95619519986212,0.0,298499.2561824129,interactive_short,False,32
arrival_dense,53,298271.5345915212,298271.5345915212,298717.91373855673,446.3791470355354,0.0,303271.5345915212,interactive_medium,False,128
arrival_dense,54,303365.221726604,303365.221726604,303594.17792180384,228.95619519986212,0.0,305365.221726604,interactive_short,False,32
arrival_dense,55,308060.0794081971,308060.0794081971,308289.03560339694,228.95619519986212,0.0,310060.0794081971,interactive_short,False,32
arrival_dense,56,308889.4035919393,308889.4035919393,309118.35978713917,228.95619519986212,0.0,310889.4035919393,interactive_short,False,32
arrival_dense,57,316077.56924464955,316077.56924464955,316667.0155129999,589.4462683503516,0.0,321077.56924464955,interactive_medium,False,64
arrival_dense,58,319953.4680712439,319953.4680712439,320182.42426644376,228.95619519986212,0.0,321953.4680712439,interactive_short,False,32
arrival_dense,59,327492.9873822629,327492.9873822629,327721.94357746275,228.95619519986212,0.0,329492.9873822629,interactive_short,False,32
arrival_dense,60,331271.86419014324,331271.86419014324,332126.72884054336,854.8646504001226,0.0,341271.86419014324,interactive_long,False,256
arrival_dense,61,331274.7244887578,331344.2758727397,332155.34836494335,880.6238761855639,69.55138398188865,333274.7244887578,interactive_short,False,32
arrival_dense,62,333233.6899044936,333233.6899044936,333473.34934848023,239.65944398660213,0.0,335233.6899044936,interactive_short,False,32
arrival_dense,63,333332.03447184275,333348.16800209356,333587.82744608016,255.79297423741082,16.13353025080869,335332.03447184275,interactive_short,False,32
exact_bucket,0,0.0,0.0,228.95619519986212,228.95619519986212,0.0,2000.0,interactive_short,False,32
