policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,canvas
exact_bucket,4,471.9420865046382,485.2111894699835,845.478381443964,373.53629493932584,32
exact_bucket,5,619.3138352200967,626.2158562608154,936.6885790372824,317.3747438171856,32
exact_bucket,6,699.6218523140008,936.6885790372824,1745.8629736215432,1046.2411213075425,256
exact_bucket,7,864.486846925952,874.0979058439468,1908.5822418859018,1044.0953949599498,32
exact_bucket,8,936.2548420383558,1745.8629736215432,1962.8219979740213,1026.5671559356656,32
exact_bucket,9,1037.865639725675,1745.8629736215432,1962.8219979740213,924.9563582483463,32
exact_bucket,10,1041.774601413749,1745.8629736215432,1962.8219979740213,921.0473965602723,32
exact_bucket,11,1063.3278489426793,1745.8629736215432,1962.8219979740213,899.494149031342,32
exact_bucket,12,1091.7969037076527,1745.8629736215432,1962.8219979740213,871.0250942663686,32
exact_bucket,13,1098.7265305792353,1745.8629736215432,1962.8219979740213,864.095467394786,32
exact_bucket,14,1120.8095202785687,1745.8629736215432,1962.8219979740213,842.0124776954526,32
exact_bucket,15,1129.682339821192,1908.5822418859018,2125.541266238379,995.8589264171871,32
exact_bucket,16,1156.8234714852165,1962.8219979740213,2179.7810223264983,1022.9575508412818,32
exact_bucket,17,1240.9680444464234,1962.8219979740213,2179.7810223264983,938.8129778800749,32
exact_bucket,18,1278.790213606433,1298.7469920194333,3333.8953695731484,2055.1051559667153,256
exact_bucket,19,1317.3171094608035,1962.8219979740213,2179.7810223264983,862.4639128656947,32
exact_bucket,20,1336.9086524986153,1410.5259874199608,3534.577286569985,2197.6686340713695,256
exact_bucket,21,1362.7902625936142,1962.8219979740213,2179.7810223264983,816.990759732884,32
exact_bucket,22,1592.7196620390748,1962.8219979740213,2179.7810223264983,587.0613602874234,32
exact_bucket,23,1679.7383815978978,1962.8219979740213,2179.7810223264983,500.0426407286004,32
exact_bucket,24,1758.0202839309202,2179.7810223264983,3869.9142727715675,2111.8939888406476,256
exact_bucket,25,1773.662149377513,1962.8219979740213,2179.7810223264983,406.1188729489852,32
exact_bucket,26,1882.5041874368783,2125.541266238379,4245.92671754712,2363.4225301102415,32
exact_bucket,27,1897.3718708375402,3869.9142727715675,4339.929828741007,2442.5579579034675,32
exact_bucket,28,1937.1350263954025,2179.7810223264983,3869.9142727715675,1932.779246376165,256
exact_bucket,29,2317.018890432241,3869.9142727715675,4339.929828741007,2022.9109383087666,32
exact_bucket,30,2402.1564388039274,2581.1448563201716,4484.753193933868,2082.5967551299404,256
exact_bucket,31,2469.9957779845495,3869.9142727715675,4339.929828741007,1869.934050756458,32
split_oldest,0,0.0,0.0,242.33525618328713,242.33525618328713,32
split_oldest,1,64.0302020025141,85.8585731999483,328.1938293832354,264.1636273807213,32
split_oldest,2,365.3814674766824,365.3814674766824,688.8845970567406,323.5031295800582,32
split_oldest,3,405.02102438076446,422.62051627664795,782.8877082506285,377.86668386986406,32
split_oldest,4,471.9420865046382,485.2111894699835,1021.6751508360819,549.7330643314438,32
split_oldest,5,619.3138352200967,626.2158562608154,1310.099878491029,690.7860432709322,32
split_oldest,6,699.6218523140008,782.8877082506285,1574.7947128574237,875.172860543423,256
split_oldest,7,864.486846925952,959.0064100401567,1629.0344689455433,764.5476220195912,32
split_oldest,8,936.2548420383558,959.0064100401567,1629.0344689455433,692.7796269071874,32
split_oldest,9,1037.865639725675,1094.086833432512,1656.154346989603,618.288707263928,32
split_oldest,10,1041.774601413749,1094.086833432512,1656.154346989603,614.379745575854,32
split_oldest,11,1063.3278489426793,1094.086833432512,1656.154346989603,592.8264980469237,32
split_oldest,12,1091.7969037076527,1094.086833432512,1656.154346989603,564.3574432819503,32
split_oldest,13,1098.7265305792353,1382.511561087459,2161.721671372322,1062.9951407930866,32
split_oldest,14,1120.8095202785687,1574.7947128574237,2573.2858845611527,1452.476364282584,32
split_oldest,15,1129.682339821192,1629.0344689455433,2984.8500977499834,1855.1677579287914,32
split_oldest,16,1156.8234714852165,1629.0344689455433,2984.8500977499834,1828.026626264767,32
split_oldest,17,1240.9680444464234,1656.154346989603,3174.9650191454175,1933.996974698994,32
split_oldest,18,1278.790213606433,1750.157458183491,3342.6335122462087,2063.8432986397756,256
split_oldest,19,1317.3171094608035,1656.154346989603,3174.9650191454175,1857.647909684614,32
split_oldest,20,1336.9086524986153,1750.157458183491,3342.6335122462087,2005.7248597475934,256
split_oldest,21,1362.7902625936142,2273.5006667728494,3848.2008366289274,2485.4105740353134,32
split_oldest,22,1592.7196620390748,2685.06487996168,4259.765049817758,2667.045387778683,32
split_oldest,23,1679.7383815978978,3096.629093150511,4695.88439030889,3016.146008710992,32
split_oldest,24,1758.0202839309202,3174.9650191454175,4863.552883409681,3105.532599478761,256
split_oldest,25,1773.662149377513,3342.6335122462087,4941.888809404588,3168.226660027075,32
split_oldest,26,1882.5041874368783,3342.6335122462087,4941.888809404588,3059.38462196771,32
split_oldest,27,1897.3718708375402,3342.6335122462087,4941.888809404588,3044.516938567048,32
split_oldest,28,1937.1350263954025,3436.6366234400966,5053.667804805115,3116.5327784097126,256
split_oldest,29,2317.018890432241,3959.979832029455,5292.377179787979,2975.358289355738,32
split_oldest,30,2402.1564388039274,4449.879971213192,5566.851276377235,3164.6948375733077,256
split_oldest,31,2469.9957779845495,4863.552883409681,5624.090325177201,3154.094547192651,32
canvas_aware,0,0.0,0.0,242.33525618328713,242.33525618328713,32
canvas_aware,1,64.0302020025141,85.8585731999483,328.1938293832354,264.1636273807213,32
canvas_aware,2,365.3814674766824,365.3814674766824,610.3925358566546,245.0110683799722,32
canvas_aware,3,405.02102438076446,422.62051627664795,672.9832090499901,267.9621846692257,32
canvas_aware,4,471.9420865046382,610.3925358566546,860.7552286299967,388.8131421253585,32
canvas_aware,5,619.3138352200967,672.9832090499901,917.9942774299623,298.68044220986553,32
canvas_aware,6,699.6218523140008,946.613801829945,1699.5819589293671,999.9601066153664,256
canvas_aware,7,864.486846925952,917.9942774299623,1627.170276332937,762.6834294069849,32
canvas_aware,8,936.2548420383558,1019.0254844263752,1726.701836973427,790.4469949350711,32
canvas_aware,9,1037.865639725675,1122.7325036194732,1753.8217150174867,715.9560752918117,32
canvas_aware,10,1041.774601413749,1122.7325036194732,1753.8217150174867,712.0471136037377,32
canvas_aware,11,1063.3278489426793,1122.7325036194732,1753.8217150174867,690.4938660748073,32
canvas_aware,12,1091.7969037076527,1122.7325036194732,1753.8217150174867,662.0248113098339,32
